AuthorId,PaperIds
28219,5770 83820 109827 623567 680300 1025108 1325050 1399749 1422005 1652378 1680681 1955611 330872 1220941 1464976 1835483 2060242 1706816 68017 780897 383133 647888 5120 82050 303593 335385 586226 602134 631751 897275 1116196 1150031 1456144 1890179 1902112 2184495 1084963 654955 627675 1862163 1852837 128718 167565 186104 333598 447407 487655 665753 1144676 1481346 1581445 1731420 1588027 1791923 2247914 401615 1696145 1931375 1594284 660242 774485 1637736 1703055 1078812
29128,642811 657946 703337 1769412 1860108 2095139 110647 601667 315629 921604 1174507 1235232 2178958 618851 1137717 223276 1380889 1927641 2196786 1635071 1668715 648074 804653
34494,712201 1063907 1206531 560590 1524512 91967 846983 1397825 1750762 1910875 707534 803164 1320542 1536613 1784487 259341 1076624 1096538 462095 1006766 472573 968173 2047860 353064 549068 809480 1014168 1719679 1116725 1356744 804003 629989 728621 997090 159091
34496,1359075 1363327 2253773 1638932 266856 888479 2169307 161413 2130364 1429443 62917 632352 858967
36062,52206 82450 88304 96930 100193 239616 253150 400327 448872 461765 471502 710159 914058 921400 924384 1051950 1070290 1098015 1152288 1205019 1346661 1475139 1488418 1658764 1765448 1791107 1884507 1895472 1938337 1958799 2084437 2129732 2166942 2251014 2257551 1053515 1520105 910628 1227183 1393734 916143 1528118 231435 605243 611971 1627429 1760287 100084 169846 274016 318438 384055 581437 691018 704914 741657 830033 838672 870955 881018 899789 1037188 1096144 1107923 1150479 1225907 1260867 1314077 1411362 1481448 1537633 1561450 1561467 1579310 1644154 1770228 1809858 1894316 1895803 1975276 1975664 2011689 2179156 2243971 2257205 57030 183182 939209 993804 1033927 1291513 1425834 1696591 1985804 2169470 2218065 12362 822364 1257199 2120779 2254989 972530 646637 280324 1148170 1302514 1229421 1488609 2030363 100646 105792 946260 1755021 869744 1135619 111433 292891 1007492 1168546 1374008 319858 394413 630759 667744 709071 838367 957237 1065957 1178094 1293320 1296714 1465493 1501169 1566501 1765108 1805494 1994278 2009413 2143817 2258994
39768,5505 8641 68023 93488 154803 200508 511397 547614 553353 556341 589984 783061 871837 885347 947393 958934 1123455 1156204 1430807 1751703 1937541 1942840 2182654 2236084 1595095 162121 216047 432897 539687 551615 825836 872311 1069237 1124811 1347552 1367227 1396244 1399457 1494469 1592066 1730752 1884083 2059764 2112139 28045 312197 766030 918619 1229328 1845192 2126402 2175268 115843 429315 1102370 1489965 1502430 1972254 2126514 2208909 1975573 206613 1382763 1527646 1802369 1859302 2185775 1195190 370220 648483 818472 1771946 423743 452266 618452 711258 879373 1114602 1219316 1240968 1466535 1498743 1157824 331742 758183 1285995 1762264 1974886 100673 367476 494957 523900 1428199 155087 156198 385658 405042 710951 730365 928356 1061105 1133985 1235441 1245793 1289447 1466741 1559005 1628319 1754413 2050669 2139326 217454 2106793 2232604 223129 322704 1902374 922526 1036289 1406329 1984723
39798,18672 519981 2087449 2139329 1075626 666223 376339 1885187 729571 2052980 1503521 510673 2246046 115064 530891 1054247 1581995 2104288 544441 594947 729457 854512 1122961 1288620 1380258 1472026 1788489 1892653 1929774 1994858 2056173 2196869 1372592 1785282 2153956 374468 1610722 1906933
40047,324681 709733 1012865 1152800 1815196 1914286 2039247 2101374 2171272 1289425 1530502 2115497 2230154 238939 355196 945776 1116160 848122 42018 188576 847322 1133541 627854 788435 1337919 258552 1141560 1738143 1045548 1099951
41009,56140 246701 330114 336248 637278 643702 644357 656419 1308254 1531457 1573546 1592115 1819448 1934756 1994425 2038704 2097253 199656 827041 915032 2034501 2124527 2228833 2234486 926841 2080354 1029758 863425 114875 376081 428606 1225680 1375484 1839925 2026989 84587 1474631 1176104 1138474 1492021 1698249 129720 1862142 253685 253685 261035 1258284 1503866 1398925 1956351 2058482 2181493 1357171
42126,347427 386358 776187 1933559 785820 660979 791236 1220955 1173255
43172,1296109 1930617 127095 356658 406620 433659 814654 1217745 1247158 1849015 1876696 566072 1266800 537652 1521830 1155926 1508621 2177399
45187,443914 1725516 1725516 1130150 1409696 2202633 2041981 1831888
45333,1378776 1679112 940748 727364 745629 807868 1232699 2138460 1813947 1400665 200484 1878978
46066,85243 416649 586968 617071 676015 903284 946806 1283775 1846156 1897513 2041368 2095007 1282427 364532 737082 2158522 1902541 1292754 1365765 2094390 2054486 1984071 29428 159023 804918 897475 1551780 1589028 1949698 395019 1157255 1863185 1434510 45403 721900 1224625 407548 1515709 1966185 1872215 399845 741938 976074 1674171 1723942 1782570 720189 1082619 2109319 191453 812130 1197910 1538056 1966819 12403 202418 464803 183262 2110965 394747 634692
47017,73200 113469 280536 560441 564997 702336 747635 896957 909199 1207842 1288246 1298547 1690779 1923559 2008934 1224717 1456402 5900 15104 20013 31966 75376 93065 230362 249794 539979 616979 795668 817043 857876 917714 962323 974717 1054552 1097677 1132453 1142699 1184789 1307395 1313701 1419410 1436180 1438593 1481131 1554996 1697978 1848939 1946327 1965004 1991326 1996632 2012471 2012652 2199293 162975 195544 299094 617674 796552 1723413 2136502 1185300 1450841 26035 99719 361131 367143 439107 760332 842662 977325 1633627 2117035 185854 659438 1659842 2246471 2100989 1354570 545532 1312807 148837 1459573 2069505 259806 309280 327016 802514 1534759 1548256 669425 877613 1418396 382268 974997 1656243 2067876 2248479 68419 469963 1945466 1162111 2250379 1582820 1587962 1601840 479980 1920929 1631163 825353 1314999 358766 1562660 1984291 205691 904968 1034309 372684 402449 1882724 1523202 456193 1180297 2091331 143535 810860 959709 1174459 1235731 855071 1126668
47369,29415 99953 102351 251616 340409 356551 380110 510797 516439 689535 705880 719123 1005133 1060942 1140341 1235766 1282435 1689876 1863871 1919654 1985178 1988509 2237791 557516 32850 528316 955542 1268774 1426151 1572703 1633959 201550 39650 213374 249881 291513 496133 639550 688618 758878 1056758 1324833 1374442 1466503 1538867 1575310 1621548 1710955 1761571 1840637 1892530 2036384 2173810 23054 1541654 111913 263697 420376 495181 522373 693443 1123071 1242911 1850227 1880847 2220329 35421 310610 479323 1094852 1613458 1668248 2156115 2189979 393938 545837 589471 1189910 1760521 2019794 2209103 718459 1637719 212672 633033 701899 1023331 1042370 1373174 1457310 2090394 194000 539078 1273895 2225991 231443 1716677 615483 662139 773117 983165 1743926 2090318
48271,70394 426043 429059 1098132 1128220 1960316 2058100 2222204 558586 838948 1223261 1378037 633157 964690 2119206 347377 449905 1735840 2221247 2235685 1430366 2021983 881430 1284336 1459669 2236330 391938 108702 1065 76832 174021 314113 346168 849724 981546 1105665 1460581 1697158 1725338 1990256 2088176 2189727 1641627 382740 313931 313931
49667,3783 44527 47495 148431 184841 238780 245054 364105 377178 509973 647417 680091 721843 730982 760670 809959 818206 865125 900707 912990 929825 980555 980847 1023691 1061980 1069444 1120884 1132114 1261390 1374938 1383421 1405986 1414100 1431544 1465919 1535917 1620473 1720255 1745252 1772048 1845901 1855325 1946799 1969981 2084082 2114734 2152849 2256552 997624 1632830 1723026 639206 654185 1596002 16133 86102 136623 540959 875977 908541 1072787 1146818 1368947 1529230 1609920 2149537 982785 1473525 1922507 1967976 54715 327468 359504 470373 525632 816501 890238 936204 945082 972086 1302330 1376818 1506605 1777208 1795964 1799617 12067 376388 409809 454790 877931 893588 1047858 1292873 1504815 1563584 1699309 2041399 2073712 262895 337864 809433 1093688 1196826 1342355 1415837 1042525 1111728 2193064 2223491 204997 234361 397780 533190 977869 1010505 2003564 2082191 2251494 13345 21119 82169 232283 260137 466705 517713 561424 719846 747534 1136275 1199173 1420963 1515523 1735677 2000546 2050315 250485 1139304 1483691 2035256 2223852 31206 1989884 2018304 1604684 261075 264980 312405 1168107 1720149 1822721 1765050 1811349 1934227 27735 2209437 97909 97909 1394357 1602149 1961403 2123826 1210045 1890896 471452 485536 1926287 37246 83808 419798 585760 1701639 2010532 2118385 923212 1427066 1548339 1263653 1519809 2199700 1441793 1095604 1631232 1763689 1793141 814729 1104001 929116 28726 1960578 1252479 1361498 1792259 180518 1000333 1632161 2223838 80699 665274 1229525 1984205 2028427 1231121 1724960 2185612 1568542 20748 1185950 1513802 1701999 1701744 2077016 1715966 1958227 1250513 1901108
53232,1006823 550927 134973 846279 1069844 1308604 2182817 1708545 2220600 52499 416698
53546,635509 1749472 342925 1089891 1519018
54193,336330 115335 1339451 1702804 1182759 1049892 1822971 1525884 1887993 1218785 1261998 361759 1775232 1827457
55472,92650 138434 156996 200918 308175 368327 393454 453139 559776 587588 776599 803104 837360 975433 1060266 1123073 1134653 1352228 1366664 1428205 1515044 1748387 1772803 1995332 2072329 2228030 454243 738880 1399406 1525050 288430 335561 544846 920824 1078971 1698561 2155857 1602426 134697 786870 1188759 1367497 1533072 1956071 963163 232138 1477393 1676979 2038399 17361 354173 981661 1317519 1517046 1641150 1673413 1826645 2209704 1349412 897505 1355808 835997 1241629 1697554 1815125 469743 776897 1842035 11202 622834 422799 1682789 1380118 1425956 1652756
57198,146027 206158 934805 1690790 921204 305458 1392869 1972414 766207
57451,746153 478614 631315 385955 1766217 1869921 2042411
58609,324523 514374 567989 815857 395704 932459 423179 864324 2032251 287053 640834 1273038 2021144
61064,746800 984038 551160 1148629 279685 143951 755182 1041639 584130 1295843 1502263 2075002 496566 1772074 1956780 1074858 134307 565961 959130 1034842 1465557 1675975 2050000 2091214 2130760 2184630
62984,1291998 526406 1425746 316282 1542763 2062401 1883810 2248521 1848846 1917068 165351 1233619 2147903 1408384 332587 1127084 65501 107189 323767 358853 567888 644802 938884 1423808 1542586 1610740 432850 1009242 995755 589321 875518 1210726 1571576 1699311 2081944 7694 62138 204531 418242 436903 614191 621653 673684 708274 999211 1063899 1258404 1309805 1348410 1354952 1653130 77274 130112 1804732 1926166 2034939 2058602 2081382 135533 2232688 1514879 15533 17240 22245 36575 169894 210299 272790 427191 452986 615926 628586 629173 794620 901384 978906 1100907 1140592 1168906 1171898 1290378 1330683 1457155 1490095 1494324 1623697 1650258 1689537 1835622 1988262 2123749 2151004 2237096 1345739 1304305 1401535 752081
63141,214528 1218037
68442,1282045 1373192 1254384 2055801 1569877 1425866 274626 1082885 1140750 1141983 1753187 1996627 210286 810278 2122432
68676,191887 209825 249506 288177 298942 380874 417263 432673 503988 659146 862059 903054 972354 1027652 1051482 1091672 1114460 1163164 1312214 1350933 1356243 1773881 1914015 1947185 2075553 2076665 2108397 2241982 138789 193345 1610168 618179 1722176 1993375 909594 1067040 1668336 204838 647855 862902 1723232 304338 1038427 2004095 2135789 1454358 1575126 1806838 902644 1075218 291538 1792647 2032555 1913430 1949905 656382 987485 2034893 51213 304379 326702 589390 640358 830317 856597 943292 964232 1007384 1094801 1178489 1232019 1267117 1281657 1552459 1725673 1867247 1886912 1905456 2036999 343942 1462079 678942 1634808 2175732 42108 1610440 168632 553983 863629 24020 1458433 14131 17667 142728 261358 351826 365443 417384 956984 1085231 1138260 1277972 1379587 1439865 1553313 1778680 1938143 2037325
70311,278945 594914 1597169 1900560 1572872 1844708 1387164 1789018 2193762 634915
71221,649826 665014 1054673 1257102 1708272 1888630 299530 1906331 2146545 1181738 1489276
72384,69982 715676 1121350 1564994 1649373 339600 885239 2193796 2228003 28190 86576 435782 2244968 2257331 525382 904269 1370074 2019615 2097228 923067 2224260 1178398 300244 1037542 982810 1756658 1377948 2002545
74859,179245 245139 249005 710454 1261356 1819639 1879774 1887843 1909010 2221657 488107 488107 488107 852203 1044426 1486393 1762955 1775592 1775592 1775592 1947409 2028109 2172540 592046 1203866 1371642 1979144 687725 909362 1044183 1489831 1625277 2032968 618621 524562 875731 878446 1485533 1835988 1835988 1428726 230589 2127249 946604 946604
76183,4296 15019 33337 205760 293840 402770 461152 572744 581965 629541 701999 897189 920306 969053 1091151 1117338 1208075 1297022 1309726 1380782 1491580 1580445 1644332 1827217 1923883 1985404 2061356 250540 261456 378637 590305 662526 699867 776230 821196 1223171 1545486 923316 677842 689286 875865 1533767 1646750 1673384 1737388 1967485 1992939 2045510 1072840 2244642 340057 210751 283577 2060837 1152591 1236614 2177953 493309 699330 1003743 544476 82224 715397 1467922 1519293 259499 839833 1058483 1520793 563641 1586117 1923729 431532 95829 109706 111350 179250 192259 213349 219314 266909 323062 366664 428194 475368 488828 533867 574353 580071 600486 612694 621378 628855 661637 670717 709343 730872 801734 830586 871610 915084 951178 988903 1012067 1055989 1071588 1078165 1086352 1104791 1117241 1171420 1173448 1252910 1390402 1456850 1473761 1494592 1511818 1532220 1589083 1596708 1678457 1759881 1829237 1859689 1899758 1908493 1933344 2006522 2073923 2083162 2107912 2150470 2179981 2213046 2227722 2250826 1143825 1297144 1708440 1417677 2087371 2088501 1650757 1412663 82280 2004751 1071122 178436 302245 687447 823647 2156493 210189 1934563 1930454 168534 1120194 1856066 293911 1255255 2186963 862293 1089815 150038 1859824
81218,621535 95529 649796 1454974 466395 592457 824722 1365511 1475219 1505648 1865941 1969266 2250175 1401865 313744 917654 941427 1182802 1694337 1463244 111551 1122016 1450114 392778 739268 411001 435695 780397 653869 215343 258994 638423 676679 1509773 1815580 1960235 1987218 210140 217855 1115400 1192271 1512055 1635887 1742238 1900712 2026761 2172846 886912 1735835 1049853 1263337 1668494 45630 191213 184442 292121 1295973 1911856 17082 157190 320276 485151 977803 1042879 1304593 1744581 1848071 521015 52219 314977 1281723 1704540 443842 97038 1592225 1616921 230118 1589473 530771 1566217 1306486 1613170 1712722 38563 128055 181437 314575 324255 335623 356440 642460 834717 896900 944014 980078 1066445 1340647 1472794 1515706 1529721 1533027 1557867 1568257 1773850 1950183 1953202 2009926 2010999 2056193 2101282 2123008 2179576 2184861 2215294 455886 1242222 1917839 257346 340515 502522 1427371 218745 988906 751917 167099 185328 242855 685267 1522755 1925574 446003 1550254 264827 1192002 2128596 1309553 243554 357394 1049818 1197981 1289243 1422829 1499307 1499929 1706626 1940217 121993 678111 703952 1603776 1200492 376708 418975 558443 996532 1093923 1179560 1343126 1729541 2023318 2160184 1306490 1492107 2052042 560046 1467573 1615828 1632729 1756460 1929878 1057432 482870 94429 287420 539242 888208 634831 947725 1324242 1544228 1599031 1793149 30403 1509051 1148545 1439150 1903914 1989542 2010381 2029533 1346680 1699566 17932 52905 232644 353716 454132 482493 677887 787167 832886 839622 881304 914843 1030281 1126344 1137384 1150383 1256127 1431769 1459996 1522761 1614048 1778357 1877041 1949467 2024150 2045144 2045644 2105406 2229445 153509 242280 1640611 10978 1498957 1520742 1564457 2195335 88721 1224344 41810 70407 425633 659089 864190 1369137 2232515 807864 1167330 1591132 597183 87990 206048 237086 369168 376314 594963 637258 674985 687423 880981 1026523 1089949 1190918 1224336 1247623 1379366 1424386 1717889 1923630 2083450 2094847 2145297 2183322 1916932 1635686 2255216 18269 59184 137973 150561 208168 259660 296749 298407 348544 350102 364692 422998 530096 566974 581075 588651 642339 691034 747483 780640 787527 833021 870648 936172 983455 1027533 1090219 1204367 1205332 1250517 1279711 1534192 1563048 1593180 1609632 1969644 1991251 2168500 2209725 2239440 2258182 162949 401171 648003 1790355 309901 222304 397747 800990 805906 944705 1098325 1250789 1444648 1516193 1548832 1677403 1690379 1846792 2038725 2120887 2183875
81405,2128211 2128211 5861 5861 2135831 385814
83883,154904 209626 468565 861961 988033 1303865 1310594 2141816 541546 2057878 1394629 602664 1573163 2038861 2143797 1532076 1877115 1547214 522539 576293 686633 979020 993092 1278185 1442933 1592275 1668682 1775979 1406690
84662,315530 1146340 2169395 1858118 48759 595863 2007534 405986 649881 1196580 2160067 1203321 1645830 235531 1320354 165665 1642073 571832 1734049
86158,119330 208581 224975 349852 1128162 1219945 1656330 1882707 1889605 2042695 232473 1682028 32035 539183 733318 1047122 1752118 1863828 184020 255053 1996341 1794770 325285 1019850 841990 415956 971707 1440503
86266,494363 427777 1859939 1269774
86845,53772 69753 100168 191587 491203 498564 505925 557277 632887 660744 663687 748296 758010 811840 864662 912730 971937 1038372 1086736 1102404 1122318 1128708 1227538 1302317 1322043 1349362 1367721 1424973 1458904 1482234 1638662 1763851 1807093 1948631 1992450 2003062 2035866 2156159 2196496 2205488 2211159 727812 553449 1119417 1872163 937925 1883729 805243 186232 533442 1177062 1214950 360584 802463 1118574 1155323 1358512 1424550 1863898 2158159 2212363 1062288 1444387 2221069 1087240 1162840 1560660 677970 1761030 1185029 678420 1220585 1020536 1878858 431827 1657095 1367110 769560 880947 895357 1161502 1205386 1368473 1420953 1728422 1812469 1601000 1932364 2062680 2194993 1454200 718663 2253987 95206 504237 717212 968400 1120438 1304539 285634 414534 607817 1564219 1630917 1706533 1725102 1939455 2139274 1777379 895452 1897108 337 22511 146379 148325 242499 267198 267516 330617 363220 363289 423688 522895 522934 559093 651830 723013 742095 814171 870257 870902 875778 932781 963766 1101594 1113047 1113398 1145116 1148934 1173579 1424248 1458517 1473485 1504028 1569125 1582509 1597755 1669860 1695482 1847068 1894214 1916167 1951425 1968002 1982219 2122831 2129849 2140548 26266 234482 522448 575008 647216 1411899 1456862 1666659 1740760 1799548 1898983 1905569 1905937 2042191 2059405 2200642 1428450 1963405 2043601 948601 1474683 52632 75377 79973 125553 130264 272102 381728 525514 532573 603507 716621 735601 828690 906229 933942 1005940 1131977 1172652 1388443 1396891 1409659 1412879 1424181 1436616 1457573 1467323 1512277 1556655 1608730 1684391 1710924 1746392 1779230 1832524 1851374 1907442 1929561 2068399 2258077 210036 525162 767455 944680 995385 1097199 1589740 1689050 1797046 2070850 626860 1881652 795189 605877 1892150 2162757 66924 108482 110736 201475 261285 438057 451096 523012 619520 624515 693113 832437 832521 834753 1023847 1029085 1097067 1149652 1236018 1259559 1298179 1360033 1372171 1464858 1558199 1561536 1625445 1644179 1728892 1796004 1828183 1876389 2091615 2187734 633535 711429 1253648 1412008 1472668 1575680 1867482 1952915 1986493 2255112 452271 967680 1276544 363277 985695 1097910 1185045 1295381 2067828 454777 2010548 2027771 325230 632943 46346 32618 78161 89824 148927 239556 251041 351236 374847 594461 599587 606804 688428 738506 968814 1101480 1142841 1298495 1421169 1423185 1600303 1634186 1687400 1698231 1741375 2022287 2050879 2174389 2244671 84551 395517 735416 1037199 1171737 1397172 1492724 1493733 1953712 2070762 2103076 2173270 19113 119646 177583 693241 1076122 1035562 1609165 1702035 2050570 353512 1948046 2154312 104134 129006 152270 209188 217674 399773 454219 492333 508153 600516 643264 648586 718570 725355 806098 815366 839836 848536 862727 886957 891180 902427 1035548 1043493 1148350 1158534 1362958 1453696 1579480 1721863 1797592 1816673 1824858 1859328 1917423 1966464 1976538 2002001 2020160 2027842 2086292 518917 1326086 1893922 351977 34309 507513 1098780 1195702 1609875 63970 119054 121134 299689 343971 431446 480249 519265 527948 555805 599510 637056 937800 1004510 1065552 1257983 1291353 1350733 1385748 1443122 1470448 1479493 1499511 1678594 1771558 1899261 1964686 2127986 2185427 2200762
87120,524333 1557218
87934,1358542 2075495 580976 1611047 421482 1708358 1863600 1785035 42763 858945 1006803 1213397 1370222 713893 1773302 241362 751152 1360352 1842666 1981595
88969,1022306 1112655 540051 1280237 1943414
89502,69342 461596 527875 547812 627865 805184 1084478 1091416 1129163 1173994 1432775 1493012 1818617 1855542 1903947 1951363 1972583 2077511 2201385 492191 1564192 322316 1374960 1954636 2087621 331644 421965 541815 1634053 1740834 2111585 120956 932754 1978626 1800823 1687400 1764250 904244 253358 1637993 1942166 303677 581050 1165361 1821964 2015608 2081098 2131697 18048 27640 37394 68710 94961 131673 153186 205240 206002 209690 377615 491717 499460 564334 587488 633716 774795 854429 928313 1000862 1003909 1112817 1125364 1293040 1315016 1330466 1359998 1433567 1579271 1736183 1831059 1857355 2019797 2020729 2137975 2225571 2725 44929 176469 185430 362742 508917 536483 639121 675069 680577 732160 775919 878184 1022973 1413889 1453140 1576338 1756027 1841150 1874328 2084053 2239190 126510 1116508 1939170 2108853 278326 2059777 97391 1137926 1852463 237081 295077 603435 720230 1064655 1166152 1482956 1505857 2126142 38113 300035 327023 563493 718006 983303 1025855 1074071 1182451 1231478 1280598 1472861 1481723 1663976 1787011 2022521 2030054 2065514 2092397 2106272 2133334 2146798 651562 783688 792229 965975 1143377 1772361 154751 975429 979578 1422836 709014 1471528 2136236 2214026 342086 442818 923366 1596219
91290,311444 322407 440141 558235 1442229 1613640 1722558 1747821 1653492 1987502 1565429 1777448 895106 1690770 1836308 2066223 1473050 235611 630484 781421 213278 394128 749558 1083689 1298864 1490629 1541652 1946627 2013387 1145936 1966382 1405743 139370 1588604 1783485 919430 843004 1105834 1257246 1466084 1124248
91563,1880074 326329 749807 101197 1029390 48246 515892 2226539 1548193 2033291 77002 1996260 2060777 1748140 1069777 1955844 2035157 774672 488039 838344 1490995 1531509
