AuthorId,PaperIds
76183,178436 266909 302245 488828 677842 687447 689286 823647 875865 1055989 1120194 1533767 1646750 1673384 1737388 1856066 1992939 2006522 2045510 2156493 2177953 2213046 2244642 1596708 621378 1967485 2087371 2088501 283577 923316 1236614 2060837 82224 1208075 340057 1580445 699867 1297022 378637 662526 1545486 590305 1223171 33337 250540 402770 259499 839833 261456 715397 776230 821196 1467922 210751 969053 1644332 1003743 493309 1519293 1058483 1152591 1520793 701999 1071122 699330 544476 111350 428194 572744 574353 580071 801734 871610 1117338 1171420 1173448 1309726 1390402 1511818 1859689 2179981 2227722 2250826 1072840 366664 1071588 2061356 4296 219314 475368 830586 1012067 1104791 1117241 1473761 1759881 1933344 15019 581965 629541 897189 179250 533867 1456850 2150470 323062 988903 1252910 1532220 1908493 2083162 730872 1829237 1923883 109706 951178 95829 213349 628855 1078165 1985404 2107912 1491580 293840 661637 1380782 1589083 1899758 2073923 192259 600486 1494592 1086352 205760 461152 670717 709343 915084 920306 1678457 862293 293911 612694 1859824 1255255 1827217 2186963 1091151 1089815 2004751 210189 1586117 168534 563641 1650757 1417677 1923729 1934563 82280 1930454 1143825 150038 1412663 431532 1297144 1708440
81218,807864 17932 637258 886912 787167 1793149 521015 210140 217855 1115400 1192271 1635887 2026761 2172846 530771 1512055 185328 1640611 218745 988906 1242222 977803 653869 1509773 38563 678111 230118 1589473 1200492 435695 17082 157190 320276 1042879 1263337 1668494 153509 242280 121993 2010381 357394 1289243 1499307 376708 418975 996532 1729541 2023318 313744 257346 340515 502522 1427371 45630 88721 1224344 1192002 2128596 1550254 1742238 314977 243554 1960235 18269 1049818 1499929 780397 1900712 446003 264827 482870 2195335 2101282 485151 1304593 1744581 1309553 1987218 634831 1093923 1179560 1564457 1923630 455886 703952 1340647 1568257 411001 482493 558443 2160184 1529721 1557867 1712722 97038 1592225 1616921 834717 944014 980078 1515706 1533027 2010999 2184861 52219 41810 1224336 1346680 1953202 425633 638423 917654 1182802 1281723 1991251 597183 1197981 1089949 237086 364692 560046 1306486 1498957 1563048 1694337 443842 2183322 1917839 1167330 1591132 128055 181437 314575 324255 335623 356440 642460 896900 1066445 1472794 1773850 1950183 2009926 2056193 2123008 2215294 1704540 751917 805906 1911856 1848071 1057432 621535 941427 206048 1247623 2179576 1450114 1603776 1916932 94429 287420 539242 888208 1122016 1699566 1929878 1509051 594963 864190 1049853 1613170 2094847 2209725 2232515 833021 59184 111551 309901 780640 787527 1090219 1534192 1609632 983455 1989542 167099 674985 1431769 1439150 298407 1030281 685267 1250517 1369137 649796 687423 137973 150561 466395 1205332 1463244 1492107 208168 259660 936172 1027533 70407 581075 659089 1424386 648003 1925574 232644 691034 1459996 1522761 2258182 2120887 191213 242855 824722 1522755 1401865 1593180 350102 677887 1706626 1940217 10978 870648 914843 2239440 839622 1877041 1949467 1516193 1846792 215343 258994 422998 747483 881304 947725 1126344 1566217 1815580 2145297 1467573 588651 1756460 739268 1379366 454132 592457 1137384 2045644 292121 530096 676679 800990 1150383 1295973 1520742 2105406 87990 1026523 1279711 2052042 1098325 353716 376314 944705 1635686 222304 1190918 1735835 1250789 1548832 184442 1454974 1505648 1544228 1778357 2029533 2255216 392778 1632729 2024150 30403 1204367 2038725 52905 1256127 1365511 1614048 1865941 1903914 2083450 1969644 401171 1790355 566974 2168500 1148545 1422829 95529 369168 397747 832886 880981 1306490 1475219 1677403 1690379 1717889 1969266 2229445 2250175 1615828 162949 2183875 2045144 296749 642339 1324242 1343126 1599031 348544 1444648
81405,5861 5861 2128211 2128211 385814 2135831
83883,602664 1573163 2143797 522539 576293 686633 979020 993092 1278185 1442933 1547214 1592275 1775979 1668682 2141816 861961 1310594 541546 154904 209626 468565 988033 1303865 1394629 2057878 1532076 1877115 2038861 1406690
84662,165665 48759 2007534 235531 1858118 1645830 1196580 315530 1203321 1642073 405986 649881 1734049 1146340 2169395 2160067 571832 595863 1320354
86158,208581 733318 1047122 1752118 1794770 539183 325285 415956 841990 1019850 971707 1440503 255053 32035 1863828 184020 1996341 119330 232473 1889605 224975 1219945 1656330 1882707 349852 1682028 2042695 1128162
86266,494363 1269774 1859939 427777
86845,46346 63970 66924 75377 119646 146379 177583 210036 267198 267516 299689 360584 399773 555805 599510 693241 718570 767455 795189 802463 834753 870257 1062288 1076122 1097067 1101594 1113047 1118574 1145116 1149652 1155323 1259559 1358512 1368473 1424550 1474683 1561536 1644179 1812469 1863898 1897108 1916167 1917423 1952915 2158159 2212363 1976538 1444387 533442 1177062 1214950 53772 937925 1883729 1205386 100168 505925 912730 1185029 1322043 1807093 2003062 2156159 491203 864662 1038372 1086736 1872163 2062680 2205488 1098780 261285 381728 727812 805243 1638662 1948631 2194993 186232 395517 498564 553449 632887 1102404 1122318 191587 607817 971937 1564219 1630917 1706533 2221069 69753 1367721 1725102 2139274 758010 26266 201475 285634 414534 624515 985695 1412008 1458904 1892150 1939455 1932364 806098 32618 251041 363277 594461 738506 811840 933942 1020536 1097199 1101480 1142841 1482234 1634186 2022287 2244671 84551 619520 717212 944680 995385 1372171 1698231 1763851 2035866 2173270 2187734 2196496 2255112 1227538 748296 1569125 52632 79973 234482 353512 452271 525162 527948 575008 600516 632943 633535 660744 895452 968400 1035548 1065552 1120438 1171737 1172652 1276544 1349362 1385748 1472668 1493733 1589740 1601000 1741375 1797592 1828183 1832524 2050879 2067828 431827 423688 522895 522934 723013 814171 875778 932781 963766 1424248 1458517 1504028 1669860 1894214 1982219 2211159 22511 363220 1951425 1350733 891180 651830 742095 1113398 1302317 1847068 1968002 2140548 1424973 78161 108482 325230 431446 603507 606804 626860 677970 693113 839836 967680 1023847 1035562 1185045 1362958 1388443 1457573 1556655 1579480 1600303 1761030 1796004 1876389 1899261 1907442 2050570 2068399 2070762 1128708 1597755 121134 337 1119417 1173579 1037199 34309 95206 104134 110736 129006 330617 351236 374847 454219 504237 507513 532573 599587 643264 648586 663687 688428 711429 716621 769560 815366 886957 895357 1005940 1131977 1161502 1195702 1257983 1298179 1397172 1409659 1412879 1424181 1428450 1454200 1470448 1512277 1558199 1560660 1575680 1657095 1678594 1684391 1687400 1710924 1728422 1777379 1799548 1851374 1859328 1867482 1878858 1881652 1893922 1898983 1905937 1963405 1966464 1986493 2020160 2042191 2043601 2154312 2200762 559093 870902 1473485 1148934 148325 242499 1582509 1992450 2129849 19113 125553 130264 148927 438057 454777 480249 492333 508153 557277 605877 678420 718663 725355 735601 828690 832437 848536 902427 906229 937800 968814 1004510 1087240 1148350 1162840 1220585 1253648 1298495 1326086 1360033 1420953 1423185 1443122 1453696 1467323 1609875 1625445 1721863 1771558 1779230 1905569 1964686 2010548 2027771 2174389 1421169 119054 272102 351977 451096 519265 522448 525514 637056 647216 832521 862727 880947 948601 1029085 1097910 1158534 1236018 1291353 1304539 1367110 1396891 1411899 1436616 1456862 1464858 1479493 1608730 1666659 1702035 1728892 1740760 1746392 1929561 1948046 1953712 2002001 2027842 2059405 2086292 2103076 2127986 2162757 2185427 2253987 2258077 363289 1695482 2122831 1295381 89824 152270 209188 217674 239556 343971 518917 523012 735416 1043493 1492724 1499511 1609165 1689050 1797046 1816673 1824858 2070850 2091615 2200642
87120,524333 1557218
87934,42763 1773302 580976 1708358 1785035 1611047 858945 1863600 1006803 1370222 751152 241362 1842666 2075495 1360352 421482 1213397 1358542 713893 1981595
88969,1280237 1943414 540051 1022306 1112655
89502,94961 176469 185430 362742 491717 508917 639121 675069 732160 775919 854429 878184 1116508 1125364 1330466 1472861 1579271 1663976 1756027 1787011 1841150 1852463 1874328 2022521 2084053 2133334 2239190 1818617 547812 718006 1972583 1231478 2092397 1978626 27640 205240 237081 377615 563493 783688 1025855 1074071 1112817 1481723 2065514 322316 709014 1471528 69342 1293040 1951363 2146798 2214026 120956 342086 421965 932754 1165361 1740834 38113 327023 603435 1182451 1374960 1637993 1821964 2030054 2126142 295077 2108853 2136236 2725 18048 37394 44929 131673 461596 627865 774795 1173994 1280598 1315016 1564192 1576338 1903947 1954636 2137975 2225571 720230 1505857 1634053 126510 253358 300035 303677 499460 527875 541815 581050 805184 1084478 1091416 1166152 1413889 1772361 1855542 1857355 1939170 2019797 2020729 2106272 97391 904244 1687400 154751 536483 633716 1064655 1143377 1432775 1482956 1764250 651562 1022973 564334 68710 206002 209690 492191 680577 928313 965975 1000862 1003909 1359998 1453140 1493012 1831059 2077511 2081098 2087621 2131697 2201385 1800823 2015608 331644 1129163 1942166 278326 2059777 587488 153186 979578 1422836 1736183 1137926 983303 792229 975429 1433567 2111585 923366 1596219 442818
91290,630484 781421 1298864 1783485 2013387 1083689 213278 1836308 2066223 1690770 139370 394128 895106 919430 1442229 1473050 235611 1145936 1777448 1490629 1541652 1946627 1987502 558235 749558 1966382 322407 1588604 1565429 311444 1613640 1722558 1747821 1124248 1653492 1105834 440141 1405743 843004 1257246 1466084
91563,488039 1531509 1996260 326329 2226539 1029390 77002 1880074 2060777 2035157 774672 101197 515892 1548193 1748140 749807 1955844 48246 1490995 838344 1069777 2033291
