AuthorId,PaperIds
28219,5770 109827 586226 602134 627675 631751 774485 1144676 1325050 1422005 1456144 1588027 1791923 1835483 1890179 83820 167565 623567 680300 1025108 1955611 1220941 1652378 1680681 1931375 1399749 330872 1464976 1706816 780897 447407 2060242 82050 335385 383133 2184495 303593 1116196 5120 68017 401615 897275 1084963 1481346 1637736 1696145 128718 333598 487655 1150031 1581445 1731420 1902112 186104 647888 660242 665753 1078812 1594284 1852837 2247914 654955 1703055 1862163
29128,642811 1137717 2095139 2196786 618851 2178958 315629 601667 1769412 921604 110647 1174507 657946 703337 1860108 1235232 648074 1380889 804653 1927641 1668715 223276 1635071
34494,560590 1524512 968173 846983 91967 712201 259341 1076624 1206531 803164 1063907 353064 1536613 1784487 549068 809480 2047860 804003 1096538 472573 462095 629989 1719679 159091 728621 997090 1014168 707534 1006766 1320542 1116725 1356744 1397825 1750762 1910875
34496,62917 266856 888479 2130364 1363327 1429443 2253773 1638932 2169307 1359075 161413 858967 632352
36062,52206 100193 105792 253150 400327 710159 869744 914058 1053515 1070290 1152288 1205019 1475139 1658764 1884507 1938337 2030363 2129732 12362 111433 280324 292891 646637 822364 972530 1007492 1135619 1148170 1168546 1227183 1257199 1374008 1755021 2120779 2254989 231435 605243 611971 916143 946260 1393734 1528118 1627429 1760287 82450 88304 96930 239616 448872 461765 471502 910628 921400 924384 1051950 1098015 1346661 1488418 1520105 1765448 1791107 1895472 1958799 2084437 2166942 2251014 2257551 100084 274016 318438 384055 581437 704914 870955 1037188 1096144 1150479 1225907 1314077 1411362 1481448 1579310 1644154 1809858 1894316 1895803 1975276 899789 838672 1770228 957237 1488609 319858 667744 1465493 1501169 1994278 169846 691018 741657 830033 1107923 1260867 1537633 1561450 1561467 2011689 2179156 2243971 2257205 1291513 1985804 838367 993804 1065957 1696591 57030 183182 394413 630759 709071 939209 1033927 1178094 1293320 1296714 1425834 1566501 1765108 1805494 2009413 2143817 2169470 2218065 2258994 1302514 100646 1229421 881018 1975664
39768,5505 8641 28045 93488 115843 154803 156198 162121 200508 206613 216047 423743 432897 523900 539687 547614 551615 556341 758183 766030 818472 825836 872311 885347 918619 947393 958934 1102370 1219316 1240968 1367227 1382763 1399457 1406329 1428199 1430807 1494469 1502430 1527646 1559005 1592066 1595095 1730752 1771946 1845192 1942840 1975573 2112139 2126402 2126514 2175268 2182654 2185775 2236084 312197 1229328 367476 405042 429315 589984 871837 1036289 1123455 2139326 783061 1751703 1489965 553353 2059764 1069237 1347552 1124811 1884083 1859302 511397 1937541 370220 1195190 1156204 1396244 1802369 68023 648483 1972254 2208909 452266 1466535 494957 2106793 2232604 618452 711258 879373 1114602 1498743 155087 1974886 322704 100673 1235441 1289447 2050669 1157824 922526 217454 331742 223129 710951 730365 1628319 385658 1754413 1984723 1285995 1762264 928356 1245793 1061105 1133985 1466741 1902374
39798,666223 1372592 18672 519981 1472026 1892653 1906933 2056173 2087449 1075626 2139329 376339 1885187 2246046 1581995 2153956 1785282 1503521 374468 2104288 510673 1610722 729457 530891 544441 1122961 1380258 1929774 1994858 2196869 854512 1288620 729571 2052980 594947 1788489 1054247 115064
40047,709733 847322 848122 945776 1152800 2101374 1133541 324681 1141560 2171272 1116160 1738143 1815196 1914286 2039247 1012865 188576 1045548 1099951 788435 1337919 1289425 1530502 2115497 2230154 355196 258552 42018 627854 238939
41009,428606 863425 1029758 1138474 1225680 1698249 2034501 261035 1503866 1862142 1956351 84587 114875 199656 376081 1258284 1375484 1492021 56140 637278 644357 1474631 1994425 330114 2080354 2038704 2234486 246701 926841 1592115 1934756 2097253 656419 643702 1308254 1819448 2124527 1531457 1573546 915032 2228833 336248 827041 1176104 2181493 1839925 1398925 253685 253685 2026989 2058482 129720 1357171
42126,1220955 347427 1933559 660979 791236 1173255 776187 386358 785820
43172,356658 433659 814654 1849015 537652 566072 127095 1155926 1217745 1508621 2177399 1266800 1521830 1930617 1296109 406620 1247158 1876696
45187,1831888 1409696 2202633 443914 1130150 2041981 1725516 1725516
45333,745629 2138460 727364 1378776 1679112 807868 940748 1232699 200484 1813947 1400665 1878978
46066,45403 85243 191453 407548 416649 586968 634692 676015 721900 903284 946806 1082619 1157255 1197910 1282427 1365765 1434510 1846156 1863185 2094390 2095007 2110965 1283775 1897513 2041368 617071 159023 897475 1551780 1589028 1949698 2158522 12403 29428 804918 202418 464803 364532 812130 976074 1538056 1782570 1872215 1515709 394747 1224625 1984071 183262 720189 737082 741938 1292754 1674171 1723942 1966185 399845 2109319 395019 1902541 1966819 2054486
47017,309280 327016 382268 1656243 1920929 1312807 1548256 148837 456193 545532 669425 877613 259806 75376 205691 855071 904968 974717 1180297 1307395 1354570 1438593 1459573 1481131 1554996 1587962 1601840 1631163 1946327 1984291 2069505 2091331 1697978 68419 564997 1418396 1965004 1126668 1314999 1534759 802514 1945466 1288246 15104 26035 439107 539979 560441 617674 795668 1142699 1419410 1991326 2012471 747635 909199 1054552 1184789 1313701 358766 1235731 469963 479980 1034309 2250379 1162111 230362 249794 361131 896957 917714 1097677 1132453 20013 73200 1523202 195544 1207842 1923559 2008934 1562660 143535 959709 1174459 1882724 825353 974997 1582820 2067876 2248479 5900 31966 93065 616979 760332 1224717 1690779 1848939 857876 2117035 2199293 372684 402449 817043 977325 1185300 1298547 1436180 1450841 2100989 796552 280536 702336 810860 113469 162975 299094 367143 962323 1633627 185854 99719 842662 1723413 1996632 2136502 659438 1659842 2012652 2246471 1456402
47369,29415 99953 102351 212672 231443 249881 251616 263697 340409 356551 380110 510797 516439 639550 689535 693443 705880 719123 758878 955542 1005133 1060942 1140341 1235766 1268774 1282435 1426151 1621548 1689876 1710955 1716677 1760521 1863871 1919654 1985178 1988509 2036384 2237791 32850 201550 393938 420376 557516 1042370 1123071 1189910 1242911 1457310 1541654 1637719 1880847 2209103 2220329 589471 718459 615483 662139 773117 2090318 1324833 1273895 1374442 2225991 495181 111913 1373174 1850227 2090394 539078 522373 545837 194000 983165 1572703 1633959 1743926 2019794 23054 528316 39650 213374 291513 496133 633033 688618 701899 1023331 1056758 1466503 1538867 1575310 1761571 1892530 2173810 1840637 35421 310610 479323 1094852 1613458 1668248 2156115 2189979
48271,633157 1697158 1735840 2221247 108702 347377 382740 449905 881430 1223261 2235685 1430366 1459669 1641627 2021983 2236330 558586 838948 2189727 2119206 426043 174021 1105665 1128220 1284336 1460581 1098132 964690 2222204 76832 314113 346168 849724 1725338 1990256 2088176 1065 981546 429059 1378037 70394 391938 1960316 2058100 313931 313931
49667,13345 20748 21119 27735 28726 37246 80699 82169 97909 97909 180518 204997 232283 234361 250485 260137 261075 264980 312405 397780 419798 466705 517713 533190 561424 585760 719846 747534 923212 929116 977869 1000333 1010505 1042525 1095604 1111728 1136275 1139304 1168107 1185950 1199173 1210045 1229525 1231121 1250513 1252479 1361498 1394357 1420963 1427066 1441793 1483691 1513802 1515523 1519809 1548339 1568542 1631232 1632161 1701999 1720149 1724960 1735677 1763689 1765050 1792259 1793141 1811349 1822721 1890896 1901108 1926287 1934227 1958227 1960578 2000546 2003564 2010532 2028427 2035256 2050315 2082191 2118385 2123826 2185612 2193064 2199700 2209437 2223491 2223838 2223852 2251494 665274 3783 16133 44527 54715 136623 148431 262895 337864 359504 364105 376388 377178 540959 639206 647417 680091 721843 730982 809433 818206 865125 875977 877931 908541 936204 945082 972086 980555 980847 982785 1023691 1120884 1146818 1342355 1368947 1374938 1383421 1405986 1415837 1431544 1465919 1529230 1535917 1596002 1720255 1845901 1946799 2041399 2084082 2149537 2152849 12067 86102 184841 238780 245054 327468 470373 509973 654185 760670 809959 816501 890238 893588 912990 929825 997624 1069444 1072787 1093688 1132114 1196826 1302330 1414100 1473525 1506605 1609920 1632830 1699309 1723026 1772048 1777208 1799617 1855325 2073712 2256552 47495 409809 454790 525632 1047858 1261390 1376818 1504815 1563584 1745252 1795964 1922507 1967976 1969981 2114734 900707 1061980 1292873 1620473 83808 471452 485536 2018304 1984205 1701639 1989884 31206 1602149 1961403 2077016 1701744 1715966 814729 1104001 1604684 1263653
53232,134973 1006823 416698 52499 550927 1069844 1308604 846279 2182817 1708545 2220600
53546,635509 1749472 342925 1089891 1519018
54193,1339451 1822971 336330 1702804 115335 1049892 1182759 1218785 1887993 1261998 1525884 361759 1775232 1827457
55472,11202 17361 92650 134697 138434 156996 200918 232138 288430 335561 354173 368327 453139 544846 559776 738880 786870 803104 837360 897505 920824 963163 975433 981661 1060266 1078971 1123073 1134653 1188759 1241629 1317519 1349412 1352228 1355808 1366664 1367497 1399406 1477393 1515044 1517046 1533072 1602426 1676979 1697554 1698561 1815125 1826645 1956071 2038399 2072329 2155857 2228030 1748387 1772803 308175 393454 454243 587588 776599 1428205 1525050 1995332 2209704 835997 1673413 1641150 1380118 1425956 1652756 622834 422799 469743 776897 1682789 1842035
57198,146027 305458 921204 934805 1690790 1392869 206158 1972414 766207
57451,385955 631315 746153 1766217 1869921 2042411 478614
58609,287053 815857 395704 932459 324523 514374 567989 423179 864324 2032251 1273038 2021144 640834
61064,746800 1074858 551160 1041639 2130760 279685 1772074 2091214 1502263 1295843 1465557 584130 2075002 134307 1148629 755182 1956780 143951 1675975 496566 984038 565961 959130 1034842 2050000 2184630
62984,17240 22245 165351 169894 272790 436903 452986 615926 628586 629173 901384 978906 1171898 1258404 1348410 1490095 1494324 1623697 1650258 1689537 1835622 1988262 2237096 62138 204531 316282 332587 614191 708274 999211 1127084 1233619 1309805 1408384 1542763 1653130 2062401 2147903 875518 1290378 1425746 1457155 1571576 427191 7694 15533 210299 621653 794620 1063899 1140592 1168906 1330683 2123749 36575 65501 323767 432850 589321 644802 1009242 1210726 1304305 1345739 1423808 1514879 1542586 1848846 1917068 1926166 2058602 358853 526406 567888 995755 1610740 1883810 2232688 77274 130112 752081 938884 1354952 1401535 1804732 2034939 2081382 418242 673684 1291998 2081944 2248521 1699311 2151004 1100907 107189 135533
63141,214528 1218037
68442,210286 274626 810278 1082885 1282045 1569877 2122432 1753187 1373192 1254384 2055801 1996627 1425866 1140750 1141983
68676,51213 964232 1886912 2036999 902644 1075218 138789 380874 1114460 2076665 168632 553983 863629 1454358 1462079 1610440 1949905 291538 972354 1281657 1312214 1725673 1792647 2032555 909594 1610168 24020 1458433 1634808 830317 1067040 1773881 17667 142728 365443 417384 956984 1085231 1277972 1379587 1439865 1553313 1778680 1938143 193345 1051482 1091672 2037325 1138260 1027652 1350933 1993375 14131 261358 351826 191887 1356243 288177 432673 503988 618179 659146 862059 903054 1163164 1722176 1914015 1947185 2075553 2108397 2241982 209825 249506 298942 417263 2004095 1038427 1806838 204838 2135789 862902 1913430 647855 656382 987485 1723232 42108 343942 304338 678942 1575126 1668336 2034893 2175732 304379 326702 589390 856597 943292 1094801 1178489 1232019 1267117 1552459 1867247 1905456 1007384 640358
70311,1387164 1572872 2193762 1844708 1789018 594914 278945 1900560 1597169 634915
71221,299530 649826 665014 1054673 1888630 1906331 1181738 1708272 1257102 2146545 1489276
72384,69982 715676 904269 982810 1037542 1756658 1178398 923067 2002545 2193796 2224260 1121350 1370074 2019615 300244 525382 885239 2097228 2244968 1564994 86576 435782 1649373 339600 2257331 28190 2228003 1377948
74859,687725 875731 1044183 1428726 1489831 245139 488107 488107 488107 710454 1775592 1775592 1775592 1819639 1879774 1909010 852203 1887843 1486393 2028109 2221657 592046 909362 1371642 1261356 1762955 1947409 249005 524562 1044426 2172540 1485533 179245 1203866 1979144 2032968 1625277 878446 946604 946604 1835988 1835988 2127249 230589 618621
76183,178436 581965 687447 1827217 1856066 1120194 15019 629541 897189 1491580 2244642 302245 823647 1091151 2087371 2088501 621378 689286 875865 1533767 1673384 1737388 1992939 402770 969053 1596708 1208075 1644332 2156493 2177953 266909 488828 677842 1055989 1646750 2006522 2045510 2213046 1580445 33337 250540 1967485 662526 699867 1297022 1545486 378637 572744 1117338 1309726 4296 261456 776230 821196 205760 293840 461152 920306 1380782 590305 1223171 701999 2061356 1923883 1985404 2060837 82224 1152591 1058483 1236614 923316 340057 715397 1467922 210751 699330 293911 259499 839833 95829 213349 283577 628855 1078165 2107912 1859824 111350 428194 580071 801734 871610 1171420 1173448 1390402 1511818 1859689 2227722 2250826 109706 951178 1519293 730872 612694 192259 600486 1494592 1003743 1072840 1071588 168534 574353 2179981 670717 709343 915084 1678457 493309 1589083 1899758 2073923 1086352 661637 544476 1829237 323062 988903 1252910 1532220 1908493 2083162 219314 830586 1012067 1104791 1117241 1473761 1759881 1933344 366664 475368 862293 1650757 1520793 179250 533867 1456850 2150470 82280 1071122 1143825 1255255 1297144 1417677 1708440 2186963 563641 1586117 1923729 1089815 1934563 2004751 150038 210189 431532 1412663 1930454
81218,886912 637258 621535 17932 824722 787167 1475219 1793149 1454974 1401865 1505648 466395 592457 1969266 2250175 95529 649796 1365511 1865941 807864 1512055 1742238 94429 287420 539242 703952 888208 2179576 128055 181437 314575 324255 335623 356440 642460 896900 1066445 1472794 1773850 1950183 2009926 2056193 2123008 2215294 153509 230118 242280 941427 1115400 1340647 1568257 1589473 1635887 1953202 2026761 1640611 17082 41810 88721 121993 157190 210140 217855 313744 320276 425633 455886 482493 597183 678111 834717 944014 977803 980078 1042879 1049853 1089949 1122016 1192271 1200492 1224344 1346680 1509051 1515706 1533027 1712722 1917839 1923630 2010999 2101282 2172846 2184861 638423 1204367 1263337 1668494 38563 45630 52219 97038 184442 185328 206048 257346 264827 298407 340515 357394 401171 411001 443842 446003 482870 485151 502522 521015 530771 560046 634831 653869 687423 691034 739268 751917 780397 780640 787527 864190 870648 917654 1049818 1090219 1093923 1167330 1182802 1192002 1289243 1304593 1306486 1309553 1369137 1427371 1431769 1439150 1467573 1498957 1499307 1499929 1509773 1529721 1534192 1550254 1557867 1564457 1591132 1592225 1603776 1609632 1613170 1616921 1694337 1699566 1704540 1744581 1756460 1790355 1848071 1900712 1960235 1987218 2010381 2052042 2128596 2195335 2232515 2258182 314977 350102 353716 914843 1281723 1593180 1929878 10978 18269 30403 52905 59184 70407 87990 111551 137973 150561 162949 167099 191213 208168 215343 218745 222304 232644 237086 242855 243554 258994 259660 292121 296749 309901 348544 364692 369168 376314 376708 392778 397747 418975 422998 435695 454132 530096 558443 566974 581075 588651 594963 642339 648003 659089 674985 676679 677887 685267 747483 800990 805906 832886 833021 839622 880981 881304 936172 944705 947725 983455 988906 996532 1026523 1027533 1030281 1057432 1098325 1126344 1137384 1148545 1150383 1179560 1190918 1197981 1205332 1224336 1242222 1247623 1250517 1250789 1256127 1279711 1295973 1306490 1324242 1343126 1379366 1422829 1424386 1444648 1450114 1459996 1463244 1492107 1516193 1520742 1522755 1522761 1544228 1548832 1563048 1566217 1599031 1614048 1615828 1632729 1635686 1677403 1690379 1706626 1717889 1729541 1735835 1778357 1815580 1846792 1877041 1903914 1911856 1916932 1925574 1940217 1949467 1969644 1989542 1991251 2023318 2024150 2029533 2038725 2045144 2045644 2083450 2094847 2105406 2120887 2145297 2160184 2168500 2183322 2183875 2209725 2229445 2239440 2255216
81405,5861 5861 2128211 2128211 385814 2135831
83883,602664 1547214 2143797 522539 576293 686633 1278185 1442933 1573163 1775979 154904 209626 468565 988033 1303865 1394629 541546 993092 1592275 2057878 979020 861961 1310594 2141816 1668682 2038861 1532076 1877115 1406690
84662,165665 2007534 48759 1858118 1146340 2169395 1734049 235531 571832 2160067 1203321 405986 649881 1196580 595863 1645830 1642073 315530 1320354
86158,119330 208581 415956 971707 1128162 1219945 1440503 1656330 1794770 1882707 1889605 733318 224975 2042695 539183 1047122 1752118 841990 325285 1019850 349852 1682028 255053 184020 1996341 32035 232473 1863828
86266,1859939 494363 1269774 427777
86845,210036 767455 1259559 46346 360584 802463 1118574 1155323 1358512 1424550 1863898 2158159 2212363 66924 119646 177583 693241 718570 834753 1062288 1076122 1097067 1149652 1368473 1561536 1644179 1458904 146379 267198 267516 1101594 1145116 1474683 1812469 1897108 1916167 557277 63970 75377 299689 399773 555805 599510 1952915 1119417 2211159 748296 795189 1917423 2035866 100168 505925 1322043 2003062 2156159 2205488 632887 1038372 1128708 1302317 1424973 1763851 1872163 1992450 53772 491203 727812 912730 1086736 1638662 1807093 1948631 69753 758010 1227538 1349362 870257 1113047 498564 660744 1367721 191587 553449 811840 864662 971937 1102404 1122318 1444387 663687 2196496 1482234 1976538 337 1097199 130264 603507 677970 735601 828690 1098780 1205386 1436616 1467323 1556655 1761030 1907442 2062680 2068399 2194993 78161 186232 272102 285634 414534 504237 525162 525514 527948 532573 533442 559093 606804 607817 716621 805243 806098 870902 944680 995385 1161502 1172652 1177062 1185029 1214950 1388443 1412879 1457573 1473485 1512277 1564219 1589740 1608730 1630917 1684391 1706533 1710924 1725102 1832524 1851374 1883729 1929561 1932364 1939455 1953712 2139274 2162757 2174389 2258077 423688 522895 522934 723013 814171 875778 932781 963766 1424248 1458517 1504028 1669860 1894214 1982219 1173579 22511 32618 34309 79973 108482 148325 152270 242499 251041 261285 330617 351236 351977 363220 363289 374847 395517 431446 431827 480249 507513 519265 522448 594461 599587 600516 632943 637056 647216 651830 717212 738506 742095 769560 880947 891180 895357 906229 937800 937925 948601 968400 1005940 1020536 1023847 1087240 1097910 1101480 1113398 1131977 1142841 1148934 1171737 1195702 1236018 1298495 1304539 1350733 1360033 1367110 1372171 1411899 1420953 1424181 1456862 1492724 1493733 1569125 1582509 1597755 1600303 1609875 1634186 1695482 1721863 1728422 1740760 1771558 1779230 1847068 1859328 1876389 1878858 1892150 1951425 1966464 1968002 2022287 2050570 2059405 2122831 2129849 2140548 2185427 2221069 2244671 19113 26266 52632 84551 89824 95206 104134 110736 119054 121134 125553 129006 148927 201475 209188 217674 234482 239556 325230 343971 353512 363277 381728 438057 451096 452271 454219 454777 492333 508153 518917 523012 575008 605877 619520 624515 626860 633535 643264 648586 678420 688428 693113 711429 718663 725355 735416 815366 832437 832521 839836 848536 862727 886957 895452 902427 933942 967680 968814 985695 1004510 1029085 1035548 1035562 1037199 1043493 1065552 1120438 1148350 1158534 1162840 1185045 1220585 1253648 1257983 1276544 1291353 1295381 1298179 1326086 1362958 1385748 1396891 1397172 1409659 1412008 1421169 1423185 1428450 1443122 1453696 1454200 1464858 1470448 1472668 1479493 1499511 1558199 1560660 1575680 1579480 1601000 1609165 1625445 1657095 1666659 1678594 1687400 1689050 1698231 1702035 1728892 1741375 1746392 1777379 1796004 1797046 1797592 1799548 1816673 1824858 1828183 1867482 1881652 1893922 1898983 1899261 1905569 1905937 1948046 1963405 1964686 1986493 2002001 2010548 2020160 2027771 2027842 2042191 2043601 2050879 2067828 2070762 2070850 2086292 2091615 2103076 2127986 2154312 2173270 2187734 2200642 2200762 2253987 2255112
87120,524333 1557218
87934,42763 1773302 580976 2075495 1358542 858945 1213397 1785035 1006803 1370222 1611047 421482 1863600 1708358 713893 241362 1842666 751152 1360352 1981595
88969,1280237 1022306 1112655 1943414 540051
89502,1663976 322316 69342 94961 491717 492191 527875 805184 854429 1125364 1330466 1472861 1564192 1579271 1787011 1852463 1855542 1951363 2022521 2133334 2201385 185430 1756027 176469 362742 461596 508917 627865 639121 675069 732160 775919 878184 1084478 1091416 1116508 1129163 1173994 1432775 1493012 1841150 1874328 1903947 2077511 2084053 2239190 547812 1818617 1972583 1143377 1740834 300035 581050 783688 932754 1064655 1165361 1482956 1978626 2106272 709014 1471528 37394 131673 237081 536483 563493 720230 975429 1025855 1074071 1481723 1505857 1772361 1821964 2081098 2126142 2214026 331644 442818 587488 904244 1022973 1137926 1231478 1374960 1634053 2015608 2092397 2108853 2131697 154751 983303 2725 18048 44929 153186 206002 209690 303677 342086 541815 564334 633716 718006 774795 923366 965975 979578 1003909 1112817 1166152 1413889 1422836 1433567 1576338 1596219 1764250 1831059 2137975 2225571 295077 2136236 1954636 27640 38113 68710 205240 253358 278326 377615 499460 603435 928313 1000862 1280598 1293040 1315016 1359998 1687400 1736183 1857355 1942166 2019797 2020729 2059777 2065514 2146798 120956 126510 327023 651562 680577 792229 1182451 1453140 1800823 1939170 2030054 2087621 2111585 421965 97391 1637993
91290,322407 558235 630484 781421 895106 1442229 1473050 1565429 1613640 1653492 1722558 1747821 1777448 311444 1083689 1298864 1690770 2013387 1987502 213278 1783485 1836308 2066223 440141 139370 1405743 1124248 919430 1105834 1588604 1966382 843004 235611 749558 1490629 1541652 1946627 394128 1145936 1257246 1466084
91563,1548193 101197 326329 48246 1029390 515892 749807 2226539 1531509 488039 1880074 1996260 1955844 1748140 774672 838344 1490995 77002 2035157 2060777 2033291 1069777
