AuthorId,PaperIds
76183,4296 15019 33337 178436 205760 250540 261456 266909 293840 302245 378637 402770 461152 488828 572744 581965 590305 621378 629541 662526 687447 699867 701999 776230 821196 823647 897189 920306 969053 1055989 1091151 1117338 1120194 1208075 1223171 1297022 1309726 1380782 1491580 1545486 1580445 1596708 1644332 1827217 1856066 1923883 1985404 2006522 2061356 2087371 2088501 2156493 2177953 2213046 677842 689286 875865 1533767 1646750 1673384 1737388 1967485 1992939 2045510 2244642 1519293 82224 1058483 293911 493309 699330 1003743 210189 563641 1297144 1412663 1586117 1708440 1923729 1930454 2186963 95829 109706 111350 179250 192259 213349 219314 323062 366664 428194 475368 533867 574353 580071 600486 612694 628855 661637 670717 709343 730872 801734 830586 871610 915084 951178 988903 1012067 1071588 1078165 1086352 1104791 1117241 1171420 1173448 1252910 1390402 1456850 1473761 1494592 1511818 1532220 1589083 1678457 1759881 1829237 1859689 1899758 1908493 1933344 2073923 2083162 2107912 2150470 2179981 2227722 2250826 82280 715397 1467922 1650757 1934563 2004751 2060837 150038 210751 340057 862293 923316 1089815 1417677 1859824 168534 259499 283577 431532 544476 839833 1071122 1072840 1143825 1152591 1236614 1255255 1520793
81218,466395 649796 824722 1365511 1505648 1865941 592457 1401865 1475219 1969266 2250175 95529 1454974 621535 637258 17932 787167 886912 1793149 807864 1049853 97038 243554 353716 357394 376708 418975 435695 446003 482493 558443 634831 780397 914843 917654 941427 996532 1049818 1093923 1179560 1182802 1197981 1242222 1289243 1309553 1499307 1499929 1550254 1592225 1616921 1729541 2023318 2160184 38563 128055 181437 314575 324255 335623 356440 642460 834717 896900 944014 980078 1066445 1340647 1472794 1515706 1529721 1533027 1557867 1568257 1773850 1950183 1953202 2009926 2010999 2056193 2101282 2123008 2179576 2184861 2215294 597183 1200492 232644 454132 677887 839622 1137384 1150383 1459996 1522761 1877041 1949467 1989542 2045644 121993 678111 703952 1603776 17082 41810 153509 157190 185328 242280 313744 320276 350102 411001 425633 485151 521015 530771 588651 977803 1042879 1167330 1204367 1279711 1304593 1591132 1593180 1640611 1744581 1969644 2045144 2105406 88721 257346 264827 340515 502522 1089949 1192002 1224344 1263337 1427371 1668494 1923630 2128596 2195335 210140 217855 638423 653869 1115400 1192271 1512055 1635887 1742238 1900712 2026761 2172846 864190 1369137 2232515 18269 215343 258994 455886 947725 1030281 1126344 1205332 1544228 1815580 59184 208168 259660 298407 369168 376314 780640 787527 833021 880981 936172 983455 1027533 1090219 1098325 1250517 1534192 1609632 1717889 2038725 2083450 2120887 292121 1295973 1911856 70407 659089 1306490 1324242 1492107 1735835 2052042 2183322 1522755 45630 94429 167099 206048 230118 242855 287420 309901 443842 482870 539242 685267 751917 800990 805906 888208 1057432 1224336 1306486 1346680 1498957 1509773 1548832 1564457 1589473 1613170 1635686 1712722 1917839 1925574 1960235 1987218 2010381 560046 1467573 1615828 1632729 1756460 1929878 162949 401171 944705 1250789 1343126 1566217 1790355 2183875 1916932 1422829 1991251 1509051 10978 30403 52219 52905 87990 111551 137973 150561 184442 191213 218745 222304 237086 296749 314977 348544 364692 392778 397747 422998 530096 566974 581075 594963 642339 648003 674985 676679 687423 691034 739268 747483 832886 870648 881304 988906 1026523 1122016 1148545 1190918 1247623 1256127 1281723 1379366 1424386 1431769 1439150 1444648 1450114 1463244 1516193 1520742 1563048 1599031 1614048 1677403 1690379 1694337 1699566 1704540 1706626 1778357 1846792 1848071 1903914 1940217 2024150 2029533 2094847 2145297 2168500 2209725 2229445 2239440 2255216 2258182
81405,5861 5861 2128211 2128211 385814 2135831
83883,209626 468565 541546 861961 522539 576293 686633 979020 993092 1278185 1442933 1547214 1592275 1668682 1775979 988033 1303865 1394629 2057878 2141816 602664 1310594 1573163 2143797 154904 1406690 1532076 1877115 2038861
84662,165665 235531 1146340 2169395 315530 571832 1642073 1734049 1203321 1645830 1858118 1320354 405986 649881 1196580 2160067 2007534 48759 595863
86158,1128162 1889605 119330 224975 1219945 1882707 2042695 349852 1682028 1656330 208581 325285 415956 539183 733318 841990 971707 1019850 1047122 1440503 1752118 1794770 32035 184020 255053 1863828 1996341 232473
86266,494363 1269774 1859939 427777
86845,53772 63970 69753 75377 100168 146379 191587 267198 267516 299689 399773 491203 498564 505925 555805 557277 599510 632887 660744 663687 718570 748296 758010 795189 811840 864662 870257 912730 971937 1038372 1086736 1101594 1102404 1113047 1122318 1128708 1145116 1227538 1302317 1322043 1349362 1367721 1424973 1458904 1474683 1482234 1638662 1763851 1807093 1897108 1916167 1917423 1948631 1976538 1992450 2003062 2035866 2156159 2196496 2205488 2211159 46346 66924 119646 177583 210036 360584 693241 767455 802463 834753 1062288 1076122 1097067 1118574 1149652 1155323 1259559 1358512 1368473 1424550 1444387 1561536 1644179 1812469 1863898 2158159 2212363 1952915 1119417 727812 1872163 553449 148927 201475 619520 624515 1023847 1298495 1828183 1876389 1005940 438057 832437 1236018 1360033 504237 1120438 1304539 104134 217674 452271 480249 527948 605877 886957 967680 968814 1043493 1065552 1276544 1298179 1385748 1421169 1428450 1678594 1687400 1689050 1721863 1797046 1816673 1892150 1963405 2043601 2050879 2070850 2174389 2200762 337 22511 148325 242499 330617 363220 363289 423688 522895 522934 559093 651830 723013 742095 814171 870902 875778 932781 963766 1113398 1148934 1173579 1424248 1458517 1473485 1504028 1569125 1582509 1597755 1669860 1695482 1847068 1894214 1951425 1968002 1982219 2122831 2129849 2140548 431827 84551 395517 735416 1037199 1171737 1397172 1492724 1493733 1953712 2070762 2103076 2173270 19113 26266 32618 34309 52632 78161 79973 89824 95206 108482 110736 119054 121134 125553 129006 130264 152270 186232 209188 234482 239556 251041 261285 272102 285634 325230 343971 351236 351977 353512 363277 374847 381728 414534 431446 451096 454219 454777 492333 507513 508153 518917 519265 522448 523012 525162 525514 532573 533442 575008 594461 599587 600516 603507 606804 607817 626860 632943 633535 637056 643264 647216 648586 677970 678420 688428 693113 711429 716621 717212 718663 725355 735601 738506 769560 805243 806098 815366 828690 832521 839836 848536 862727 880947 891180 895357 895452 902427 906229 933942 937800 937925 944680 948601 968400 985695 995385 1004510 1020536 1029085 1035548 1035562 1087240 1097199 1097910 1098780 1101480 1131977 1142841 1148350 1158534 1161502 1162840 1172652 1177062 1185029 1185045 1195702 1205386 1214950 1220585 1253648 1257983 1291353 1295381 1326086 1350733 1362958 1367110 1372171 1388443 1396891 1409659 1411899 1412008 1412879 1420953 1423185 1424181 1436616 1443122 1453696 1454200 1456862 1457573 1464858 1467323 1470448 1472668 1479493 1499511 1512277 1556655 1558199 1560660 1564219 1575680 1579480 1589740 1600303 1601000 1608730 1609165 1609875 1625445 1630917 1634186 1657095 1666659 1684391 1698231 1702035 1706533 1710924 1725102 1728422 1728892 1740760 1741375 1746392 1761030 1771558 1777379 1779230 1796004 1797592 1799548 1824858 1832524 1851374 1859328 1867482 1878858 1881652 1883729 1893922 1898983 1899261 1905569 1905937 1907442 1929561 1932364 1939455 1948046 1964686 1966464 1986493 2002001 2010548 2020160 2022287 2027771 2027842 2042191 2050570 2059405 2062680 2067828 2068399 2086292 2091615 2127986 2139274 2154312 2162757 2185427 2187734 2194993 2200642 2221069 2244671 2253987 2255112 2258077
87120,524333 1557218
87934,42763 1773302 2075495 580976 1358542 1708358 1863600 1611047 858945 1006803 1213397 1370222 1785035 421482 241362 751152 1360352 1842666 1981595 713893
88969,1112655 1280237 1943414 1022306 540051
89502,69342 322316 461596 491717 492191 527875 547812 627865 805184 1084478 1091416 1129163 1173994 1432775 1493012 1564192 1818617 1852463 1855542 1903947 1951363 1972583 2077511 2201385 94961 176469 185430 362742 508917 639121 675069 732160 775919 854429 878184 1125364 1330466 1579271 1756027 1841150 1874328 2084053 2239190 1116508 1472861 1663976 1787011 2022521 2133334 18048 27640 153186 205240 377615 564334 1293040 1736183 1857355 2019797 2020729 2137975 2725 44929 536483 680577 1022973 1413889 1453140 1576338 442818 923366 1596219 278326 2059777 300035 983303 2106272 709014 1471528 1280598 237081 295077 603435 720230 1064655 1166152 1482956 1505857 2126142 38113 327023 563493 718006 1025855 1074071 1182451 1231478 1481723 2030054 2065514 2092397 2146798 975429 979578 1422836 792229 965975 1143377 1772361 120956 1942166 1978626 1374960 1954636 2087621 68710 206002 209690 303677 499460 581050 633716 928313 932754 1000862 1003909 1165361 1315016 1359998 1433567 1821964 1831059 2015608 2081098 2131697 1740834 1764250 1687400 331644 1634053 2111585 421965 541815 1800823 154751 2136236 2214026 253358 904244 126510 651562 1939170 2108853 1637993 342086 783688 1112817 97391 1137926 37394 131673 587488 774795 2225571
91290,213278 311444 322407 440141 558235 630484 781421 895106 1083689 1298864 1442229 1473050 1565429 1613640 1653492 1690770 1722558 1747821 1777448 1783485 1836308 1987502 2013387 2066223 139370 1588604 235611 394128 749558 919430 1257246 1405743 1466084 1490629 1541652 1145936 1946627 1966382 843004 1105834 1124248
91563,48246 101197 488039 515892 749807 1029390 1531509 1880074 2226539 1996260 1548193 326329 1955844 77002 2060777 2035157 774672 838344 1490995 2033291 1069777 1748140
