AuthorId,PaperIds
28219,109827 330872 623567 1025108 1680681 5770 83820 680300 1325050 1422005 1652378 1955611 1220941 1399749 1706816 1464976 1835483 2060242 68017 780897 383133 654955 5120 82050 303593 335385 586226 602134 631751 897275 1116196 1150031 1456144 1890179 1902112 2184495 1862163 1084963 1594284 647888 1931375 627675 333598 128718 167565 186104 447407 487655 660242 774485 1481346 1581445 1637736 1731420 1852837 1078812 1703055 401615 665753 1144676 1588027 1696145 1791923 2247914
29128,2095139 1769412 1174507 315629 921604 110647 601667 657946 703337 1860108 642811 1235232 2178958 618851 1137717 223276 1380889 1927641 648074 1668715 2196786 804653 1635071
34494,712201 1524512 560590 1206531 91967 846983 1063907 1397825 1750762 1910875 707534 803164 353064 1784487 1076624 1320542 1536613 259341 1719679 1096538 2047860 462095 809480 1014168 472573 1006766 968173 549068 629989 728621 804003 159091 997090 1116725 1356744
34496,1363327 1638932 2253773 266856 888479 1359075 2169307 2130364 161413 1429443 62917 858967 632352
36062,52206 96930 400327 710159 910628 914058 1098015 1152288 1475139 1658764 1765448 1884507 1895472 1938337 2129732 2251014 2257551 253150 82450 88304 100193 239616 448872 461765 471502 921400 924384 1051950 1070290 1205019 1346661 1488418 1791107 1958799 2084437 2166942 1053515 1520105 1227183 916143 1528118 1393734 231435 605243 611971 1627429 1760287 972530 280324 100084 169846 274016 318438 384055 581437 691018 704914 741657 830033 838672 870955 881018 899789 1037188 1096144 1107923 1150479 1225907 1260867 1314077 1411362 1481448 1537633 1561450 1561467 1579310 1644154 1770228 1809858 1894316 1895803 1975276 1975664 2011689 2179156 2243971 2257205 12362 822364 1257199 2120779 2254989 1148170 1302514 869744 646637 57030 183182 939209 993804 1033927 1291513 1425834 1696591 1985804 2169470 2218065 2030363 100646 1135619 1229421 1488609 292891 1007492 1168546 1374008 105792 946260 1755021 111433 319858 394413 630759 667744 709071 838367 957237 1065957 1178094 1293320 1296714 1465493 1501169 1566501 1765108 1805494 1994278 2009413 2143817 2258994
39768,93488 589984 783061 871837 947393 958934 1123455 1195190 1595095 1751703 1975573 2182654 2236084 5505 8641 68023 154803 200508 511397 547614 556341 885347 1156204 1430807 1937541 1942840 2126514 28045 312197 766030 918619 1229328 1845192 2126402 2175268 1771946 553353 825836 1102370 1367227 162121 206613 216047 429315 432897 539687 551615 1069237 1124811 1347552 1382763 1396244 1399457 1494469 1527646 1592066 1730752 1802369 1859302 1884083 2059764 2112139 2185775 1489965 1502430 1972254 2208909 115843 872311 331742 423743 452266 618452 711258 879373 1114602 1219316 1240968 1466535 1498743 370220 648483 818472 1285995 1762264 1974886 100673 155087 156198 385658 405042 710951 730365 928356 1061105 1235441 1245793 1289447 1628319 1754413 2050669 2139326 494957 758183 217454 1559005 1902374 2106793 2232604 523900 1428199 1133985 1466741 322704 223129 367476 922526 1406329 1157824 1036289 1984723
39798,376339 666223 1885187 18672 519981 2087449 2139329 1075626 729571 1503521 2052980 2246046 510673 115064 530891 1054247 1581995 2104288 544441 594947 729457 854512 1122961 1288620 1380258 1472026 1788489 1892653 1929774 1994858 2056173 2196869 1372592 1785282 2153956 374468 1610722 1906933
40047,709733 1152800 1815196 1914286 2039247 2101374 324681 1012865 2171272 238939 848122 1116160 1289425 1530502 2115497 2230154 355196 945776 42018 188576 847322 627854 788435 1133541 1337919 1045548 1099951 1141560 1738143 258552
41009,56140 199656 246701 330114 336248 637278 643702 644357 656419 827041 915032 1308254 1531457 1573546 1592115 1934756 1994425 2034501 2038704 2097253 2124527 2228833 1819448 2234486 2080354 926841 863425 1029758 114875 376081 428606 1225680 1375484 1839925 129720 1176104 1398925 2181493 2058482 84587 253685 253685 261035 1138474 1474631 1492021 1503866 1698249 2026989 1862142 1956351 1258284 1357171
42126,347427 386358 776187 785820 1933559 660979 791236 1220955 1173255
43172,1930617 1296109 127095 356658 406620 433659 814654 1217745 1247158 1849015 1876696 566072 1266800 1521830 537652 1155926 1508621 2177399
45187,443914 1725516 1725516 1130150 2041981 1409696 2202633 1831888
45333,727364 745629 1378776 1679112 940748 807868 1232699 2138460 1813947 1400665 200484 1878978
46066,85243 416649 586968 617071 676015 903284 946806 1282427 1283775 1846156 1897513 2041368 2095007 29428 159023 804918 897475 1551780 1589028 1949698 1224625 364532 737082 2158522 1902541 2054486 1157255 1984071 1434510 1292754 1365765 2094390 1863185 1872215 45403 721900 976074 1782570 12403 202418 464803 399845 407548 741938 1515709 1674171 1723942 183262 191453 812130 1197910 1538056 1966185 1966819 2109319 395019 2110965 634692 394747 1082619 720189
47017,5900 15104 20013 31966 73200 75376 99719 113469 185854 230362 249794 367143 439107 539979 560441 564997 616979 659438 702336 747635 760332 817043 857876 896957 909199 917714 974717 1054552 1097677 1142699 1184789 1185300 1288246 1298547 1307395 1313701 1419410 1436180 1438593 1456402 1481131 1554996 1633627 1659842 1690779 1923559 1965004 2008934 2012471 2100989 2117035 2136502 2199293 2246471 280536 1697978 299094 1723413 1946327 1996632 26035 93065 162975 361131 617674 795668 796552 977325 1132453 1207842 1224717 1848939 1991326 1450841 2012652 842662 195544 962323 148837 1354570 545532 877613 309280 327016 1534759 802514 974997 2067876 2248479 259806 669425 382268 479980 1459573 1920929 2069505 1312807 205691 1582820 1631163 1548256 904968 1314999 1601840 1418396 1656243 1984291 68419 1180297 2091331 1034309 1162111 2250379 358766 1562660 1945466 1587962 456193 1523202 825353 372684 402449 1882724 469963 855071 143535 810860 959709 1174459 1126668 1235731
47369,29415 99953 102351 251616 340409 356551 380110 516439 689535 705880 719123 1005133 1060942 1140341 1235766 1282435 1689876 1863871 1919654 1985178 1988509 2237791 510797 32850 528316 557516 201550 23054 1541654 955542 1374442 1268774 1426151 1572703 1633959 111913 263697 393938 522373 545837 589471 693443 1189910 1760521 1850227 2019794 2209103 39650 213374 249881 291513 496133 639550 688618 758878 1056758 1324833 1466503 1538867 1575310 1621548 1710955 1761571 1840637 1892530 2036384 2173810 35421 310610 479323 1094852 1613458 1668248 2156115 2189979 420376 495181 1123071 1242911 1880847 2220329 212672 231443 1716677 194000 539078 615483 662139 773117 983165 1273895 1743926 2090318 2225991 633033 701899 1023331 718459 1637719 1042370 1373174 1457310 2090394
48271,70394 426043 1098132 1223261 1960316 429059 1128220 1378037 2058100 2222204 558586 838948 964690 2119206 347377 449905 633157 1735840 2221247 2235685 881430 2021983 1430366 1284336 108702 1641627 313931 313931 1065 76832 174021 314113 346168 849724 981546 1105665 1460581 1697158 1725338 1990256 2088176 2189727 382740 1459669 2236330 391938
49667,3783 12067 16133 44527 47495 54715 86102 136623 148431 184841 238780 245054 262895 327468 337864 359504 364105 376388 377178 454790 470373 509973 525632 540959 639206 647417 654185 680091 721843 730982 760670 809433 809959 816501 818206 865125 875977 877931 890238 893588 900707 908541 912990 929825 936204 945082 972086 980555 980847 982785 997624 1023691 1047858 1061980 1069444 1072787 1093688 1120884 1132114 1146818 1196826 1261390 1292873 1302330 1342355 1368947 1374938 1376818 1383421 1405986 1414100 1415837 1431544 1465919 1473525 1504815 1506605 1529230 1535917 1563584 1596002 1609920 1620473 1632830 1720255 1723026 1745252 1772048 1777208 1795964 1799617 1845901 1855325 1922507 1946799 1967976 1969981 2041399 2084082 2114734 2149537 2152849 2256552 409809 1699309 2073712 2209437 1042525 1111728 2193064 2223491 261075 264980 312405 1168107 1720149 1822721 204997 234361 397780 533190 977869 1010505 2003564 2082191 2251494 13345 21119 82169 232283 260137 466705 517713 561424 719846 747534 1136275 1199173 1420963 1515523 1735677 2000546 2050315 1765050 1811349 1934227 31206 1989884 2018304 1139304 1483691 2035256 250485 2223852 1210045 1890896 471452 485536 1604684 37246 27735 1568542 1263653 180518 923212 1000333 1548339 1632161 2223838 1441793 97909 97909 1394357 1602149 1961403 2123826 83808 419798 585760 1701639 2010532 1252479 1361498 1792259 28726 1631232 1763689 1793141 1960578 1231121 1724960 2185612 80699 665274 1229525 1984205 2028427 1926287 1427066 929116 814729 1104001 1095604 1519809 2199700 1250513 1901108 2118385 20748 1185950 1513802 1701999 1701744 1715966 2077016 1958227
53232,1006823 550927 134973 846279 1069844 1308604 2182817 52499 416698 1708545 2220600
53546,635509 1749472 342925 1089891 1519018
54193,115335 1702804 1339451 1182759 336330 1049892 1525884 1887993 1822971 1218785 1261998 361759 1775232 1827457
55472,92650 138434 156996 200918 308175 368327 393454 454243 559776 587588 738880 776599 803104 837360 975433 1060266 1123073 1134653 1352228 1366664 1399406 1428205 1515044 1525050 1748387 1772803 1995332 2072329 2228030 453139 288430 335561 544846 920824 1078971 1698561 2155857 1602426 786870 1956071 1367497 134697 1533072 232138 1477393 1676979 2038399 1349412 963163 1188759 17361 354173 981661 1317519 1517046 1641150 1673413 1826645 2209704 835997 1241629 1697554 1815125 897505 1355808 622834 11202 469743 776897 1842035 1380118 1425956 1652756 422799 1682789
57198,146027 206158 934805 1392869 1690790 1972414 305458 766207 921204
57451,746153 478614 631315 385955 1766217 1869921 2042411
58609,324523 815857 514374 567989 395704 932459 2032251 423179 864324 640834 1273038 2021144 287053
61064,746800 143951 984038 551160 1148629 279685 755182 1041639 1772074 496566 584130 1295843 1502263 2075002 1956780 134307 565961 959130 1034842 1465557 1675975 2050000 2091214 2130760 2184630 1074858
62984,2081944 589321 875518 1210726 1571576 432850 1009242 1699311 526406 7694 62138 204531 316282 418242 436903 614191 621653 673684 708274 999211 1063899 1258404 1309805 1348410 1354952 1408384 1653130 2062401 1291998 1542763 1883810 2248521 332587 1127084 165351 1233619 2147903 77274 130112 1804732 1926166 2034939 2058602 2081382 1425746 1514879 65501 323767 358853 567888 644802 938884 1423808 1542586 1610740 1848846 1917068 995755 1304305 1345739 135533 2232688 107189 15533 17240 22245 36575 169894 210299 272790 427191 452986 615926 628586 629173 794620 901384 978906 1100907 1140592 1168906 1171898 1290378 1330683 1457155 1490095 1494324 1623697 1650258 1689537 1835622 1988262 2123749 2151004 2237096 752081 1401535
63141,214528 1218037
68442,1282045 1373192 1254384 2055801 1569877 2122432 1425866 274626 1082885 1140750 1141983 1753187 1996627 210286 810278
68676,191887 193345 209825 249506 288177 298942 380874 417263 432673 503988 618179 659146 862059 903054 909594 972354 1027652 1051482 1067040 1091672 1114460 1163164 1312214 1350933 1356243 1610168 1722176 1773881 1914015 1947185 1993375 2075553 2076665 2108397 2241982 138789 2004095 1668336 1038427 204838 647855 862902 1723232 304338 2135789 902644 1075218 1454358 1575126 1913430 1949905 51213 304379 326702 589390 640358 830317 856597 943292 964232 1007384 1094801 1178489 1232019 1267117 1281657 1552459 1725673 1867247 1886912 1905456 2036999 1806838 291538 1792647 2032555 1462079 168632 553983 863629 1610440 42108 2034893 343942 656382 987485 678942 1634808 2175732 24020 1458433 14131 17667 142728 261358 351826 365443 417384 956984 1085231 1138260 1277972 1379587 1439865 1553313 1778680 1938143 2037325
70311,594914 1572872 1597169 278945 1900560 1387164 1789018 2193762 1844708 634915
71221,1257102 1708272 1888630 649826 665014 1054673 1906331 2146545 299530 1181738 1489276
72384,69982 715676 1121350 1564994 1649373 2193796 28190 339600 885239 2019615 2097228 2228003 86576 435782 2244968 2257331 525382 904269 1370074 923067 2224260 1178398 300244 2002545 1377948 982810 1756658 1037542
74859,179245 245139 249005 488107 488107 488107 852203 1044426 1486393 1762955 1775592 1775592 1775592 1819639 1879774 1887843 1909010 1947409 2028109 2172540 1261356 2221657 710454 592046 1203866 1371642 1979144 687725 909362 1044183 1489831 1625277 2032968 618621 524562 878446 875731 1428726 1485533 1835988 1835988 230589 2127249 946604 946604
76183,4296 15019 33337 205760 250540 261456 293840 378637 402770 461152 572744 581965 590305 629541 662526 699867 701999 776230 821196 897189 920306 969053 1117338 1208075 1223171 1297022 1309726 1380782 1491580 1545486 1580445 1644332 1923883 1985404 2061356 1091151 1827217 923316 1072840 283577 340057 1152591 677842 689286 875865 1533767 1646750 1673384 1737388 1967485 1992939 2045510 2244642 82224 1058483 2060837 1236614 544476 2177953 210751 259499 839833 1520793 493309 699330 1003743 715397 1467922 1519293 563641 1586117 1923729 95829 109706 111350 179250 192259 213349 219314 266909 323062 366664 428194 475368 488828 533867 574353 580071 600486 612694 621378 628855 661637 670717 709343 730872 801734 830586 871610 915084 951178 988903 1012067 1055989 1071588 1078165 1086352 1104791 1117241 1171420 1173448 1252910 1390402 1456850 1473761 1494592 1511818 1532220 1589083 1596708 1678457 1759881 1829237 1859689 1899758 1908493 1933344 2006522 2073923 2083162 2107912 2150470 2179981 2213046 2227722 2250826 1297144 1708440 1143825 1417677 431532 1412663 2004751 2087371 2088501 178436 302245 687447 823647 2156493 82280 1650757 210189 1071122 1934563 1120194 1930454 1089815 150038 168534 1255255 1856066 2186963 293911 862293 1859824
81218,592457 1401865 95529 466395 824722 1365511 1475219 1505648 1865941 1969266 2250175 621535 649796 1454974 215343 258994 1815580 111551 1122016 1450114 1694337 739268 392778 676679 1848071 1463244 191213 292121 1295973 1911856 886912 17082 157190 320276 485151 977803 1042879 1304593 1744581 1566217 184442 1509773 1960235 1987218 52219 314977 1281723 1704540 1263337 1668494 45630 1735835 411001 435695 780397 917654 941427 1182802 1049853 313744 638423 653869 210140 217855 1115400 1192271 1306486 1512055 1613170 1635887 1712722 1742238 1900712 2026761 2172846 455886 751917 1522755 1917839 443842 167099 242855 685267 1925574 521015 97038 1592225 1616921 87990 237086 594963 1247623 2094847 30403 38563 128055 181437 314575 324255 335623 356440 642460 834717 896900 944014 980078 1066445 1340647 1472794 1515706 1529721 1533027 1557867 1568257 1773850 1950183 1953202 2009926 2010999 2056193 2101282 2123008 2179576 2184861 2215294 218745 988906 530771 1306490 1492107 2052042 230118 1422829 1589473 121993 678111 703952 1603776 185328 560046 1467573 1615828 1632729 1756460 1929878 1057432 1224336 2105406 1242222 1200492 597183 1343126 257346 264827 340515 502522 1192002 1427371 2128596 482870 1509051 94429 287420 539242 888208 1324242 687423 1424386 1599031 1346680 1089949 1148545 1439150 1706626 1903914 1923630 1940217 2029533 2195335 41810 153509 242280 425633 1640611 1991251 243554 357394 446003 1049818 1197981 1289243 1309553 1499307 1499929 1550254 482493 1167330 1591132 1498957 1564457 1793149 2255216 70407 659089 1431769 376708 418975 558443 996532 1093923 1179560 1729541 2023318 2160184 648003 881304 1190918 1778357 2045144 206048 232644 309901 454132 674985 677887 839622 1137384 1150383 1459996 1522761 1635686 1877041 1949467 1989542 2045644 2145297 864190 1369137 2232515 162949 401171 1790355 1699566 637258 222304 422998 1516193 1846792 1916932 805906 947725 1030281 1544228 2183322 59184 208168 259660 298407 780640 787527 833021 936172 983455 1027533 1090219 1250517 1534192 1609632 17932 353716 588651 787167 914843 1279711 1204367 944705 1250789 807864 52905 88721 150561 350102 530096 634831 747483 800990 832886 1224344 1256127 1444648 1548832 1593180 1614048 1969644 2010381 2024150 2229445 10978 1520742 1098325 2120887 18269 369168 376314 880981 1205332 1717889 2038725 2083450 691034 870648 1126344 2239440 2258182 2183875 137973 296749 348544 364692 397747 566974 581075 642339 1026523 1379366 1563048 1677403 1690379 2168500 2209725
81405,2128211 2128211 5861 5861 2135831 385814
83883,209626 541546 861961 988033 1303865 1310594 2057878 2141816 468565 154904 1394629 2038861 602664 1532076 1573163 1877115 2143797 1547214 522539 576293 686633 979020 993092 1278185 1442933 1592275 1668682 1775979 1406690
84662,1858118 315530 1203321 1645830 1146340 2169395 48759 2007534 405986 649881 1196580 2160067 235531 165665 1320354 595863 1642073 571832 1734049
86158,119330 349852 841990 1128162 1656330 1682028 1794770 1882707 1889605 2042695 224975 1219945 208581 1863828 32035 232473 184020 255053 1996341 539183 733318 1047122 1752118 325285 1019850 415956 971707 1440503
86266,494363 427777 1859939 1269774
86845,69753 191587 491203 498564 557277 660744 663687 748296 758010 811840 912730 971937 1038372 1086736 1102404 1119417 1122318 1128708 1227538 1302317 1349362 1367721 1424973 1482234 1638662 1763851 1807093 1948631 2003062 2196496 2211159 2205488 553449 632887 727812 864662 1458904 1992450 2035866 1872163 53772 100168 505925 1322043 2156159 937925 1883729 805243 360584 802463 1118574 1155323 1358512 1424550 1863898 2158159 2212363 533442 1177062 1214950 186232 1062288 1444387 2221069 1087240 677970 880947 1420953 1728422 1761030 1162840 1560660 1878858 1185029 1367110 769560 895357 1161502 1368473 1812469 1932364 678420 1220585 1454200 717212 1020536 431827 1205386 285634 414534 607817 1564219 1630917 1706533 1725102 1939455 2139274 110736 522448 523012 647216 1411899 1456862 1740760 1796004 2059405 2091615 95206 948601 52632 75377 125553 381728 1396891 1601000 1657095 1746392 1905937 2042191 2062680 2194993 2253987 452271 967680 1276544 848536 1859328 1966464 46346 1428450 1963405 2043601 693113 718663 832521 933942 1464858 1728892 1898983 210036 525162 767455 944680 995385 1097199 1589740 1689050 1797046 2070850 19113 119646 177583 693241 1076122 261285 454777 1029085 1259559 1409659 1644179 1799548 2010548 2027771 1777379 600516 1148350 337 22511 146379 148325 242499 267198 267516 330617 363220 363289 423688 522895 522934 559093 651830 723013 742095 814171 870257 870902 875778 932781 963766 1101594 1113047 1113398 1145116 1148934 1173579 1424248 1458517 1473485 1504028 1569125 1582509 1597755 1669860 1695482 1847068 1894214 1916167 1951425 1968002 1982219 2122831 2129849 2140548 1004510 363277 985695 1097910 1185045 1295381 2067828 795189 605877 626860 1881652 32618 148927 201475 251041 374847 438057 594461 619520 624515 643264 735601 738506 815366 832437 968400 968814 1005940 1023847 1101480 1131977 1142841 1236018 1298179 1298495 1360033 1421169 1424181 1470448 1634186 1687400 1741375 1828183 1876389 1917423 2022287 2050879 2174389 2244671 1892150 66924 834753 1097067 1149652 1561536 26266 89824 130264 152270 209188 234482 272102 451096 454219 504237 508153 525514 532573 575008 599587 603507 716621 725355 806098 828690 862727 937800 1120438 1158534 1172652 1257983 1304539 1362958 1372171 1388443 1412879 1436616 1453696 1457573 1467323 1512277 1556655 1579480 1608730 1666659 1684391 1710924 1797592 1824858 1832524 1851374 1905569 1907442 1929561 2020160 2068399 2086292 2187734 2200642 2258077 633535 711429 1253648 1412008 1472668 1575680 1867482 1952915 1986493 2255112 108482 1558199 518917 121134 637056 1948046 79973 1779230 325230 632943 895452 1897108 1625445 34309 63970 299689 507513 555805 599510 886957 1035548 1043493 1098780 1195702 1443122 1600303 1609875 1816673 1474683 2154312 2162757 351977 353512 84551 395517 735416 1037199 1171737 1397172 1492724 1493733 1953712 2070762 2103076 2173270 104134 119054 129006 217674 239556 343971 648586 718570 839836 891180 1326086 1479493 1499511 1678594 1721863 1893922 1964686 2002001 2027842 2127986 2185427 519265 906229 1035562 1291353 1609165 1702035 2050570 480249 1065552 78161 351236 399773 431446 492333 527948 606804 688428 902427 1350733 1385748 1423185 1698231 1771558 1899261 1976538 2200762
87120,524333 1557218
87934,2075495 1708358 1358542 1611047 580976 421482 1785035 1863600 42763 858945 1006803 1213397 1370222 713893 1773302 241362 751152 1360352 1842666 1981595
88969,1112655 1022306 540051 1280237 1943414
89502,69342 461596 527875 547812 627865 805184 1084478 1091416 1129163 1173994 1432775 1493012 1564192 1818617 1855542 1903947 1951363 1972583 2077511 2201385 492191 322316 18048 27640 94961 153186 205240 377615 421965 541815 564334 854429 1125364 1293040 1330466 1579271 1736183 1740834 1857355 1942166 2019797 2020729 2137975 237081 295077 303677 581050 603435 720230 1064655 1165361 1166152 1482956 1505857 1821964 2015608 2126142 300035 983303 1280598 2106272 1800823 68710 206002 209690 253358 331644 499460 633716 904244 928313 1000862 1003909 1315016 1359998 1374960 1433567 1634053 1831059 1954636 2087621 2111585 2081098 2131697 38113 327023 563493 718006 1025855 1074071 1182451 1231478 1472861 1481723 1663976 1787011 2022521 2030054 2065514 2092397 2133334 2146798 37394 120956 131673 491717 587488 774795 932754 1687400 1978626 2225571 97391 1137926 1852463 278326 2059777 2725 44929 176469 185430 362742 508917 536483 639121 675069 680577 732160 775919 878184 1022973 1413889 1453140 1576338 1756027 1841150 1874328 2084053 2239190 442818 923366 1112817 1596219 1637993 126510 1116508 1939170 2108853 783688 975429 979578 1422836 1764250 651562 792229 965975 1143377 1772361 2136236 2214026 709014 1471528 154751 342086
91290,311444 322407 440141 1653492 1987502 895106 1690770 558235 1442229 1613640 1722558 1747821 1565429 1777448 235611 630484 781421 1836308 2066223 1473050 1966382 139370 1588604 1783485 1145936 394128 919430 1490629 1541652 1946627 843004 1105834 213278 749558 1083689 1298864 2013387 1466084 1257246 1405743 1124248
91563,749807 1880074 326329 1548193 101197 1029390 2226539 48246 515892 1748140 2033291 1955844 77002 1996260 2060777 774672 2035157 1069777 488039 838344 1490995 1531509
