AuthorId,PaperIds
28219,586226 627675 631751 1456144 1791923 1835483 602134 774485 1144676 1588027 1890179 167565 1931375 1706816 1680681 68017 780897 335385 897275 5120 2184495 303593 1116196 447407 1652378 383133 2060242 82050 487655 1581445 401615 1150031 1464976 1902112 1084963 109827 1422005 1731420 128718 654955 1852837 5770 1220941 1594284 1637736 1955611 333598 83820 186104 623567 665753 1025108 1325050 1481346 647888 660242 1696145 1703055 1078812 680300 2247914 1399749 330872 1862163
29128,618851 2178958 2196786 1137717 921604 648074 703337 1860108 1235232 315629 1927641 642811 657946 223276 1174507 804653 110647 1769412 2095139 601667 1380889 1635071 1668715
34494,968173 259341 1076624 803164 1397825 1750762 1784487 707534 629989 1910875 1719679 91967 1063907 804003 712201 1206531 560590 846983 1536613 353064 549068 809480 1524512 462095 1116725 1356744 1096538 159091 472573 1006766 997090 2047860 728621 1320542 1014168
34496,62917 266856 888479 2130364 1429443 2169307 1638932 1363327 2253773 1359075 632352 858967 161413
36062,12362 100084 111433 231435 274016 280324 292891 318438 384055 581437 605243 611971 646637 704914 822364 869744 870955 916143 946260 972530 1037188 1096144 1135619 1148170 1150479 1168546 1225907 1227183 1257199 1314077 1374008 1393734 1411362 1481448 1528118 1579310 1627429 1644154 1755021 1760287 1809858 1894316 1895803 1975276 2030363 2120779 2254989 1007492 105792 239616 448872 1475139 921400 1791107 2166942 1895472 1346661 1938337 1958799 2084437 88304 1488418 461765 710159 1488609 100193 169846 691018 741657 830033 1107923 1260867 1537633 1561450 1561467 2011689 2179156 2243971 2257205 899789 2251014 1229421 96930 1051950 838672 82450 471502 924384 1205019 1765448 2257551 52206 400327 1152288 914058 2129732 1658764 1770228 910628 1053515 253150 1098015 1520105 1302514 1070290 881018 1975664 1884507 100646 1033927 183182 939209 319858 667744 957237 1465493 57030 1425834 2169470 2218065 993804 1291513 1696591 1985804 1501169 1994278 394413 1178094 1296714 1566501 1765108 1805494 2143817 630759 709071 1293320 2009413 2258994 838367 1065957
39768,5505 8641 115843 154803 162121 200508 206613 216047 405042 423743 432897 523900 539687 547614 551615 556341 758183 818472 885347 1219316 1240968 1382763 1399457 1406329 1428199 1430807 1494469 1502430 1527646 1592066 1730752 1771946 1942840 2112139 2126514 2139326 2185775 1559005 93488 1124811 1367227 1069237 1347552 2236084 68023 156198 367476 1123455 1156204 312197 1229328 825836 1884083 871837 1036289 1972254 2208909 1396244 589984 452266 511397 1489965 1859302 1937541 370220 918619 553353 1802369 2126402 1466535 2182654 766030 947393 648483 28045 1845192 494957 1195190 1595095 322704 618452 711258 783061 879373 1114602 1498743 1751703 2175268 100673 155087 730365 928356 958934 1245793 1628319 2106793 2232604 385658 1061105 1285995 1754413 1984723 2059764 217454 710951 1974886 331742 1102370 1235441 1289447 2050669 1762264 223129 1157824 872311 922526 429315 1902374 1466741 1975573 1133985
39798,1581995 1472026 1892653 2056173 1372592 2153956 1785282 2246046 1906933 729571 2052980 544441 1122961 1380258 1929774 1994858 2196869 1503521 729457 1075626 510673 2139329 666223 854512 1288620 530891 1610722 594947 1788489 374468 2104288 115064 376339 1054247 1885187 18672 519981 2087449
40047,188576 847322 848122 945776 1133541 1099951 1738143 1116160 1141560 1045548 709733 1152800 2039247 788435 1337919 1289425 1530502 2101374 2115497 2230154 258552 627854 42018 355196 2171272 324681 1012865 238939 1914286 1815196
41009,114875 261035 376081 428606 863425 1029758 1225680 1375484 1492021 1503866 1698249 1956351 1138474 1258284 1862142 84587 1474631 644357 2097253 2034501 637278 2228833 926841 1934756 199656 253685 253685 656419 1357171 246701 1994425 915032 2124527 1531457 56140 1839925 2181493 2234486 330114 643702 1176104 1308254 1819448 2038704 827041 1573546 2026989 2080354 1398925 1592115 336248 2058482 129720
42126,1220955 660979 791236 1933559 776187 1173255 347427 386358 785820
43172,537652 1930617 566072 1266800 2177399 127095 1217745 1508621 1155926 356658 433659 814654 1849015 1521830 1296109 406620 1247158 1876696
45187,2202633 443914 1831888 1409696 1130150 2041981 1725516 1725516
45333,2138460 1232699 1400665 200484 940748 807868 1378776 1679112 1878978 745629 727364 1813947
46066,45403 191453 407548 634692 721900 1082619 1197910 1365765 1434510 1863185 2094390 2110965 1157255 183262 741938 1872215 399845 1674171 1723942 1984071 1283775 416649 159023 897475 1551780 1589028 1949698 1224625 720189 29428 1282427 12403 85243 1966185 586968 1292754 364532 2158522 202418 464803 1846156 676015 2095007 903284 737082 946806 976074 1782570 1538056 804918 1515709 812130 395019 617071 394747 1897513 2041368 1966819 1902541 2054486 2109319
47017,456193 855071 1418396 1920929 1945466 68419 1126668 1523202 1587962 1656243 143535 402449 959709 1174459 1180297 1235731 2091331 148837 545532 802514 327016 358766 469963 479980 825353 1034309 1354570 1459573 1548256 1562660 1984291 2069505 259806 382268 372684 877613 1312807 1631163 205691 309280 904968 974997 1582820 1601840 2067876 2248479 2250379 1534759 669425 810860 1314999 1882724 1162111 1991326 1438593 1697978 974717 1481131 1307395 249794 1142699 1554996 230362 539979 73200 917714 1132453 1848939 31966 20013 1436180 75376 1097677 2012471 564997 1965004 1207842 2008934 280536 1419410 702336 1288246 896957 747635 909199 560441 195544 1923559 1313701 26035 113469 361131 1184789 5900 977325 1054552 439107 617674 795668 817043 857876 1946327 2117035 367143 962323 1690779 162975 616979 1224717 93065 796552 842662 1450841 2136502 2199293 1298547 185854 1633627 1659842 1996632 659438 760332 2012652 2246471 15104 1185300 1456402 1723413 99719 299094 2100989
47369,32850 212672 231443 393938 420376 589471 693443 1042370 1123071 1189910 1242911 1268774 1426151 1457310 1541654 1716677 1880847 2209103 2220329 1637719 2036384 201550 263697 557516 615483 662139 773117 955542 1760521 2090318 249881 639550 718459 758878 1621548 1710955 1689876 1919654 29415 251616 102351 111913 719123 1850227 194000 310610 495181 633033 701899 1023331 1374442 1985178 2189979 356551 1005133 1668248 35421 479323 528316 1094852 1613458 2156115 1140341 1324833 23054 99953 340409 705880 1235766 1273895 1988509 2237791 39650 213374 291513 496133 688618 1056758 1466503 1538867 1575310 1761571 1892530 2173810 1840637 380110 1633959 2090394 2225991 522373 539078 1863871 2019794 516439 1373174 1572703 689535 1282435 510797 1060942 545837 983165 1743926
48271,1641627 2236330 1697158 108702 382740 1430366 1459669 2189727 1284336 2021983 1105665 174021 391938 1460581 76832 314113 346168 849724 1990256 2088176 1065 981546 1725338 347377 449905 2235685 1735840 2221247 881430 633157 1378037 1960316 1223261 2119206 838948 2222204 1098132 313931 313931 429059 426043 70394 964690 2058100 558586 1128220
49667,13345 20748 21119 27735 28726 37246 80699 82169 97909 97909 180518 204997 232283 234361 250485 260137 261075 264980 312405 397780 419798 466705 517713 533190 561424 585760 719846 747534 923212 929116 977869 1000333 1010505 1042525 1095604 1111728 1136275 1139304 1168107 1185950 1199173 1210045 1229525 1231121 1250513 1252479 1361498 1420963 1427066 1441793 1483691 1513802 1515523 1519809 1548339 1568542 1631232 1632161 1701999 1720149 1724960 1735677 1763689 1765050 1792259 1793141 1811349 1822721 1890896 1901108 1926287 1934227 1958227 1960578 2000546 2003564 2028427 2035256 2050315 2082191 2118385 2185612 2193064 2199700 2209437 2223491 2223838 2223852 2251494 665274 1394357 2010532 2123826 245054 760670 364105 1120884 1535917 2084082 1431544 3783 818206 980555 1023691 1720255 2152849 44527 238780 721843 730982 1069444 1374938 1414100 1845901 997624 1723026 2018304 12067 31206 337864 509973 816501 1093688 2041399 262895 1196826 1795964 1922507 1946799 83808 893588 1473525 1989884 1967976 359504 639206 680091 809959 890238 972086 1368947 1506605 54715 184841 454790 654185 929825 982785 1047858 1146818 1261390 1504815 1563584 1855325 2256552 2149537 376388 525632 540959 877931 936204 1376818 1699309 1969981 2073712 409809 2114734 1701639 47495 865125 875977 1072787 1596002 1745252 2077016 327468 912990 1292873 1529230 1632830 1777208 1799617 148431 470373 471452 485536 908541 1383421 1415837 1715966 377178 945082 1984205 86102 1132114 1263653 1302330 1609920 900707 16133 980847 1465919 1701744 647417 1342355 1405986 1602149 1772048 809433 1961403 136623 1620473 814729 1104001 1061980 1604684
53232,134973 1006823 846279 52499 1069844 1308604 416698 550927 2182817 2220600 1708545
53546,1749472 342925 635509 1089891 1519018
54193,115335 1822971 1049892 1218785 1887993 1702804 361759 1775232 1261998 1339451 336330 1827457 1525884 1182759
55472,11202 17361 134697 232138 335561 354173 544846 786870 897505 920824 963163 981661 1078971 1188759 1317519 1355808 1367497 1517046 1533072 1676979 1697554 1698561 1956071 2038399 2209704 1477393 1602426 288430 835997 1241629 1349412 1826645 2155857 1815125 156996 1123073 837360 2072329 1352228 559776 738880 776599 1060266 1995332 1515044 138434 393454 1399406 975433 1134653 453139 92650 2228030 1748387 1772803 200918 803104 1366664 368327 308175 454243 587588 1428205 1525050 1641150 1673413 622834 1380118 1425956 1652756 469743 776897 1842035 422799 1682789
57198,305458 1392869 1972414 206158 934805 1690790 146027 921204 766207
57451,385955 1766217 1869921 746153 2042411 631315 478614
58609,395704 287053 932459 324523 2032251 567989 423179 815857 864324 640834 1273038 2021144 514374
61064,279685 2130760 551160 1041639 1074858 1772074 746800 755182 1295843 1956780 1465557 2075002 2091214 1148629 584130 984038 496566 1502263 134307 1675975 565961 959130 1034842 2050000 2184630 143951
62984,17240 752081 794620 1168906 1401535 1514879 1917068 15533 22245 36575 65501 169894 210299 272790 323767 358853 427191 452986 567888 615926 628586 629173 644802 901384 938884 978906 995755 1140592 1171898 1290378 1304305 1330683 1345739 1423808 1457155 1490095 1494324 1542586 1610740 1623697 1650258 1689537 1835622 1848846 1988262 2123749 2232688 2237096 875518 1571576 1210726 1425746 432850 589321 1009242 2081944 1699311 418242 673684 62138 204531 316282 332587 614191 708274 999211 1100907 1127084 1233619 1309805 1408384 1542763 1653130 2062401 2147903 1926166 2058602 130112 2081382 1348410 7694 621653 1063899 77274 1804732 2034939 436903 526406 2248521 165351 2151004 1291998 1258404 1354952 135533 1883810 107189
63141,214528 1218037
68442,210286 274626 810278 1082885 1569877 1996627 2122432 1753187 2055801 1425866 1282045 1373192 1140750 1254384 1141983
68676,902644 1075218 1281657 14131 51213 168632 291538 417384 830317 964232 1138260 1454358 1725673 1792647 1886912 1949905 2032555 2036999 2037325 351826 1277972 17667 24020 142728 261358 365443 863629 956984 1085231 1379587 1439865 1458433 1462079 1553313 1778680 1938143 1610440 553983 1634808 1038427 1114460 380874 1806838 2004095 2034893 1575126 1007384 856597 1993375 304338 909594 2135789 304379 326702 589390 943292 1094801 1178489 1232019 1267117 1552459 1867247 1905456 1773881 640358 1610168 656382 987485 1067040 1312214 972354 42108 1027652 1350933 2076665 343942 191887 193345 1356243 288177 647855 659146 1723232 1913430 2108397 1051482 1914015 249506 298942 417263 503988 678942 1668336 1722176 432673 1947185 138789 204838 618179 1163164 209825 862059 862902 903054 1091672 2075553 2241982 2175732
70311,1789018 1387164 2193762 1844708 1900560 1597169 594914 278945 1572872 634915
71221,299530 1181738 1906331 1708272 1888630 665014 1054673 649826 1257102 2146545 1489276
72384,1037542 923067 1178398 2002545 2224260 300244 982810 1756658 1564994 1649373 904269 1370074 2019615 525382 86576 435782 2244968 715676 885239 1121350 2097228 2193796 1377948 2257331 69982 339600 28190 2228003
74859,875731 1489831 524562 909362 1428726 687725 1371642 1044183 1485533 592046 245139 1203866 1979144 1879774 2172540 2028109 2032968 1762955 1947409 852203 1887843 1486393 946604 946604 488107 488107 488107 1625277 1775592 1775592 1775592 1819639 1909010 710454 1044426 1261356 2221657 249005 1835988 1835988 179245 2127249 878446 618621 230589
76183,1120194 1856066 488828 2213046 2156493 621378 178436 302245 687447 823647 2087371 2088501 2177953 1596708 2244642 266909 1055989 2006522 875865 1673384 1992939 677842 1737388 1967485 689286 1533767 1646750 2045510 923316 1208075 340057 1072840 1236614 82224 402770 1058483 259499 839833 2060837 1580445 1491580 210751 969053 581965 283577 715397 1152591 1467922 1520793 1644332 15019 629541 897189 1859824 493309 378637 699330 1519293 1003743 111350 428194 572744 580071 801734 871610 1117338 1171420 1173448 1309726 1390402 1511818 1859689 2227722 2250826 1071122 261456 776230 821196 590305 1223171 1297022 662526 1545486 699867 109706 951178 95829 213349 628855 1078165 1985404 2107912 1650757 33337 250540 544476 205760 461152 670717 709343 915084 920306 1678457 1071588 2061356 701999 1091151 730872 1923883 1827217 4296 219314 830586 1012067 1104791 1117241 1473761 1759881 1933344 1086352 612694 2186963 192259 600486 1494592 179250 533867 1456850 2150470 1089815 1589083 1899758 2073923 168534 293911 293840 661637 1380782 2004751 1255255 1934563 323062 988903 1252910 1532220 1908493 2083162 862293 574353 2179981 475368 1417677 1829237 82280 210189 366664 1143825 1586117 1930454 563641 1923729 150038 1708440 1297144 431532 1412663
81218,886912 787167 1793149 17932 637258 807864 521015 185328 558443 1512055 210140 217855 988906 1192271 2172846 1263337 313744 1900712 2160184 435695 977803 780397 1115400 1635887 2026761 17082 157190 320276 1042879 218745 653869 530771 1640611 1509773 2010381 45630 1742238 230118 1049853 1589473 1668494 153509 242280 1550254 1987218 1197981 376708 418975 425633 634831 996532 1304593 1729541 1744581 2023318 455886 446003 1167330 1200492 1591132 1694337 1960235 243554 1309553 1923630 1179560 485151 638423 1192002 1242222 2128596 41810 52219 357394 1289243 1499307 1704540 1603776 38563 1564457 2195335 97038 314977 411001 1049818 1093923 1499929 1592225 1616921 1346680 257346 340515 502522 1427371 443842 1089949 941427 597183 917654 1182802 1306486 1917839 264827 1498957 1613170 482870 703952 834717 944014 2184861 88721 482493 864190 1224344 1712722 2232515 121993 1953202 128055 181437 314575 324255 335623 356440 642460 896900 1066445 1472794 1773850 1950183 2009926 2056193 2123008 2215294 2101282 678111 980078 1515706 1533027 2010999 18269 685267 881304 2120887 1281723 1989542 206048 309901 649796 687423 1098325 1205332 1454974 1929878 1991251 2052042 1529721 1557867 530096 1340647 1568257 676679 780640 787527 944705 1057432 1090219 1431769 1522755 1534192 1609632 560046 1916932 70407 94429 191213 287420 292121 539242 621535 674985 751917 888208 947725 1030281 1250517 1250789 1295973 1492107 1509051 1735835 2038725 2183875 2239440 298407 1699566 2145297 259660 833021 936172 111551 167099 739268 805906 1122016 1126344 1306490 1463244 1520742 1566217 1911856 1925574 2183322 983455 2179576 95529 1459996 353716 59184 184442 232644 242855 350102 581075 592457 594963 839622 914843 1369137 1424386 1505648 1522761 1632729 1877041 1949467 2094847 2209725 659089 237086 364692 369168 401171 422998 824722 880981 1026523 1190918 1204367 1224336 1247623 1343126 1401865 1467573 1548832 1563048 1593180 1599031 1635686 1717889 1790355 2255216 1756460 222304 1422829 1516193 1846792 1848071 1969644 392778 1148545 2045144 208168 1027533 87990 137973 296749 454132 466395 648003 870648 1137384 1324242 1365511 1815580 1865941 2029533 2083450 2105406 2229445 1450114 348544 2024150 30403 52905 150561 162949 215343 258994 376314 397747 566974 677887 691034 747483 800990 832886 1256127 1439150 1444648 1475219 1544228 1614048 1677403 1690379 1778357 1903914 2168500 2258182 1706626 1940217 1279711 1615828 588651 1150383 1379366 1969266 2045644 2250175 10978 642339
81405,5861 5861 2128211 2128211 385814 2135831
83883,1573163 1547214 602664 2143797 522539 576293 686633 979020 993092 1278185 1442933 1775979 1592275 1668682 2141816 1310594 861961 154904 209626 468565 988033 1303865 1394629 541546 2057878 2038861 1406690 1532076 1877115
84662,165665 1146340 2169395 315530 1642073 1734049 2007534 405986 649881 1645830 1858118 235531 48759 1196580 571832 1203321 595863 2160067 1320354
86158,325285 415956 971707 1019850 1440503 539183 1047122 1752118 1794770 208581 733318 841990 1863828 1656330 1219945 232473 224975 119330 1889605 1882707 32035 184020 255053 1996341 349852 1682028 1128162 2042695
86266,1269774 1859939 494363 427777
86845,66924 75377 119646 146379 177583 210036 267198 267516 693241 718570 767455 795189 834753 1062288 1076122 1097067 1101594 1145116 1149652 1259559 1368473 1474683 1561536 1644179 1812469 1897108 1916167 1917423 46346 63970 299689 399773 555805 599510 360584 802463 1118574 1155323 1358512 1424550 1863898 1952915 2158159 2212363 1113047 1444387 870257 1976538 2205488 2003062 100168 505925 1322043 2156159 1097199 1472668 944680 995385 285634 727812 971937 1589740 1638662 1725102 1763851 1939455 1948631 2194993 53772 191587 525162 1883729 498564 261285 491203 533442 626860 864662 1086736 1205386 1372171 1564219 2200642 1038372 1872163 2062680 937925 553449 607817 758010 805243 912730 1177062 1185029 1214950 1630917 1706533 1807093 2139274 381728 414534 632887 748296 1458904 1893922 1932364 1122318 52632 79973 186232 1035562 1161502 1298179 1367721 1601000 1687400 1412008 2196496 527948 1385748 423688 723013 814171 69753 78161 84551 104134 119054 121134 217674 395517 600516 606804 660744 677970 933942 1035548 1102404 1131977 1162840 1257983 1424181 1600303 1609165 1666659 1779230 2050879 2173270 431827 22511 559093 1473485 1569125 129006 239556 452271 648586 678420 735601 806098 811840 886957 1220585 1421169 1453696 1728422 1777379 1905937 1953712 2043601 1148934 363220 1951425 870902 1171737 522895 522934 875778 932781 963766 1424248 1458517 1504028 1669860 1894214 1982219 2211159 19113 34309 343971 557277 605877 663687 848536 880947 937800 968400 1023847 1037199 1043493 1065552 1148350 1172652 1185045 1253648 1420953 1479493 1493733 1560660 1746392 1797592 1832524 1878858 2035866 2050570 2067828 2154312 2174389 1761030 651830 742095 1113398 1302317 1847068 1968002 2140548 1119417 1173579 2253987 1424973 26266 108482 234482 575008 711429 725355 735416 839836 906229 967680 1087240 1276544 1291353 1349362 1409659 1470448 1482234 1492724 1684391 1689050 1698231 1799548 1828183 1876389 1905569 2002001 2022287 2070762 2070850 2086292 2221069 2255112 337 363289 1695482 2122831 1397172 1881652 330617 632943 1721863 32618 95206 201475 251041 272102 363277 451096 454777 480249 507513 508153 522448 525514 594461 599587 619520 624515 637056 643264 717212 718663 738506 815366 891180 1005940 1098780 1101480 1142841 1195702 1295381 1396891 1412879 1443122 1454200 1512277 1558199 1575680 1608730 1609875 1634186 1657095 1702035 1710924 1728892 1740760 1771558 1851374 1859328 1867482 1892150 1929561 1948046 1963405 1966464 1986493 2010548 2027842 2042191 2103076 2200762 2244671 2258077 504237 518917 1816673 1227538 125553 325230 351977 374847 431446 454219 492333 519265 532573 633535 693113 716621 769560 832521 862727 895357 895452 902427 948601 1004510 1020536 1029085 1120438 1158534 1350733 1362958 1367110 1411899 1428450 1457573 1464858 1499511 1579480 1625445 1741375 1796004 1898983 1899261 1964686 2020160 2027771 2162757 1128708 1597755 603507 1907442 2068399 148325 242499 1582509 1992450 2129849 1304539 130264 351236 353512 438057 523012 688428 828690 968814 985695 1097910 1326086 1360033 1388443 1423185 1436616 1467323 1556655 1678594 1797046 2091615 2185427 2187734 89824 110736 148927 152270 209188 647216 832437 1236018 1298495 1456862 1824858 2059405 2127986
87120,524333 1557218
87934,42763 1773302 580976 1708358 421482 1213397 1358542 1006803 1370222 1863600 1785035 751152 858945 1611047 241362 1842666 2075495 1360352 713893 1981595
88969,1280237 1943414 1022306 540051 1112655
89502,94961 1125364 1579271 1852463 176469 362742 491717 508917 639121 675069 732160 775919 878184 1116508 1330466 1472861 1663976 1787011 1841150 1874328 2022521 2084053 2133334 2239190 854429 185430 1756027 38113 97391 633716 718006 1280598 2146798 206002 547812 932754 1112817 1231478 1972583 2092397 209690 327023 1182451 1433567 1736183 1818617 2030054 18048 69342 563493 1025855 1074071 1143377 1165361 1315016 1481723 1564192 1821964 1855542 2065514 2137975 27640 68710 205240 300035 377615 492191 541815 783688 928313 1000862 1003909 1293040 1359998 1831059 2106272 2131697 331644 499460 527875 581050 805184 1634053 1951363 2020729 2081098 2201385 303677 1942166 2015608 120956 442818 1740834 1857355 2019797 421965 904244 2087621 1800823 322316 709014 1471528 923366 1422836 1596219 1637993 1687400 1764250 1954636 1978626 2108853 2111585 2136236 37394 131673 153186 154751 975429 1137926 1374960 2214026 126510 253358 651562 979578 983303 1939170 965975 342086 564334 587488 774795 2225571 278326 2059777 295077 680577 1084478 1091416 1129163 1432775 1453140 237081 603435 720230 1166152 1505857 2126142 792229 1022973 1493012 1772361 2077511 1064655 1482956 2725 44929 461596 536483 627865 1173994 1413889 1576338 1903947
91290,1783485 630484 781421 1298864 2013387 1083689 1836308 2066223 213278 1565429 1777448 558235 1987502 895106 1747821 1588604 322407 919430 1442229 1473050 394128 139370 1145936 1653492 1105834 235611 1690770 1946627 311444 749558 1966382 1613640 1722558 1124248 1490629 1541652 1405743 440141 1466084 843004 1257246
91563,488039 1996260 1531509 1548193 326329 2226539 101197 77002 1880074 2060777 1955844 1748140 2035157 1029390 749807 774672 838344 48246 515892 1490995 1069777 2033291
