AuthorId,PaperIds
28219,5770 83820 109827 330872 586226 602134 623567 627675 631751 680300 1025108 1456144 1680681 1835483 1890179 1325050 1399749 1955611 1422005 1652378 774485 1588027 1791923 1220941 167565 1144676 1931375 68017 383133 1464976 2060242 780897 1852837 647888 1084963 1696145 2247914 1703055 401615 660242 1637736 128718 333598 447407 487655 654955 1481346 1581445 1731420 5120 82050 303593 335385 897275 1116196 1150031 1902112 2184495 186104 665753 1594284 1706816 1862163 1078812
29128,110647 601667 618851 657946 703337 921604 1860108 2178958 1137717 2095139 315629 2196786 642811 1174507 1769412 223276 1380889 1927641 1235232 1635071 648074 1668715 804653
34494,712201 968173 1076624 846983 91967 560590 259341 803164 1206531 1063907 1524512 1397825 1750762 1910875 707534 472573 1006766 1096538 2047860 353064 462095 809480 1014168 549068 997090 1116725 1356744 159091 629989 728621 804003 1719679 1320542 1536613 1784487
34496,266856 888479 2130364 1363327 2169307 2253773 62917 1359075 1638932 1429443 858967 632352 161413
36062,12362 52206 82450 88304 96930 100084 100193 105792 111433 231435 239616 253150 274016 280324 318438 384055 400327 448872 461765 471502 581437 605243 611971 646637 704914 710159 822364 869744 870955 910628 914058 916143 921400 924384 946260 972530 1037188 1051950 1070290 1096144 1098015 1148170 1150479 1152288 1205019 1225907 1227183 1257199 1314077 1346661 1393734 1411362 1475139 1481448 1488418 1528118 1579310 1627429 1644154 1658764 1755021 1760287 1791107 1809858 1884507 1894316 1895472 1895803 1938337 1958799 1975276 2030363 2084437 2120779 2129732 2166942 2254989 2257551 1765448 2251014 292891 1007492 1135619 1168546 1374008 1053515 1520105 57030 183182 939209 993804 1033927 1291513 1425834 1696591 1985804 2169470 2218065 100646 319858 394413 630759 667744 709071 838367 957237 1065957 1178094 1229421 1293320 1296714 1465493 1488609 1501169 1566501 1765108 1805494 1994278 2009413 2143817 2258994 169846 691018 741657 830033 838672 881018 899789 1107923 1260867 1537633 1561450 1561467 1770228 1975664 2011689 2179156 2243971 2257205 1302514
39768,5505 8641 28045 93488 115843 154803 156198 162121 200508 206613 216047 312197 367476 405042 423743 429315 432897 523900 539687 547614 551615 556341 589984 758183 766030 783061 818472 825836 871837 872311 885347 918619 947393 958934 1102370 1123455 1219316 1229328 1240968 1367227 1382763 1399457 1428199 1430807 1494469 1502430 1527646 1592066 1595095 1730752 1751703 1771946 1845192 1942840 2112139 2126402 2126514 2139326 2175268 2182654 2185775 2236084 1975573 1036289 1406329 1559005 553353 1802369 1859302 68023 511397 1156204 1937541 1069237 1124811 1347552 1396244 1884083 2059764 1489965 1195190 1972254 2208909 922526 370220 648483 1285995 1762264 1974886 155087 217454 322704 331742 385658 710951 730365 928356 1061105 1235441 1245793 1289447 1628319 1754413 1902374 2050669 2106793 2232604 223129 494957 1133985 1466741 452266 618452 711258 879373 1114602 1466535 1498743 1157824 100673 1984723
39798,18672 376339 519981 666223 1581995 1885187 1906933 2087449 2246046 1075626 1372592 1785282 2153956 1472026 1892653 2056173 2139329 374468 1610722 115064 510673 530891 729571 1054247 1503521 2052980 2104288 544441 594947 729457 854512 1122961 1288620 1380258 1788489 1929774 1994858 2196869
40047,188576 324681 709733 847322 848122 945776 1045548 1099951 1116160 1133541 1141560 1152800 1738143 1815196 1914286 2039247 2101374 2171272 1012865 238939 258552 788435 1289425 1337919 1530502 2115497 2230154 42018 355196 627854
41009,199656 656419 926841 1573546 1592115 1934756 2034501 1029758 84587 1474631 863425 56140 246701 330114 644357 915032 1531457 2038704 2080354 2097253 2124527 2228833 2234486 261035 1258284 1503866 1862142 336248 643702 1308254 1819448 1956351 637278 827041 1994425 114875 376081 428606 1225680 1375484 1138474 1492021 1698249 2026989 1839925 129720 1176104 1398925 2181493 1357171 2058482 253685 253685
42126,347427 1220955 1173255 660979 791236 785820 386358 776187 1933559
43172,127095 356658 406620 433659 814654 1217745 1247158 1849015 1876696 1155926 1508621 1930617 2177399 1266800 1521830 1296109 566072 537652
45187,1409696 2202633 1130150 1831888 2041981 443914 1725516 1725516
45333,745629 727364 1679112 940748 1378776 2138460 1232699 807868 200484 1400665 1878978 1813947
46066,45403 85243 191453 407548 416649 586968 617071 634692 676015 721900 903284 946806 1082619 1157255 1197910 1283775 1365765 1434510 1846156 1863185 1897513 2041368 2094390 2095007 2110965 1282427 29428 159023 804918 897475 1551780 1589028 1949698 394747 2109319 1966185 1872215 183262 399845 741938 976074 1224625 1674171 1723942 1782570 1902541 1984071 720189 12403 202418 464803 395019 1292754 2054486 364532 737082 2158522 812130 1515709 1538056 1966819
47017,382268 877613 1314999 1601840 1984291 2069505 113469 702336 1207842 2008934 68419 358766 456193 469963 479980 825353 855071 974997 1034309 1126668 1180297 1418396 1562660 1582820 1587962 1656243 1920929 1945466 2067876 2091331 2248479 73200 75376 564997 896957 1288246 1313701 1923559 747635 909199 5900 15104 99719 367143 439107 616979 857876 1054552 1184789 1298547 1554996 1633627 1690779 2117035 195544 280536 148837 259806 309280 327016 545532 669425 802514 1097677 1354570 1436180 1534759 1162111 2250379 20013 230362 249794 974717 560441 1419410 1438593 1481131 1523202 817043 917714 1142699 1307395 1697978 26035 93065 162975 205691 299094 361131 617674 795668 796552 904968 962323 977325 1132453 1185300 1224717 1450841 1631163 1723413 1996632 2199293 1456402 1965004 31966 1548256 1848939 1991326 2012471 2012652 1946327 539979 372684 402449 1882724 2136502 1459573 842662 185854 659438 760332 1659842 2246471 1312807 143535 810860 959709 1174459 2100989 1235731
47369,29415 32850 99953 102351 212672 231443 249881 251616 263697 340409 356551 380110 393938 420376 510797 516439 557516 589471 615483 639550 662139 689535 693443 705880 718459 719123 758878 773117 955542 1005133 1042370 1060942 1123071 1140341 1189910 1235766 1242911 1268774 1282435 1426151 1457310 1541654 1621548 1637719 1689876 1710955 1716677 1760521 1880847 1919654 1985178 1988509 2036384 2090318 2209103 2220329 2237791 1863871 201550 528316 35421 310610 479323 1094852 1613458 1668248 2156115 2189979 495181 23054 1374442 39650 213374 291513 496133 688618 1056758 1324833 1466503 1538867 1575310 1761571 1840637 1892530 2173810 111913 522373 545837 633033 701899 1023331 1373174 1850227 2019794 2090394 194000 539078 983165 1273895 1572703 1633959 1743926 2225991
48271,70394 426043 429059 558586 838948 1098132 1128220 1378037 1960316 2058100 2222204 391938 1459669 2021983 2236330 1065 76832 174021 314113 346168 849724 981546 1105665 1430366 1460581 1697158 1725338 1990256 2088176 347377 449905 1735840 2221247 2235685 2189727 964690 1223261 108702 382740 1284336 1641627 881430 633157 2119206 313931 313931
49667,3783 12067 13345 16133 20748 21119 27735 28726 37246 44527 47495 54715 80699 82169 86102 97909 97909 136623 148431 180518 184841 204997 232283 234361 238780 245054 250485 260137 261075 262895 264980 312405 327468 337864 359504 364105 376388 377178 397780 409809 419798 454790 466705 470373 509973 517713 525632 533190 540959 561424 585760 639206 647417 654185 665274 680091 719846 721843 730982 747534 760670 809433 809959 816501 818206 865125 875977 877931 890238 893588 900707 908541 912990 923212 929116 929825 936204 945082 972086 977869 980555 980847 982785 997624 1000333 1010505 1023691 1042525 1047858 1061980 1069444 1072787 1093688 1095604 1111728 1120884 1132114 1136275 1139304 1146818 1168107 1185950 1196826 1199173 1210045 1229525 1231121 1250513 1252479 1261390 1292873 1302330 1342355 1361498 1368947 1374938 1376818 1383421 1394357 1405986 1414100 1415837 1420963 1427066 1431544 1441793 1465919 1473525 1483691 1504815 1506605 1513802 1515523 1519809 1529230 1535917 1548339 1563584 1568542 1596002 1609920 1620473 1631232 1632161 1632830 1699309 1701999 1720149 1720255 1723026 1724960 1735677 1745252 1763689 1765050 1772048 1777208 1792259 1793141 1795964 1799617 1811349 1822721 1845901 1855325 1890896 1901108 1922507 1926287 1934227 1946799 1958227 1960578 1967976 1969981 2000546 2003564 2010532 2028427 2035256 2041399 2050315 2073712 2082191 2084082 2114734 2118385 2123826 2149537 2152849 2185612 2193064 2199700 2209437 2223491 2223838 2223852 2251494 2256552 1263653 1604684 1602149 1961403 2077016 31206 471452 485536 814729 1104001 1701744 1984205 1989884 2018304 83808 1701639 1715966
53232,134973 1006823 52499 416698 550927 1708545 2220600 846279 1069844 1308604 2182817
53546,635509 1749472 342925 1089891 1519018
54193,1182759 1339451 1702804 336330 1049892 115335 1822971 1827457 1218785 1261998 361759 1775232 1525884 1887993
55472,11202 17361 92650 134697 138434 156996 200918 232138 308175 354173 368327 393454 453139 454243 559776 587588 738880 776599 786870 803104 835997 837360 897505 963163 975433 981661 1060266 1123073 1134653 1188759 1241629 1317519 1349412 1352228 1355808 1366664 1367497 1399406 1428205 1477393 1515044 1517046 1525050 1533072 1602426 1676979 1697554 1748387 1772803 1815125 1826645 1956071 1995332 2038399 2072329 2209704 2228030 288430 335561 544846 920824 1078971 1698561 2155857 1641150 1673413 469743 776897 1842035 422799 1682789 622834 1380118 1425956 1652756
57198,206158 921204 934805 1392869 1690790 1972414 766207 146027 305458
57451,746153 385955 631315 1766217 1869921 2042411 478614
58609,287053 395704 567989 932459 324523 514374 815857 423179 864324 2032251 640834 1273038 2021144
61064,746800 551160 1041639 279685 1074858 2130760 143951 1148629 984038 584130 755182 1295843 1502263 2075002 496566 1956780 134307 565961 959130 1034842 1465557 1675975 2050000 2091214 2184630 1772074
62984,77274 130112 418242 432850 526406 589321 673684 752081 875518 1009242 1210726 1291998 1401535 1408384 1425746 1571576 1699311 1804732 1883810 1926166 2034939 2058602 2062401 2081382 2081944 2248521 995755 2232688 7694 62138 165351 204531 316282 332587 436903 614191 621653 708274 999211 1063899 1127084 1233619 1258404 1309805 1348410 1354952 1542763 1653130 2147903 15533 17240 22245 36575 169894 210299 272790 427191 452986 615926 628586 629173 794620 901384 978906 1140592 1168906 1171898 1290378 1304305 1330683 1457155 1490095 1494324 1623697 1650258 1689537 1835622 1988262 2123749 2237096 1345739 65501 323767 358853 567888 644802 938884 1423808 1514879 1542586 1610740 1848846 1917068 1100907 2151004 107189 135533
63141,214528 1218037
68442,210286 810278 1282045 1373192 1425866 1569877 2055801 2122432 274626 1082885 1753187 1996627 1254384 1140750 1141983
68676,14131 17667 24020 51213 138789 142728 168632 191887 193345 209825 249506 261358 288177 291538 298942 351826 365443 380874 417263 417384 432673 503988 553983 659146 830317 862059 863629 902644 903054 956984 964232 1027652 1051482 1067040 1075218 1085231 1091672 1114460 1138260 1163164 1277972 1281657 1350933 1356243 1379587 1439865 1454358 1458433 1462079 1553313 1610168 1610440 1634808 1725673 1773881 1778680 1792647 1886912 1914015 1938143 1947185 1949905 2032555 2036999 2037325 2075553 2108397 2241982 618179 1312214 1722176 1993375 909594 972354 2076665 1806838 678942 2175732 1038427 2004095 42108 204838 304338 647855 862902 1575126 1668336 1723232 1913430 2135789 343942 656382 987485 2034893 304379 326702 589390 640358 856597 943292 1007384 1094801 1178489 1232019 1267117 1552459 1867247 1905456
70311,278945 1572872 1900560 594914 1597169 1844708 1387164 1789018 2193762 634915
71221,1906331 649826 665014 1054673 1708272 1181738 1888630 1257102 299530 1489276 2146545
72384,69982 525382 715676 885239 904269 1037542 1121350 1178398 1370074 1564994 1649373 2019615 2193796 28190 86576 300244 339600 435782 923067 2097228 2224260 2228003 2244968 2257331 982810 1756658 2002545 1377948
74859,710454 875731 1044426 1261356 1485533 1486393 2221657 179245 249005 488107 488107 488107 852203 1762955 1775592 1775592 1775592 1819639 1887843 1909010 1947409 2028109 2172540 245139 1879774 1428726 524562 592046 1371642 687725 909362 1044183 1489831 1203866 1979144 1625277 2032968 1835988 1835988 878446 946604 946604 230589 618621 2127249
76183,15019 33337 250540 261456 378637 402770 572744 590305 662526 677842 689286 699867 776230 821196 875865 969053 1208075 1223171 1297022 1533767 1545486 1580445 1644332 1646750 1673384 1737388 1827217 1967485 1992939 2045510 2061356 2177953 2244642 4296 178436 205760 266909 293840 302245 461152 488828 581965 621378 629541 687447 701999 823647 897189 920306 1055989 1091151 1117338 1120194 1309726 1380782 1491580 1596708 1856066 1923883 1985404 2006522 2087371 2088501 2156493 2213046 82224 1058483 210751 715397 1467922 1519293 923316 1072840 544476 283577 340057 1934563 2060837 493309 699330 1003743 82280 259499 563641 839833 1236614 1520793 1586117 1650757 1923729 2004751 168534 210189 293911 1089815 1152591 1255255 1297144 1412663 1708440 1930454 2186963 95829 109706 111350 179250 192259 213349 219314 323062 366664 428194 475368 533867 574353 580071 600486 612694 628855 661637 670717 709343 730872 801734 830586 871610 915084 951178 988903 1012067 1071588 1078165 1086352 1104791 1117241 1171420 1173448 1252910 1390402 1456850 1473761 1494592 1511818 1532220 1589083 1678457 1759881 1829237 1859689 1899758 1908493 1933344 2073923 2083162 2107912 2150470 2179981 2227722 2250826 1143825 150038 431532 862293 1071122 1417677 1859824
81218,17932 787167 649796 886912 1793149 637258 592457 1401865 621535 1454974 466395 824722 1365511 1475219 1505648 1865941 1969266 2250175 95529 807864 1204367 353716 914843 350102 1593180 1969644 222304 1516193 1846792 1049853 482870 1346680 38563 128055 181437 314575 324255 335623 356440 642460 834717 896900 944014 980078 1066445 1340647 1472794 1515706 1529721 1533027 1557867 1568257 1773850 1950183 1953202 2009926 2010999 2056193 2101282 2123008 2179576 2184861 2215294 369168 376314 880981 1717889 2038725 2083450 588651 1279711 41810 153509 242280 425633 1167330 1591132 1640611 97038 218745 446003 988906 1242222 1550254 1592225 1616921 1306490 1444648 1492107 2052042 59184 208168 259660 298407 780640 787527 833021 936172 983455 1027533 1090219 1098325 1250517 1534192 1609632 2120887 243554 357394 376708 418975 558443 634831 996532 1049818 1093923 1179560 1197981 1289243 1309553 1499307 1499929 1729541 2023318 2160184 1306486 1613170 1712722 162949 401171 1790355 1522755 455886 947725 1030281 1126344 1544228 1991251 1566217 1343126 70407 659089 17082 157190 320276 485151 977803 1042879 1304593 1744581 1735835 230118 1589473 2045144 30403 1699566 560046 1467573 1615828 1632729 1756460 1929878 864190 1369137 2232515 2183322 1509051 167099 242855 685267 1925574 805906 2105406 392778 739268 1463244 1694337 597183 1200492 530771 45630 18269 215343 258994 1205332 1815580 292121 1295973 1911856 944705 1250789 1498957 1564457 2183875 2195335 52219 185328 313744 314977 411001 435695 521015 780397 917654 941427 1182802 1281723 1704540 653869 1509773 1960235 1987218 88721 1224344 10978 1431769 1520742 800990 1548832 2010381 1916932 257346 264827 340515 502522 1192002 1263337 1427371 1668494 2128596 210140 217855 638423 1115400 1192271 1512055 1635887 1742238 1900712 2026761 2172846 1089949 1923630 121993 678111 703952 1603776 94429 287420 443842 539242 751917 888208 1057432 1224336 1917839 1422829 206048 52905 232644 454132 581075 677887 832886 839622 1026523 1137384 1150383 1256127 1379366 1459996 1522761 1614048 1877041 1949467 2024150 2045644 2209725 2229445 87990 237086 594963 1247623 2094847 150561 422998 530096 747483 881304 1190918 1778357 648003 111551 137973 184442 191213 296749 309901 348544 364692 397747 482493 566974 642339 674985 676679 687423 691034 870648 1122016 1148545 1324242 1424386 1439150 1450114 1563048 1599031 1635686 1677403 1690379 1706626 1848071 1903914 1940217 1989542 2029533 2145297 2168500 2239440 2255216 2258182
81405,5861 5861 2128211 2128211 385814 2135831
83883,209626 468565 541546 861961 988033 1303865 1310594 2057878 2141816 602664 1547214 1573163 2143797 154904 1394629 522539 576293 686633 979020 993092 1278185 1442933 1592275 1668682 1775979 1406690 1532076 1877115 2038861
84662,165665 235531 1203321 1645830 1858118 2007534 1146340 2169395 315530 571832 1642073 1734049 405986 649881 1196580 2160067 595863 48759 1320354
86158,119330 224975 1128162 1219945 1882707 2042695 349852 1682028 1889605 1656330 208581 325285 415956 539183 733318 841990 971707 1019850 1047122 1440503 1752118 1794770 1863828 32035 184020 255053 1996341 232473
86266,494363 1269774 427777 1859939
86845,46346 53772 69753 75377 100168 119646 177583 191587 491203 498564 505925 557277 632887 660744 663687 693241 748296 758010 811840 864662 912730 971937 1038372 1076122 1086736 1102404 1122318 1128708 1227538 1259559 1302317 1322043 1349362 1367721 1424973 1458904 1474683 1482234 1638662 1763851 1807093 1948631 1992450 2003062 2035866 2156159 2196496 2205488 2211159 66924 146379 210036 267198 267516 360584 767455 802463 834753 870257 1062288 1097067 1101594 1113047 1118574 1145116 1149652 1155323 1358512 1368473 1424550 1444387 1561536 1644179 1812469 1863898 1897108 1916167 1917423 1952915 2158159 2212363 718570 795189 63970 299689 399773 555805 599510 1119417 1976538 553449 727812 1872163 148927 201475 619520 624515 1023847 1298495 1828183 1876389 438057 832437 1005940 1236018 1360033 504237 805243 1120438 1304539 186232 525162 677970 717212 769560 880947 895357 944680 995385 1097199 1185029 1420953 1589740 1601000 1728422 1761030 2253987 1298179 1600303 337 22511 148325 242499 330617 363220 363289 423688 522895 522934 559093 651830 723013 742095 814171 870902 875778 932781 963766 1113398 1148934 1173579 1424248 1458517 1473485 1504028 1569125 1582509 1597755 1669860 1695482 1847068 1894214 1951425 1968002 1982219 2122831 2129849 2140548 19113 26266 32618 34309 52632 78161 79973 84551 89824 95206 104134 108482 110736 119054 121134 125553 129006 130264 152270 209188 217674 234482 239556 251041 261285 272102 285634 325230 343971 351236 351977 353512 363277 374847 381728 395517 414534 431446 431827 451096 452271 454219 454777 480249 492333 507513 508153 518917 519265 522448 523012 525514 527948 532573 533442 575008 594461 599587 600516 603507 605877 606804 607817 626860 632943 633535 637056 643264 647216 648586 678420 688428 693113 711429 716621 718663 725355 735416 735601 738506 806098 815366 828690 832521 839836 848536 862727 886957 891180 895452 902427 906229 933942 937800 937925 948601 967680 968400 968814 985695 1004510 1020536 1029085 1035548 1035562 1037199 1043493 1065552 1087240 1097910 1098780 1101480 1131977 1142841 1148350 1158534 1161502 1162840 1171737 1172652 1177062 1185045 1195702 1205386 1214950 1220585 1253648 1257983 1276544 1291353 1295381 1326086 1350733 1362958 1367110 1372171 1385748 1388443 1396891 1397172 1409659 1411899 1412008 1412879 1421169 1423185 1424181 1428450 1436616 1443122 1453696 1454200 1456862 1457573 1464858 1467323 1470448 1472668 1479493 1492724 1493733 1499511 1512277 1556655 1558199 1560660 1564219 1575680 1579480 1608730 1609165 1609875 1625445 1630917 1634186 1657095 1666659 1678594 1684391 1687400 1689050 1698231 1702035 1706533 1710924 1721863 1725102 1728892 1740760 1741375 1746392 1771558 1777379 1779230 1796004 1797046 1797592 1799548 1816673 1824858 1832524 1851374 1859328 1867482 1878858 1881652 1883729 1892150 1893922 1898983 1899261 1905569 1905937 1907442 1929561 1932364 1939455 1948046 1953712 1963405 1964686 1966464 1986493 2002001 2010548 2020160 2022287 2027771 2027842 2042191 2043601 2050570 2050879 2059405 2062680 2067828 2068399 2070762 2070850 2086292 2091615 2103076 2127986 2139274 2154312 2162757 2173270 2174389 2185427 2187734 2194993 2200642 2200762 2221069 2244671 2255112 2258077
87120,524333 1557218
87934,1358542 2075495 42763 580976 1773302 858945 1006803 1213397 1370222 1708358 1863600 1611047 421482 1785035 713893 241362 751152 1360352 1842666 1981595
88969,1280237 1943414 1112655 1022306 540051
89502,69342 94961 176469 185430 362742 461596 491717 492191 508917 547812 627865 639121 675069 732160 775919 805184 854429 878184 1084478 1091416 1116508 1125364 1129163 1173994 1330466 1432775 1472861 1493012 1564192 1579271 1663976 1756027 1787011 1841150 1852463 1855542 1874328 1903947 1951363 2022521 2077511 2084053 2133334 2201385 2239190 322316 527875 1818617 1972583 18048 27640 153186 205240 377615 564334 1293040 1736183 1857355 2019797 2020729 2137975 120956 932754 1978626 68710 206002 209690 499460 633716 928313 1000862 1003909 1315016 1359998 1433567 1831059 2081098 2131697 1687400 38113 303677 327023 331644 563493 581050 718006 1025855 1074071 1165361 1182451 1231478 1481723 1634053 1821964 1942166 2015608 2030054 2065514 2092397 2111585 2146798 1740834 237081 295077 300035 603435 720230 975429 979578 983303 1064655 1166152 1280598 1374960 1422836 1482956 1505857 1954636 2087621 2106272 2126142 1800823 342086 709014 1471528 1764250 2725 44929 126510 154751 253358 536483 680577 904244 1022973 1413889 1453140 1576338 1939170 2108853 1637993 1112817 278326 651562 783688 792229 965975 1143377 1772361 2059777 2136236 2214026 442818 923366 1596219 421965 541815 37394 131673 587488 774795 2225571 97391 1137926
91290,311444 322407 558235 1442229 1565429 1653492 1777448 1613640 1722558 1747821 440141 895106 1473050 1690770 1783485 1987502 630484 781421 1836308 2066223 213278 1083689 1298864 2013387 843004 1105834 1966382 1145936 394128 1405743 139370 1588604 919430 1257246 1466084 1124248 1490629 1541652 1946627 749558 235611
91563,1996260 749807 1880074 488039 1531509 48246 101197 515892 1029390 2226539 326329 1548193 77002 2060777 2035157 838344 1069777 1490995 1955844 2033291 774672 1748140
