AuthorId,PaperIds
39768,758183 556341 1430807 2139326 5505 885347 405042 8641 1219316 547614 1942840 551615 1494469 216047 539687 2185775 1399457 1771946 1592066 1730752 2112139 1382763 162121 206613 1527646 818472 156198 2126514 200508 1502430 1428199 523900 115843 1559005 423743 1240968 432897 154803 871837 93488 1406329 589984 1123455 1489965 370220 2059764 1859302 1124811 1367227 511397 1937541 494957 1156204 1069237 1347552 2236084 452266 825836 1884083 28045 553353 1466535 1595095 648483 68023 2106793 2232604 312197 1229328 918619 1396244 766030 947393 1845192 2208909 367476 2182654 1802369 385658 1754413 1195190 1235441 1289447 2050669 1972254 730365 1628319 2126402 1285995 155087 100673 958934 922526 217454 1974886 322704 710951 2175268 223129 1984723 1762264 1036289 872311 928356 1157824 1245793 618452 711258 783061 879373 1114602 1498743 1751703 331742 1102370 1061105 429315 1902374 1466741 1975573 1133985
39798,1892653 1906933 1472026 1581995 2056173 2153956 2246046 1785282 1372592 666223 510673 544441 1122961 1380258 1929774 1994858 2196869 374468 729457 1075626 2139329 1503521 2104288 854512 1288620 729571 530891 2052980 594947 1788489 1610722 115064 1054247 376339 1885187 18672 2087449 519981
40047,848122 1099951 1045548 945776 1116160 1738143 847322 1141560 188576 1133541 2039247 2101374 42018 709733 627854 1152800 2171272 324681 788435 1337919 355196 1289425 1530502 2115497 2230154 238939 258552 1914286 1012865 1815196
41009,428606 1225680 114875 1375484 863425 1029758 1492021 1258284 376081 1698249 261035 1956351 1138474 1503866 1474631 1862142 84587 199656 2034501 2228833 2124527 644357 56140 1934756 915032 1994425 637278 643702 656419 2058482 2097253 1819448 1839925 1176104 2080354 1308254 253685 253685 2038704 330114 1573546 246701 1531457 2181493 1592115 2026989 926841 827041 2234486 1398925 1357171 336248 129720
42126,1220955 791236 660979 1933559 1173255 776187 347427 386358 785820
43172,1266800 537652 1155926 1508621 1930617 2177399 356658 433659 814654 1849015 566072 127095 1217745 1521830 1296109 406620 1247158 1876696
45187,2202633 1409696 1831888 1130150 443914 2041981 1725516 1725516
45333,1232699 2138460 1378776 940748 200484 807868 727364 1679112 745629 1400665 1878978 1813947
46066,407548 1434510 1157255 191453 1197910 1863185 634692 45403 2110965 1365765 721900 2094390 1082619 159023 897475 1551780 1589028 1949698 741938 1984071 1872215 399845 1224625 720189 1674171 1723942 364532 29428 2158522 976074 1782570 183262 416649 85243 812130 1515709 586968 1846156 676015 2095007 202418 464803 12403 1282427 804918 1283775 1538056 946806 1292754 1966185 737082 903284 617071 395019 394747 2041368 1897513 2109319 2054486 1902541 1966819
47017,1162111 148837 1034309 669425 545532 469963 2250379 1354570 877613 1548256 327016 1459573 1314999 2069505 259806 802514 456193 382268 309280 1534759 1601840 1312807 205691 1945466 1984291 1920929 1126668 1587962 855071 1418396 1656243 479980 68419 2091331 1235731 1631163 1180297 2067876 1582820 974997 2248479 904968 1523202 358766 1562660 1882724 825353 810860 372684 1174459 402449 143535 959709 1991326 1697978 1438593 974717 1481131 1554996 1097677 917714 1142699 2012471 249794 230362 31966 1848939 1307395 1132453 747635 909199 1419410 1288246 1436180 73200 2008934 896957 564997 1965004 75376 113469 817043 539979 560441 20013 5900 1946327 1207842 1184789 1054552 702336 616979 280536 195544 1923559 439107 26035 617674 795668 93065 857876 2117035 162975 1224717 15104 367143 1690779 962323 1298547 1313701 361131 796552 299094 760332 2199293 842662 2136502 99719 2100989 1633627 977325 1450841 185854 1996632 1723413 1456402 1185300 659438 1659842 2012652 2246471
47369,1042370 1457310 1716677 639550 758878 1621548 693443 615483 393938 1189910 955542 557516 212672 249881 662139 231443 1426151 1710955 2036384 1268774 263697 773117 2090318 1760521 1541654 32850 201550 1123071 1242911 420376 2220329 1880847 1637719 718459 589471 2209103 194000 516439 1919654 1273895 2090394 539078 2237791 1373174 510797 719123 102351 1282435 340409 2225991 522373 111913 1863871 356551 1374442 1689876 1235766 380110 1060942 29415 99953 1988509 705880 689535 545837 1850227 495181 1005133 983165 1743926 1985178 1572703 1140341 1324833 701899 1633959 633033 1023331 1840637 251616 1668248 310610 2189979 23054 2019794 39650 213374 291513 496133 688618 1056758 1466503 1538867 1575310 1761571 1892530 2173810 528316 35421 479323 1094852 1613458 2156115
48271,1641627 1430366 1460581 1725338 1065 981546 76832 314113 346168 849724 1990256 2088176 382740 174021 1697158 1105665 1459669 2236330 391938 1284336 2021983 108702 2189727 881430 347377 449905 2235685 633157 2221247 1735840 1378037 1223261 2119206 1960316 426043 558586 2222204 313931 313931 1128220 838948 1098132 429059 70394 2058100 964690
49667,1958227 1427066 1483691 533190 2035256 97909 97909 2209437 2010532 665274 1210045 1139304 1010505 1811349 1185950 2000546 1231121 1901108 1250513 1361498 1724960 2223838 2028427 312405 1822721 27735 2223491 264980 1229525 1168107 2118385 1720149 1763689 929116 1111728 80699 2199700 1441793 1632161 28726 1960578 204997 234361 397780 977869 2082191 2251494 2123826 1792259 2193064 1394357 2003564 1252479 261075 250485 2223852 923212 1934227 1631232 1548339 1765050 1095604 419798 1701999 1042525 13345 232283 561424 1136275 1420963 1735677 1793141 1926287 20748 1513802 82169 180518 466705 1519809 1515523 21119 1199173 2050315 1890896 1568542 1000333 260137 719846 747534 517713 37246 2185612 585760 1596002 12067 1969981 680091 1632830 1795964 1376818 982785 639206 1431544 525632 1946799 454790 1504815 1563584 1261390 1047858 245054 760670 1292873 1777208 1093688 44527 721843 730982 1374938 1845901 2149537 1984205 238780 1069444 1414100 47495 1368947 376388 809959 1196826 1405986 816501 1473525 471452 485536 890238 509973 1383421 936204 1745252 865125 359504 3783 364105 1120884 1535917 2084082 1506605 1342355 818206 980555 1023691 86102 1699309 2073712 1072787 929825 1855325 2256552 337864 148431 31206 997624 1723026 893588 654185 877931 1922507 1415837 1720255 2152849 2041399 470373 945082 1263653 2018304 136623 809433 1529230 875977 1620473 908541 409809 1146818 912990 262895 1609920 1989884 540959 900707 972086 184841 1701639 1967976 377178 2077016 1701744 1132114 83808 1715966 980847 1465919 647417 1061980 814729 1104001 2114734 1772048 327468 54715 16133 1799617 1302330 1604684 1602149 1961403
53232,134973 1006823 52499 846279 1069844 1308604 416698 550927 2182817 2220600 1708545
53546,1749472 635509 342925 1089891 1519018
54193,1822971 115335 1049892 336330 1218785 1887993 1339451 361759 1775232 1702804 1525884 1827457 1261998 1182759
55472,1697554 1602426 354173 786870 2209704 17361 835997 981661 1517046 1317519 1815125 134697 963163 897505 1533072 1078971 544846 1241629 1349412 1826645 1676979 1188759 1477393 1956071 288430 2155857 1698561 335561 232138 1367497 920824 156996 1355808 11202 2038399 1352228 2072329 138434 1399406 1060266 1123073 738880 559776 837360 776599 975433 1515044 1995332 1134653 1366664 2228030 393454 803104 92650 368327 453139 308175 454243 587588 1428205 1525050 1641150 1748387 1772803 200918 1673413 622834 1380118 1425956 1652756 1842035 469743 776897 422799 1682789
57198,305458 1392869 206158 1972414 934805 1690790 146027 766207 921204
57451,1869921 1766217 385955 746153 631315 2042411 478614
58609,395704 932459 287053 567989 324523 423179 815857 864324 1273038 2021144 640834 2032251 514374
61064,279685 1041639 551160 2130760 1074858 1772074 2075002 1465557 2091214 1956780 984038 1295843 1502263 746800 755182 1148629 584130 134307 496566 1675975 565961 959130 1034842 2050000 2184630 143951
62984,358853 567888 2123749 1610740 1330683 752081 1290378 427191 36575 210299 1401535 17240 1423808 1168906 1848846 323767 644802 1494324 1304305 1140592 65501 1542586 938884 15533 1514879 1917068 1650258 615926 22245 169894 272790 452986 628586 629173 901384 978906 1171898 1490095 1623697 1689537 1835622 1988262 2237096 1345739 794620 995755 875518 1571576 1425746 2232688 1457155 1210726 589321 432850 1009242 1699311 2081944 1348410 436903 165351 2151004 418242 1258404 526406 62138 204531 316282 332587 614191 708274 999211 1100907 1127084 1233619 1309805 1408384 1542763 1653130 2062401 2147903 7694 621653 1063899 1926166 2058602 77274 1804732 2034939 130112 2081382 1354952 2248521 1291998 673684 1883810 135533 107189
63141,214528 1218037
68442,2122432 1569877 1082885 210286 274626 810278 2055801 1753187 1996627 1282045 1425866 1140750 1254384 1373192 1141983
68676,964232 51213 1886912 2036999 2037325 830317 1634808 902644 1075218 291538 1792647 2032555 1725673 1281657 1949905 1454358 1610440 553983 1462079 1277972 956984 1938143 351826 168632 1553313 1439865 14131 417384 1379587 17667 142728 365443 1085231 24020 1458433 863629 1778680 1138260 261358 1038427 2004095 1114460 380874 1806838 856597 42108 1007384 1575126 2135789 1773881 304338 909594 640358 304379 326702 589390 943292 1094801 1178489 1232019 1267117 1552459 1867247 1905456 343942 972354 2076665 2034893 987485 1610168 1312214 647855 1723232 432673 1947185 1350933 1027652 618179 862902 249506 298942 204838 503988 1722176 656382 678942 288177 2108397 659146 138789 417263 1051482 1668336 1067040 193345 209825 2175732 1914015 1993375 191887 1356243 862059 903054 2075553 2241982 1163164 1913430 1091672
70311,1387164 2193762 1789018 1844708 1597169 594914 1900560 278945 1572872 634915
71221,299530 1181738 1906331 1054673 1708272 1888630 665014 649826 1257102 2146545 1489276
72384,300244 923067 2224260 1564994 1178398 2002545 982810 1756658 1037542 715676 1121350 1649373 86576 435782 2244968 1370074 2019615 904269 885239 525382 2193796 2097228 2257331 28190 69982 1377948 2228003 339600
74859,1428726 1485533 1371642 909362 1489831 687725 524562 592046 875731 1044183 710454 1762955 1947409 1879774 2172540 1203866 1979144 1044426 488107 488107 488107 1625277 1775592 1775592 1775592 1819639 1909010 245139 852203 1887843 1261356 2028109 2032968 1486393 2221657 179245 2127249 946604 946604 249005 1835988 1835988 878446 618621 230589
76183,1120194 2244642 677842 302245 823647 2087371 2088501 178436 687447 1596708 1856066 689286 2156493 1533767 1967485 875865 1992939 488828 2213046 1646750 2045510 621378 2177953 266909 1055989 2006522 1737388 1673384 1208075 402770 923316 283577 699330 1580445 493309 378637 340057 969053 1152591 261456 776230 821196 1236614 662526 1545486 1003743 1297022 82224 1072840 1644332 33337 250540 2060837 259499 839833 715397 1467922 210751 1058483 1519293 699867 590305 1223171 544476 1520793 293840 661637 1380782 701999 730872 1923883 1086352 179250 533867 1456850 2150470 1071588 2061356 1491580 95829 213349 628855 1078165 1985404 2107912 109706 951178 4296 219314 830586 1012067 1104791 1117241 1473761 1759881 1933344 111350 428194 572744 580071 801734 871610 1117338 1171420 1173448 1309726 1390402 1511818 1859689 2227722 2250826 205760 461152 670717 709343 915084 920306 1678457 1589083 1899758 2073923 323062 988903 1252910 1532220 1908493 2083162 581965 1859824 1089815 1827217 1829237 1091151 293911 192259 600486 1494592 366664 2186963 612694 15019 629541 897189 1255255 1650757 1071122 475368 1417677 1934563 82280 574353 2179981 862293 2004751 1586117 563641 1923729 1143825 210189 150038 168534 1930454 1297144 1708440 1412663 431532
81218,807864 17932 886912 787167 1793149 637258 530771 1242222 411001 435695 485151 1304593 1744581 521015 977803 988906 314977 17082 157190 320276 1042879 210140 217855 1192271 2172846 780397 425633 1197981 1509773 446003 482870 2010381 1900712 45630 1640611 185328 1668494 917654 1182802 1263337 257346 340515 502522 1427371 2160184 941427 1306486 2195335 1200492 1550254 1512055 1281723 455886 97038 1592225 1616921 1960235 218745 1712722 1742238 153509 242280 1987218 597183 264827 653869 1498957 313744 376708 418975 996532 1729541 2023318 1167330 1591132 230118 1589473 52219 41810 1115400 1635887 2026761 1613170 88721 1224344 1309553 243554 634831 1603776 1049818 1499929 1192002 2128596 1049853 1089949 121993 1346680 1093923 1694337 2101282 357394 1289243 1499307 703952 1179560 1704540 558443 1917839 638423 980078 1515706 1533027 2010999 834717 944014 2184861 1564457 678111 482493 128055 181437 314575 324255 335623 356440 642460 896900 1066445 1472794 1773850 1950183 2009926 2056193 2123008 2215294 649796 38563 1923630 167099 1340647 1568257 1529721 1557867 18269 739268 685267 674985 206048 864190 2232515 2179576 1953202 751917 687423 1566217 1520742 443842 983455 1057432 594963 2094847 805906 2038725 1509051 1369137 309901 947725 1916932 1463244 1925574 1991251 242855 530096 1989542 621535 1431769 1247623 191213 1522755 833021 2145297 94429 287420 539242 888208 2183875 588651 1026523 237086 1250789 1126344 1205332 364692 1563048 1224336 648003 111551 824722 881304 2183322 70407 1122016 691034 1459996 1516193 1846792 2258182 1190918 1439150 870648 422998 1756460 222304 95529 2083450 676679 369168 880981 1717889 914843 1454974 1250517 1632729 1424386 1706626 1940217 839622 1877041 1949467 259660 936172 1450114 1848071 1492107 1735835 1599031 1815580 1475219 2105406 1911856 232644 1522761 150561 1929878 401171 1790355 1324242 800990 592457 832886 2052042 1204367 454132 780640 787527 1090219 1534192 1609632 1137384 353716 1615828 1505648 87990 2239440 1903914 215343 258994 10978 1635686 2029533 59184 2209725 1030281 1969266 2250175 2255216 747483 1544228 944705 1422829 566974 2168500 1401865 292121 1295973 560046 184442 659089 1699566 1969644 1098325 397747 1467573 208168 1027533 1593180 298407 1343126 2120887 1548832 350102 1444648 1150383 392778 466395 296749 2045644 677887 1677403 1690379 642339 30403 2229445 348544 1778357 1365511 1865941 581075 376314 1279711 137973 1256127 1306490 1148545 162949 2024150 2045144 1379366 52905 1614048
81405,5861 5861 2128211 2128211 2135831 385814
83883,576293 686633 1278185 1442933 1573163 522539 1775979 1592275 1547214 602664 2143797 979020 1668682 993092 2141816 1310594 861961 154904 209626 468565 988033 1303865 1394629 541546 2057878 1406690 2038861 1532076 1877115
84662,165665 1734049 1858118 1642073 1196580 48759 2007534 235531 1146340 2169395 315530 405986 649881 571832 2160067 1645830 1203321 595863 1320354
86158,325285 971707 1752118 1440503 1019850 1047122 539183 841990 208581 415956 733318 1794770 224975 1863828 1656330 1219945 232473 32035 119330 1889605 184020 1996341 1882707 349852 1682028 255053 2042695 1128162
86266,494363 1859939 1269774 427777
86845,1644179 718570 1097067 1561536 66924 1062288 1076122 119646 1149652 1812469 767455 1145116 795189 1368473 146379 1101594 693241 1358512 2158159 267198 267516 834753 46346 177583 1424550 2212363 802463 1118574 1155323 1863898 1916167 1917423 75377 210036 1474683 1897108 63970 599510 1259559 360584 1952915 299689 1444387 870257 1976538 399773 1113047 555805 1205386 805243 533442 1185029 1883729 498564 1177062 1214950 100168 505925 1322043 2156159 2062680 727812 1638662 1948631 2003062 1097199 912730 1807093 2194993 1038372 1872163 2205488 186232 53772 522895 522934 875778 932781 963766 1424248 1458517 1504028 1669860 1894214 1982219 2211159 937925 864662 414534 261285 1472668 971937 1122318 948601 1148934 491203 1086736 1367721 626860 1412008 2196496 191587 944680 995385 1867482 1119417 1173579 1098780 525162 1761030 1227538 1589740 660744 1763851 2139274 1102404 553449 2043601 1424973 1161502 1601000 2221069 1253648 1020536 285634 1939455 431827 1725102 330617 633535 2253987 811840 663687 677970 806098 22511 69753 1349362 363220 1951425 1905937 454777 2010548 381728 1454200 748296 758010 711429 1575680 1986493 651830 742095 1113398 1302317 1847068 1968002 2140548 605877 632887 1470448 95206 880947 1657095 1799548 1409659 1087240 1609875 1881652 1777379 1728422 2042191 34309 2035866 508153 1372171 2027771 1428450 559093 1473485 1963405 1932364 1420953 1482234 1569125 1564219 2187734 19113 454219 2020160 599587 678420 1220585 2086292 895452 1579480 557277 363289 1695482 2122831 1195702 725355 2200642 1600303 1458904 1666659 423688 723013 814171 717212 718663 1412879 1512277 1710924 1851374 1397172 870902 906229 148325 242499 1582509 1992450 2129849 895357 968400 325230 2255112 1630917 1706533 769560 337 1065552 129006 648586 1859328 1966464 201475 624515 1171737 632943 1172652 1832524 1878858 600516 1892150 1128708 1597755 1684391 78161 606804 119054 1131977 1424181 607817 2050570 507513 1492724 2174389 452271 1964686 891180 108482 26266 217674 1035562 839836 343971 1905569 1479493 2050879 1148350 1385748 1326086 1396891 395517 902427 1037199 32618 251041 594461 738506 1101480 1634186 2244671 125553 1953712 1362958 1771558 1893922 735416 451096 1746392 234482 1698231 1298495 575008 848536 84551 1499511 272102 525514 1608730 1929561 2258077 148927 2173270 1898983 1797592 527948 735601 693113 52632 130264 828690 1467323 492333 1796004 1423185 1948046 110736 1436616 1899261 968814 1350733 353512 1023847 2022287 643264 815366 2127986 1035548 1421169 1797046 1291353 2200762 1625445 1029085 518917 2103076 1443122 933942 374847 1298179 1556655 1043493 647216 1456862 2059405 1721863 1876389 1276544 431446 967680 1236018 351236 619520 832521 985695 1702035 1360033 504237 1678594 886957 2091615 1005940 2162757 1004510 239556 688428 1158534 363277 1493733 1257983 1367110 79973 104134 832437 1741375 1142841 2027842 1304539 1728892 1560660 522448 1740760 1185045 2002001 862727 1411899 1689050 2070850 937800 351977 1609165 2154312 637056 1097910 121134 1558199 1779230 532573 1120438 1388443 1816673 603507 1907442 2068399 1453696 716621 1162840 1687400 1464858 519265 523012 438057 89824 2070762 1828183 1295381 2067828 480249 152270 2185427 1457573 209188 1824858
87120,524333 1557218
87934,42763 1708358 1611047 1773302 1785035 1006803 1370222 580976 858945 1213397 1358542 421482 751152 1360352 1863600 241362 1842666 2075495 713893 1981595
88969,1280237 1943414 1022306 540051 1112655
89502,1125364 94961 491717 1663976 1579271 362742 2133334 2022521 878184 2084053 639121 2239190 1787011 854429 176469 1841150 1874328 1852463 1116508 775919 1330466 1472861 732160 1756027 508917 675069 185430 327023 1182451 2030054 38113 18048 1564192 2137975 1855542 2201385 1818617 2146798 1293040 1857355 2019797 1165361 1951363 2092397 581050 27640 205240 377615 718006 563493 1025855 1074071 1481723 300035 2106272 2065514 547812 1084478 1091416 1972583 1736183 1143377 1231478 1280598 69342 932754 1422836 1112817 1978626 492191 421965 983303 461596 627865 1173994 1903947 154751 442818 1432775 303677 1942166 527875 805184 2020729 1315016 975429 783688 1800823 2077511 1821964 564334 1740834 1772361 923366 1596219 2131697 1954636 2111585 499460 2081098 1493012 633716 2725 44929 1576338 536483 1003909 1831059 1413889 1022973 322316 709014 1471528 97391 2015608 904244 120956 541815 206002 1634053 979578 342086 1129163 68710 928313 1000862 1359998 965975 1064655 1482956 295077 1433567 651562 1374960 2214026 603435 680577 1453140 209690 278326 2059777 237081 126510 1939170 331644 2136236 153186 2126142 1687400 720230 1505857 1166152 2108853 1137926 2087621 1637993 792229 253358 587488 774795 2225571 37394 131673 1764250
91290,1298864 630484 213278 1783485 2013387 1836308 2066223 781421 1083689 139370 1777448 1987502 1565429 1490629 1541652 1473050 235611 1747821 1442229 1588604 1946627 558235 1105834 1613640 1722558 895106 1124248 322407 394128 919430 1966382 749558 311444 1690770 1145936 1405743 1653492 440141 843004 1257246 1466084
91563,1996260 488039 1531509 1548193 2226539 326329 1029390 101197 774672 77002 1880074 2060777 1748140 749807 1955844 2035157 48246 515892 838344 1490995 1069777 2033291
