AuthorId,PaperIds
28219,167565 586226 631751 774485 1144676 1456144 1791923 1835483 1931375 1588027 602134 627675 1890179 1706816 780897 68017 383133 1680681 897275 82050 654955 1084963 1464976 487655 1581445 2060242 303593 1116196 447407 1652378 1731420 5120 2184495 1422005 1594284 335385 1150031 1902112 5770 109827 1637736 128718 186104 660242 665753 1325050 1078812 1852837 401615 1481346 83820 623567 1025108 1955611 2247914 1399749 333598 1220941 1696145 680300 1703055 330872 647888 1862163
29128,2196786 1137717 618851 2178958 642811 921604 703337 1235232 1860108 1769412 110647 657946 648074 1927641 315629 223276 1174507 1380889 601667 2095139 804653 1635071 1668715
34494,259341 803164 968173 1076624 353064 846983 1784487 91967 1063907 1524512 560590 629989 1719679 549068 1206531 712201 707534 997090 1536613 804003 159091 1096538 728621 1397825 2047860 809480 1750762 462095 472573 1320542 1014168 1910875 1006766 1116725 1356744
34496,62917 2130364 266856 888479 1429443 1359075 632352 2169307 1363327 2253773 858967 1638932 161413
36062,100084 274016 280324 318438 384055 581437 870955 1037188 1096144 1150479 1225907 1314077 1411362 1481448 1579310 1644154 1809858 1894316 1895803 1975276 704914 12362 105792 111433 231435 292891 605243 611971 646637 822364 916143 1007492 1135619 1148170 1168546 1227183 1257199 1374008 1393734 1528118 1627429 1755021 1760287 2030363 2120779 2254989 946260 869744 972530 1958799 2084437 899789 921400 461765 1895472 88304 1488418 1770228 1765448 2257551 838672 100193 169846 691018 741657 830033 1107923 1260867 1537633 1561450 1561467 2011689 2179156 2243971 2257205 96930 1051950 910628 1302514 2251014 1205019 881018 1975664 1658764 82450 471502 924384 1070290 239616 448872 1791107 100646 253150 710159 1229421 1346661 1475139 2166942 1488609 1938337 1098015 1053515 838367 993804 1033927 1065957 1696591 1152288 1291513 1985804 183182 630759 709071 939209 1293320 1884507 2009413 2258994 1520105 52206 57030 400327 914058 1425834 2129732 2218065 1501169 1994278 957237 1178094 1566501 1765108 1805494 2169470 319858 667744 1465493 394413 1296714 2143817
39768,5505 8641 115843 162121 200508 206613 216047 423743 523900 539687 547614 551615 556341 758183 818472 885347 1219316 1240968 1382763 1399457 1406329 1428199 1430807 1494469 1502430 1527646 1592066 1730752 1771946 1942840 2112139 2126514 2185775 1859302 405042 2139326 432897 825836 1559005 1884083 93488 154803 156198 1124811 1367227 511397 1937541 367476 871837 1069237 1347552 2236084 553353 1156204 68023 370220 589984 1123455 312197 1229328 2182654 1489965 28045 1396244 1845192 1802369 2208909 2126402 1595095 648483 1195190 1762264 1972254 766030 947393 452266 1466535 1285995 1974886 2059764 618452 711258 783061 879373 1114602 1498743 1751703 385658 710951 730365 1628319 1754413 1984723 918619 494957 100673 155087 429315 928356 958934 1235441 1289447 2050669 2175268 1036289 1245793 922526 322704 1157824 2106793 2232604 217454 223129 872311 1061105 331742 1102370 1902374 1975573 1133985 1466741
39798,1581995 1372592 1906933 2153956 1785282 2246046 1892653 1472026 2056173 510673 1503521 729571 2052980 544441 1122961 1380258 1929774 1994858 2196869 2104288 666223 530891 374468 1610722 729457 1075626 2139329 594947 1788489 854512 1288620 115064 1054247 376339 1885187 519981 18672 2087449
40047,188576 847322 848122 945776 1099951 1045548 1133541 1116160 1141560 1738143 42018 709733 788435 1337919 2039247 627854 238939 355196 1152800 2101374 258552 1289425 1530502 2115497 2230154 324681 2171272 1914286 1012865 1815196
41009,1029758 114875 261035 376081 428606 863425 1225680 1258284 1375484 1492021 1503866 1698249 1956351 1138474 1862142 84587 1474631 2228833 915032 253685 253685 637278 644357 2097253 2034501 56140 246701 643702 330114 1308254 1994425 199656 336248 2026989 2080354 1839925 827041 1934756 656419 1357171 1592115 1819448 2124527 2038704 926841 1531457 1573546 2234486 2181493 1176104 1398925 2058482 129720
42126,1220955 776187 1173255 1933559 660979 791236 386358 347427 785820
43172,1266800 1155926 566072 1508621 1930617 356658 433659 814654 1849015 537652 127095 1217745 2177399 1521830 1296109 406620 1247158 1876696
45187,2202633 1409696 1831888 443914 1130150 1725516 1725516 2041981
45333,2138460 1232699 1378776 807868 940748 727364 200484 1679112 1813947 1400665 745629 1878978
46066,45403 634692 721900 1082619 1157255 1197910 1434510 1863185 2094390 2110965 191453 407548 1365765 1984071 720189 1872215 85243 399845 416649 1674171 1723942 741938 1224625 202418 464803 586968 1846156 946806 903284 12403 364532 1538056 1966185 2158522 812130 1283775 183262 1282427 976074 1782570 676015 2095007 737082 1292754 617071 159023 897475 1551780 1589028 1949698 1515709 804918 1897513 29428 395019 2041368 394747 2054486 1902541 1966819 2109319
47017,205691 456193 669425 877613 1312807 1418396 1656243 1920929 1945466 1984291 148837 1314999 1354570 1601840 2069505 1459573 68419 309280 382268 469963 545532 855071 1126668 1235731 1523202 1587962 2250379 1548256 143535 372684 402449 959709 1174459 259806 1631163 1162111 327016 904968 1180297 2091331 358766 479980 802514 1034309 1562660 1534759 825353 1882724 2067876 810860 974997 1582820 2248479 1697978 1991326 1097677 974717 1481131 1307395 917714 1438593 1554996 31966 249794 1848939 2012471 1142699 1436180 817043 1207842 747635 909199 564997 1965004 73200 230362 5900 2008934 1132453 20013 26035 616979 1184789 1419410 1288246 896957 539979 75376 361131 439107 1946327 280536 857876 1054552 1224717 2117035 113469 15104 93065 702336 760332 367143 977325 560441 1690779 162975 195544 1923559 1298547 99719 617674 795668 842662 1659842 2136502 659438 2012652 2246471 185854 299094 1185300 1633627 1723413 2100989 1450841 1456402 1996632 2199293 962323 1313701 796552
47369,32850 201550 212672 231443 249881 263697 393938 420376 557516 589471 639550 693443 718459 758878 955542 1042370 1123071 1189910 1242911 1268774 1426151 1457310 1541654 1621548 1637719 1710955 1716677 1760521 1880847 2036384 2209103 2220329 615483 662139 773117 2090318 1689876 1919654 356551 516439 539078 1005133 1850227 310610 340409 495181 1668248 1988509 2225991 1140341 1324833 102351 111913 510797 719123 1273895 1374442 1282435 1985178 35421 479323 1094852 1613458 2156115 23054 29415 194000 2189979 380110 528316 701899 983165 1235766 1373174 1743926 2237791 545837 1572703 522373 1863871 2090394 705880 1060942 39650 99953 213374 291513 496133 633033 688618 1023331 1056758 1466503 1538867 1575310 1761571 1840637 1892530 2019794 2173810 251616 1633959 689535
48271,1459669 2021983 2189727 382740 1697158 1641627 1065 76832 314113 346168 849724 981546 1105665 1284336 1725338 1990256 2088176 2236330 1430366 1460581 174021 391938 108702 1735840 347377 449905 2235685 2221247 881430 1223261 633157 1378037 1960316 2119206 838948 313931 313931 2222204 70394 1128220 1098132 426043 964690 2058100 558586 429059
49667,13345 20748 21119 27735 28726 37246 82169 180518 204997 232283 234361 250485 260137 261075 264980 397780 419798 466705 517713 561424 665274 719846 747534 923212 929116 977869 1000333 1042525 1095604 1136275 1168107 1185950 1199173 1229525 1231121 1250513 1252479 1394357 1420963 1441793 1513802 1515523 1519809 1548339 1568542 1631232 1632161 1701999 1720149 1724960 1735677 1763689 1765050 1792259 1793141 1890896 1901108 1926287 1934227 1960578 2000546 2003564 2050315 2082191 2118385 2123826 2185612 2193064 2223491 2223838 2223852 2251494 312405 80699 97909 97909 533190 585760 1010505 1111728 1139304 1210045 1361498 1427066 1483691 1811349 1822721 1958227 2028427 2035256 2199700 2209437 2010532 1261390 1596002 809959 929825 1855325 2256552 639206 982785 184841 680091 1632830 1795964 1922507 525632 997624 1383421 1723026 2077016 1946799 148431 376388 877931 980847 1465919 1745252 1777208 1967976 12067 337864 1093688 1473525 1529230 31206 83808 245054 647417 760670 816501 972086 2114734 1799617 1072787 1196826 1376818 364105 654185 893588 1120884 1535917 1699309 1701639 2073712 2084082 2149537 454790 1504815 1563584 327468 1431544 3783 44527 47495 471452 485536 721843 730982 818206 890238 980555 1023691 1342355 1374938 1845901 1969981 2041399 54715 1701744 2018304 1132114 238780 409809 470373 865125 1069444 1414100 1415837 1506605 1984205 509973 359504 809433 1146818 1720255 2152849 540959 1368947 1609920 262895 908541 945082 1263653 1405986 1772048 936204 86102 875977 1292873 1715966 912990 1047858 136623 377178 1989884 1302330 1604684 900707 1620473 814729 1104001 1061980 1602149 16133 1961403
53232,134973 1006823 1069844 1308604 416698 846279 52499 2182817 550927 1708545 2220600
53546,1749472 342925 635509 1089891 1519018
54193,115335 1049892 1822971 1218785 1339451 1702804 336330 1827457 361759 1775232 1261998 1525884 1887993 1182759
55472,11202 134697 288430 335561 354173 544846 897505 920824 963163 1078971 1188759 1241629 1317519 1349412 1355808 1367497 1533072 1602426 1676979 1698561 1815125 1826645 1956071 2038399 2155857 17361 232138 786870 1477393 1697554 981661 1517046 835997 2209704 559776 1399406 156996 1123073 1352228 738880 776599 2072329 1060266 1515044 1134653 837360 975433 138434 393454 1366664 2228030 1995332 803104 453139 200918 308175 454243 587588 1428205 1525050 1641150 92650 1748387 1772803 368327 1673413 622834 1380118 1425956 1652756 469743 776897 1842035 422799 1682789
57198,305458 1972414 934805 1690790 1392869 921204 206158 146027 766207
57451,1766217 1869921 385955 746153 631315 2042411 478614
58609,287053 395704 932459 423179 815857 864324 324523 567989 1273038 2021144 2032251 640834 514374
61064,279685 1074858 551160 1041639 2130760 746800 755182 1956780 1295843 984038 1502263 2075002 1465557 1148629 584130 134307 2091214 1772074 1675975 496566 565961 959130 1034842 2050000 2184630 143951
62984,17240 65501 323767 358853 567888 644802 938884 1304305 1423808 1514879 1542586 1610740 1917068 2232688 615926 15533 22245 36575 169894 210299 272790 427191 452986 628586 629173 752081 794620 901384 978906 995755 1140592 1168906 1171898 1290378 1330683 1345739 1401535 1490095 1494324 1623697 1650258 1689537 1835622 1988262 2123749 2237096 1848846 1457155 1425746 875518 1571576 2081944 432850 1009242 1210726 1699311 589321 1348410 7694 621653 1063899 1258404 436903 165351 2151004 130112 1926166 2058602 418242 77274 1804732 2034939 62138 204531 316282 332587 614191 708274 999211 1100907 1127084 1233619 1309805 1408384 1542763 1653130 2062401 2147903 2081382 526406 673684 2248521 1354952 1291998 135533 1883810 107189
63141,214528 1218037
68442,210286 274626 810278 1082885 1569877 2122432 1996627 1753187 1425866 2055801 1282045 1140750 1373192 1141983 1254384
68676,51213 830317 863629 964232 1281657 1454358 1462079 1634808 1725673 1886912 2036999 2037325 168632 17667 142728 365443 956984 1085231 1138260 1379587 1439865 1553313 1610440 1778680 1938143 1949905 261358 291538 902644 1075218 1792647 2032555 14131 351826 417384 553983 1277972 24020 1458433 380874 1806838 1114460 2004095 1038427 42108 1575126 343942 1312214 640358 856597 1993375 1610168 304338 2034893 138789 987485 2135789 1007384 972354 1027652 1773881 656382 1668336 2076665 1350933 1913430 304379 326702 589390 943292 1094801 1178489 1232019 1267117 1552459 1867247 1905456 909594 432673 503988 618179 647855 1067040 1722176 1723232 1947185 204838 249506 298942 678942 862902 417263 193345 209825 288177 659146 862059 903054 1051482 1163164 2075553 2108397 2241982 191887 1356243 2175732 1914015 1091672
70311,1789018 1844708 1387164 2193762 1597169 1900560 278945 594914 1572872 634915
71221,299530 1181738 1906331 1888630 665014 1054673 1708272 649826 1257102 2146545 1489276
72384,923067 982810 1037542 1178398 1756658 2002545 2224260 300244 1564994 1370074 2019615 715676 1121350 904269 525382 2244968 86576 435782 1649373 2257331 2097228 885239 2193796 1377948 28190 2228003 69982 339600
74859,687725 1044183 1489831 875731 524562 592046 909362 1428726 1485533 1371642 245139 2172540 488107 488107 488107 1625277 1775592 1775592 1775592 1819639 1909010 2028109 2032968 852203 1887843 1762955 1947409 2127249 1044426 1203866 1979144 710454 1879774 1835988 1835988 878446 249005 946604 946604 1486393 1261356 2221657 179245 230589 618621
76183,178436 302245 677842 687447 689286 823647 1120194 1596708 1856066 2087371 2088501 2156493 2177953 2244642 875865 1673384 1737388 1992939 266909 488828 621378 1055989 2006522 2213046 1533767 1646750 1967485 2045510 1208075 1236614 1580445 590305 1223171 1072840 340057 1297022 699867 923316 2060837 33337 250540 662526 1545486 261456 776230 821196 283577 402770 378637 1644332 210751 699330 715397 1058483 1467922 1003743 259499 839833 969053 82224 1152591 1519293 730872 1923883 95829 213349 628855 1078165 1985404 2107912 544476 1520793 493309 1491580 1859824 701999 1829237 1071588 2061356 109706 951178 205760 461152 670717 709343 915084 920306 1678457 323062 988903 1252910 1532220 1908493 2083162 179250 533867 1456850 2150470 293840 661637 1380782 366664 15019 629541 897189 1071122 111350 428194 572744 580071 801734 871610 1117338 1171420 1173448 1309726 1390402 1511818 1859689 2227722 2250826 1589083 1899758 2073923 1086352 4296 219314 581965 830586 1012067 1104791 1117241 1473761 1759881 1933344 574353 2179981 475368 862293 192259 600486 1494592 210189 293911 612694 1586117 1091151 168534 1827217 150038 563641 1143825 1923729 2186963 1089815 1255255 1650757 2004751 1934563 82280 1417677 1930454 1708440 1297144 431532 1412663
81218,1793149 637258 787167 886912 17932 807864 314977 17082 157190 320276 1042879 530771 521015 1304593 1744581 425633 1242222 485151 1281723 977803 185328 1197981 1509773 411001 1512055 218745 1987218 917654 1182802 210140 217855 1192271 2172846 988906 1115400 1635887 2026761 1640611 45630 1960235 941427 1742238 1309553 97038 257346 340515 502522 1427371 1592225 1616921 41810 653869 1668494 435695 1550254 230118 1589473 634831 1704540 482870 1049853 1263337 1564457 1603776 1712722 376708 418975 996532 1729541 2023318 52219 88721 638423 1224344 1346680 1900712 446003 153509 242280 243554 455886 1192002 2128596 357394 1289243 1499307 558443 1179560 443842 597183 1498957 1917839 2160184 780397 1093923 1049818 1499929 121993 1200492 1306486 1923630 264827 1613170 313744 482493 1089949 1694337 1167330 1591132 834717 944014 2184861 649796 2010381 980078 1515706 1533027 2010999 1953202 2195335 18269 38563 621535 703952 1520742 1529721 1557867 530096 685267 864190 2232515 881304 2179576 167099 648003 674985 678111 751917 1522755 128055 181437 314575 324255 335623 356440 642460 896900 1066445 1472794 1773850 1950183 2009926 2056193 2123008 2215294 111551 676679 1030281 2105406 2145297 2101282 1454974 1991251 1340647 1568257 1122016 1224336 1509051 1632729 59184 739268 805906 1057432 1250789 1279711 1369137 1566217 1925574 2038725 2183322 2209725 364692 1563048 94429 287420 539242 888208 150561 466395 747483 206048 242855 824722 947725 1459996 1463244 1911856 1916932 2083450 1431769 1815580 1098325 2183875 1969644 1505648 2120887 350102 369168 397747 401171 588651 592457 800990 880981 944705 1126344 1205332 1424386 1717889 1790355 1848071 2029533 52905 1365511 1778357 1865941 237086 296749 353716 594963 687423 691034 839622 870648 914843 983455 1247623 1324242 1343126 1401865 1593180 1735835 1877041 1949467 1989542 2094847 2229445 2258182 1548832 2024150 2045144 1756460 560046 1204367 232644 309901 454132 780640 787527 832886 1090219 1190918 1256127 1522761 1534192 1609632 1635686 1929878 2052042 215343 258994 87990 1969266 2250175 10978 70407 222304 1026523 1137384 1250517 1306490 1422829 1439150 1450114 1475219 1492107 1516193 1599031 1677403 1690379 1846792 1903914 348544 392778 1379366 1706626 1940217 1614048 95529 162949 184442 191213 259660 292121 298407 581075 642339 677887 833021 936172 1150383 1295973 1544228 2045644 1148545 1699566 30403 137973 422998 566974 1615828 2168500 2239440 1467573 208168 376314 659089 1027533 1444648 2255216
81405,5861 5861 2128211 2128211 385814 2135831
83883,522539 576293 602664 686633 979020 993092 1278185 1442933 1547214 1573163 1592275 1668682 1775979 2143797 2141816 861961 1310594 541546 154904 209626 468565 988033 1303865 1394629 2057878 1532076 1877115 2038861 1406690
84662,165665 2007534 1858118 405986 649881 1734049 571832 1645830 1196580 2160067 235531 48759 315530 1146340 1203321 2169395 1642073 1320354 595863
86158,325285 415956 733318 971707 1019850 1440503 1794770 208581 539183 1047122 1752118 841990 1863828 1219945 119330 1882707 1656330 224975 232473 1889605 349852 184020 1996341 255053 32035 1128162 1682028 2042695
86266,494363 1859939 1269774 427777
86845,46346 63970 66924 75377 119646 146379 177583 210036 267198 267516 399773 555805 599510 693241 767455 795189 802463 1062288 1076122 1101594 1118574 1145116 1149652 1155323 1259559 1358512 1368473 1424550 1474683 1561536 1812469 1863898 1897108 1916167 1917423 1976538 2158159 2212363 1444387 1644179 299689 1952915 360584 834753 718570 1097067 1113047 870257 632887 1763851 78161 606804 912730 1807093 2035866 1038372 1872163 53772 325230 1172652 1412008 1698231 1832524 330617 937925 1883729 191587 600516 727812 895452 968400 1205386 1638662 1892150 1948631 2003062 2062680 431827 381728 491203 748296 971937 1086736 1458904 1893922 651830 742095 1113398 1302317 1847068 1968002 2140548 498564 100168 104134 108482 452271 505925 533442 626860 806098 811840 967680 1020536 1098780 1177062 1214950 1322043 1372171 1472668 1558199 1898983 2156159 2196496 363220 1951425 125553 148325 242499 559093 1473485 1582509 1992450 2129849 1148934 1128708 1597755 32618 69753 251041 261285 363277 553449 557277 594461 607817 660744 738506 805243 906229 1101480 1161502 1367721 1482234 1634186 1725102 1761030 1876389 1878858 2050879 2194993 2200642 2205488 2221069 2244671 1298179 423688 723013 814171 522895 522934 875778 932781 963766 1424248 1458517 1504028 1669860 1894214 1982219 2211159 1119417 1173579 272102 285634 351236 525514 677970 725355 864662 1065552 1120438 1122318 1326086 1367110 1396891 1423185 1454200 1493733 1564219 1608730 1630917 1706533 1746392 1796004 1929561 1932364 1939455 2022287 2050570 2258077 363289 1695482 2122831 870902 337 968814 1684391 1797592 52632 79973 95206 217674 239556 395517 414534 454219 633535 643264 758010 815366 839836 985695 1004510 1035548 1037199 1097910 1102404 1142841 1162840 1185029 1276544 1412879 1424973 1428450 1512277 1560660 1601000 1657095 1666659 1710924 1728892 1779230 1797046 1851374 2020160 2173270 2187734 1236018 1227538 186232 343971 454777 480249 522448 527948 575008 663687 693113 711429 735601 886957 891180 1097199 1131977 1295381 1397172 1409659 1424181 1479493 1687400 1740760 1799548 1963405 1964686 2010548 2042191 2067828 2086292 2139274 148927 933942 1171737 1360033 26266 119054 129006 234482 351977 353512 374847 508153 519265 648586 718663 832521 1035562 1087240 1185045 1349362 1470448 1492724 1575680 1609165 1689050 1702035 1728422 1859328 1881652 1953712 1966464 1986493 2002001 2027771 2070850 2162757 2185427 2200762 201475 619520 624515 22511 1569125 1625445 19113 84551 130264 504237 507513 605877 632943 637056 688428 828690 880947 902427 937800 948601 1023847 1195702 1253648 1257983 1350733 1385748 1388443 1436616 1457573 1464858 1467323 1499511 1556655 1579480 1600303 1678594 1777379 1867482 1899261 1905937 2043601 2154312 2253987 1828183 431446 451096 492333 525162 603507 678420 716621 735416 832437 848536 895357 944680 995385 1148350 1158534 1220585 1291353 1298495 1421169 1589740 1741375 1905569 1907442 2068399 2255112 438057 34309 89824 110736 121134 523012 532573 599587 647216 717212 769560 862727 1005940 1362958 1411899 1420953 1456862 1609875 1721863 1771558 1816673 2027842 2059405 2103076 2127986 2174389 209188 1029085 1043493 1453696 1824858 1948046 2070762 2091615 152270 518917 1304539 1443122
87120,524333 1557218
87934,42763 1773302 1611047 1785035 580976 858945 1006803 1370222 1213397 1358542 1708358 421482 751152 1360352 241362 1842666 2075495 1863600 713893 1981595
88969,1280237 1943414 1022306 1112655 540051
89502,1125364 1663976 94961 185430 491717 639121 775919 878184 1116508 1472861 1756027 1787011 1852463 2022521 2084053 2133334 2239190 854429 176469 362742 508917 675069 732160 1841150 1874328 1330466 1579271 322316 709014 1471528 97391 154751 1978626 1772361 1112817 300035 2106272 2126142 18048 126510 1143377 1166152 1564192 1939170 2137975 2146798 27640 38113 69342 153186 205240 237081 327023 377615 581050 720230 965975 1084478 1091416 1182451 1505857 1687400 1857355 2015608 2019797 2030054 2092397 2136236 2214026 295077 603435 792229 904244 983303 1280598 120956 253358 278326 331644 527875 805184 1064655 1231478 1413889 1482956 1736183 2020729 2059777 2087621 2108853 2131697 2725 44929 206002 563493 923366 975429 979578 1025855 1074071 1137926 1293040 1422836 1432775 1481723 1493012 1576338 1596219 1764250 1818617 1942166 2065514 2077511 303677 421965 442818 680577 718006 783688 932754 1129163 1453140 1972583 541815 37394 131673 461596 492191 536483 547812 627865 633716 651562 774795 1003909 1173994 1637993 1831059 1855542 1903947 2081098 2225571 209690 564334 1022973 1165361 1315016 1374960 1433567 1634053 1951363 342086 499460 587488 1821964 1954636 2201385 68710 928313 1000862 1359998 1740834 2111585 1800823
91290,781421 1783485 630484 1298864 213278 1836308 2013387 2066223 1083689 1473050 558235 1490629 1541652 235611 1987502 895106 1442229 1946627 1777448 139370 1565429 394128 1613640 1690770 1722558 1145936 1966382 1105834 1747821 919430 311444 1405743 322407 1588604 749558 440141 1653492 843004 1124248 1466084 1257246
91563,1996260 488039 1531509 326329 1548193 1955844 2226539 77002 1880074 2060777 749807 1748140 774672 2035157 101197 1029390 838344 48246 515892 1490995 1069777 2033291
