AuthorId,PaperIds
39768,5505 8641 115843 162121 200508 206613 216047 405042 523900 539687 547614 551615 556341 758183 818472 885347 1219316 1382763 1399457 1406329 1428199 1430807 1494469 1502430 1527646 1559005 1592066 1730752 1771946 1942840 2112139 2126514 2139326 2185775 156198 423743 1240968 1396244 2106793 2232604 93488 154803 217454 432897 553353 589984 825836 871837 1489965 1802369 1859302 1884083 1069237 1347552 2236084 100673 385658 494957 710951 958934 1124811 1195190 1367227 1754413 1974886 1984723 370220 68023 155087 367476 511397 872311 1156204 1235441 1245793 1285995 1289447 1762264 1937541 1972254 2050669 2208909 312197 1229328 648483 730365 922526 928356 1628319 322704 28045 1123455 2182654 1595095 766030 947393 2126402 1845192 1157824 223129 1036289 1466535 452266 618452 711258 783061 879373 1114602 1498743 1751703 429315 1061105 918619 2175268 2059764 331742 1102370 1902374 1466741 1975573 1133985
39798,1372592 1906933 1581995 2246046 1472026 1892653 2056173 1785282 2153956 729457 1075626 510673 2104288 2139329 2052980 544441 1122961 1380258 1929774 1994858 2196869 374468 854512 1288620 729571 666223 1610722 594947 1788489 1503521 530891 376339 115064 1054247 1885187 18672 519981 2087449
40047,847322 1099951 1116160 1141560 1738143 848122 1045548 1133541 188576 945776 1152800 709733 2101374 627854 788435 1337919 324681 2039247 1012865 238939 258552 2171272 1914286 42018 1289425 1530502 2115497 2230154 355196 1815196
41009,1258284 1862142 114875 376081 428606 863425 1029758 1138474 1225680 1375484 1956351 1474631 84587 261035 1492021 1503866 1698249 199656 1994425 2034501 1819448 1934756 915032 2124527 56140 2026989 2228833 1176104 246701 656419 827041 1308254 1839925 330114 2058482 2097253 644357 637278 643702 253685 253685 336248 1357171 1573546 2080354 1531457 2234486 2181493 1592115 2038704 1398925 926841 129720
42126,1220955 1173255 791236 347427 660979 776187 1933559 386358 785820
43172,1508621 1930617 1155926 127095 1217745 1266800 356658 433659 814654 1849015 566072 2177399 537652 1521830 1296109 406620 1247158 1876696
45187,2202633 1409696 443914 1130150 1831888 2041981 1725516 1725516
45333,2138460 1232699 940748 727364 1378776 1679112 1400665 200484 807868 745629 1813947 1878978
46066,45403 191453 407548 634692 1157255 1197910 1365765 1434510 1863185 2094390 2110965 721900 1082619 720189 741938 416649 399845 1674171 1723942 1984071 159023 897475 1551780 1589028 1949698 1224625 1872215 1966185 85243 946806 1283775 1846156 202418 464803 364532 2158522 737082 183262 586968 1292754 12403 903284 617071 29428 976074 1782570 676015 2095007 1282427 395019 804918 1515709 1897513 812130 1538056 394747 2041368 1902541 1966819 2109319 2054486
47017,68419 309280 402449 469963 479980 802514 1034309 1126668 1418396 1523202 1945466 456193 1587962 1312807 372684 669425 1354570 1314999 877613 143535 855071 959709 974997 1174459 1180297 1582820 1656243 1920929 2067876 2091331 2248479 2250379 2069505 148837 382268 1459573 904968 358766 825353 1562660 545532 1548256 205691 1534759 1235731 1984291 1631163 1162111 327016 1601840 810860 1882724 259806 1991326 1697978 1438593 1142699 974717 1481131 249794 1097677 113469 917714 1207842 564997 1965004 817043 1184789 1307395 1554996 31966 977325 1848939 73200 1419410 1288246 162975 539979 2008934 195544 1923559 747635 909199 5900 20013 26035 367143 857876 1436180 2117035 702336 230362 616979 1132453 280536 15104 1456402 1996632 2012471 361131 560441 1054552 896957 796552 1946327 1450841 75376 93065 439107 617674 795668 962323 1224717 1633627 1723413 1298547 1313701 2199293 299094 659438 760332 842662 1185300 1690779 2012652 2100989 2136502 2246471 99719 185854 1659842
47369,212672 249881 263697 393938 420376 589471 639550 662139 758878 955542 1042370 1123071 1189910 1242911 1268774 1426151 1457310 1621548 1710955 1716677 1880847 2036384 2209103 2220329 693443 1541654 32850 231443 557516 615483 718459 773117 1637719 1760521 2090318 201550 1282435 111913 510797 1919654 2225991 99953 701899 719123 983165 1273895 1373174 1743926 1850227 29415 194000 310610 380110 516439 1235766 1668248 2237791 1988509 23054 102351 522373 539078 633033 1005133 1023331 1374442 1689876 1840637 1863871 2090394 35421 479323 1094852 1613458 2156115 39650 213374 291513 496133 688618 1056758 1140341 1324833 1466503 1538867 1575310 1761571 1892530 2173810 495181 528316 340409 2189979 545837 1985178 356551 1572703 689535 1060942 251616 1633959 705880 2019794
48271,1641627 1725338 2021983 76832 314113 346168 849724 1105665 1990256 2088176 174021 1065 981546 1459669 1460581 382740 2189727 391938 2236330 1430366 1697158 1284336 108702 2119206 347377 449905 881430 2235685 2222204 1735840 633157 838948 1223261 1378037 2221247 1960316 1098132 313931 313931 426043 558586 70394 429059 964690 1128220 2058100
49667,13345 20748 21119 27735 37246 82169 180518 232283 250485 260137 264980 419798 517713 533190 561424 585760 665274 719846 747534 923212 929116 1000333 1010505 1042525 1095604 1111728 1136275 1139304 1168107 1185950 1199173 1231121 1250513 1420963 1441793 1483691 1513802 1548339 1631232 1632161 1701999 1724960 1735677 1763689 1822721 1901108 1958227 2000546 2010532 2028427 2035256 2050315 2118385 2123826 2185612 2193064 2199700 2209437 2223838 2223852 261075 1210045 1252479 1361498 1427066 1568542 1765050 1792259 1811349 1890896 1934227 2223491 1229525 28726 80699 97909 97909 204997 234361 312405 397780 466705 977869 1394357 1515523 1720149 1793141 1926287 1960578 2003564 2082191 2251494 1519809 238780 1069444 1093688 1414100 982785 245054 760670 44527 409809 721843 730982 809959 816501 890238 1374938 1845901 2077016 818206 893588 980555 1023691 1261390 1376818 1720255 2152849 262895 809433 1302330 1596002 1967976 364105 1120884 1535917 2084082 647417 3783 639206 877931 929825 1342355 1632830 1745252 1855325 2256552 1946799 454790 654185 972086 997624 1047858 1292873 1504815 1563584 1723026 1922507 509973 1701744 83808 54715 337864 525632 1263653 1383421 1405986 1415837 1795964 1368947 12067 377178 1196826 1715966 1777208 2114734 1984205 31206 47495 148431 376388 680091 865125 945082 1506605 1609920 1969981 2018304 900707 2149537 471452 485536 1431544 1473525 912990 1072787 1604684 1699309 1989884 2073712 540959 184841 875977 908541 1701639 1061980 936204 1146818 1529230 1772048 1799617 2041399 16133 86102 136623 327468 359504 470373 980847 1132114 1465919 1602149 814729 1104001 1620473 1961403
53232,134973 1006823 1069844 1308604 846279 52499 416698 550927 2182817 1708545 2220600
53546,1749472 342925 635509 1089891 1519018
54193,1822971 1049892 115335 336330 1702804 1339451 1887993 361759 1218785 1775232 1525884 1827457 1261998 1182759
55472,11202 134697 232138 288430 335561 544846 897505 920824 963163 1078971 1188759 1317519 1349412 1355808 1367497 1533072 1676979 1698561 1826645 2038399 2155857 1697554 17361 786870 835997 981661 1241629 1477393 1517046 1815125 1956071 2209704 354173 1602426 1123073 156996 559776 1352228 2072329 837360 1060266 1134653 1515044 138434 738880 2228030 776599 975433 1399406 393454 1366664 92650 803104 1995332 453139 200918 1748387 1772803 308175 454243 587588 1428205 1525050 1641150 368327 1673413 622834 1380118 1425956 1652756 469743 776897 1842035 422799 1682789
57198,305458 1972414 1392869 934805 1690790 766207 206158 921204 146027
57451,385955 1869921 1766217 746153 631315 2042411 478614
58609,395704 932459 287053 567989 324523 423179 815857 864324 2032251 1273038 2021144 640834 514374
61064,551160 1041639 279685 1074858 2130760 746800 755182 1956780 1772074 1465557 2091214 984038 1502263 2075002 1148629 134307 1295843 584130 496566 1675975 143951 565961 959130 1034842 2050000 2184630
62984,15533 17240 22245 65501 169894 210299 272790 323767 358853 427191 452986 567888 615926 628586 629173 644802 794620 901384 938884 978906 995755 1140592 1168906 1171898 1290378 1304305 1330683 1345739 1423808 1457155 1490095 1494324 1514879 1542586 1610740 1623697 1650258 1689537 1835622 1848846 1917068 1988262 2123749 2237096 36575 752081 1401535 2232688 875518 1571576 1425746 432850 589321 1009242 1210726 2081944 1699311 418242 526406 1291998 7694 621653 1063899 1348410 2081382 77274 1804732 1926166 2034939 2058602 436903 130112 2248521 165351 2151004 62138 204531 316282 332587 614191 708274 999211 1100907 1127084 1233619 1309805 1408384 1542763 1653130 2062401 2147903 1258404 673684 1883810 1354952 135533 107189
63141,214528 1218037
68442,210286 274626 810278 1082885 1569877 1753187 1996627 2122432 2055801 1425866 1282045 1140750 1373192 1254384 1141983
68676,51213 964232 1886912 2036999 830317 1281657 1725673 902644 1075218 1610440 14131 261358 351826 1138260 1277972 1454358 1462079 2037325 291538 1792647 2032555 17667 24020 142728 168632 365443 417384 553983 863629 956984 1085231 1379587 1439865 1458433 1553313 1634808 1778680 1938143 1949905 1806838 1038427 380874 2004095 1114460 1007384 1993375 249506 298942 503988 656382 1722176 856597 42108 191887 417263 659146 1356243 2034893 909594 209825 288177 618179 1163164 1773881 2108397 432673 1947185 1610168 343942 862059 903054 1312214 1350933 1575126 1914015 2075553 2135789 2241982 2076665 987485 972354 304379 326702 589390 943292 1094801 1178489 1232019 1267117 1552459 1867247 1905456 647855 862902 1067040 1723232 640358 193345 204838 304338 678942 1051482 1913430 1027652 2175732 138789 1668336 1091672
70311,1789018 2193762 1387164 1844708 1597169 594914 1900560 278945 1572872 634915
71221,1181738 1906331 299530 1054673 1888630 665014 1708272 649826 1257102 2146545 1489276
72384,300244 982810 1037542 1756658 2002545 923067 1178398 1564994 2224260 86576 435782 904269 1370074 2019615 2244968 715676 525382 1121350 1649373 885239 2193796 2097228 2257331 1377948 28190 2228003 339600 69982
74859,524562 909362 1428726 1485533 592046 1044183 1371642 1489831 875731 687725 1762955 1947409 2028109 2032968 2172540 1203866 1979144 488107 488107 488107 1625277 1775592 1775592 1775592 1819639 1909010 1486393 1879774 1044426 179245 245139 852203 1887843 1261356 2221657 710454 2127249 249005 1835988 1835988 946604 946604 878446 618621 230589
76183,1856066 1120194 1596708 2177953 178436 302245 687447 823647 2244642 2156493 677842 1673384 2087371 2088501 1967485 1646750 2045510 621378 266909 1055989 875865 1737388 1992939 689286 1533767 488828 2006522 2213046 1236614 923316 662526 1545486 715397 1467922 340057 82224 1003743 378637 1058483 2060837 33337 250540 259499 839833 1580445 261456 776230 821196 699867 1520793 283577 493309 1208075 590305 1223171 210751 969053 1297022 1072840 1644332 1519293 701999 402770 4296 219314 830586 1012067 1104791 1117241 1473761 1759881 1933344 109706 951178 544476 1152591 95829 213349 628855 1078165 1985404 2107912 15019 629541 897189 1491580 179250 533867 1456850 2150470 699330 323062 988903 1252910 1532220 1908493 2083162 111350 428194 572744 580071 801734 871610 1117338 1171420 1173448 1309726 1390402 1511818 1859689 2227722 2250826 1827217 293840 661637 1380782 1086352 581965 293911 730872 1923883 1071588 2061356 1589083 1899758 2073923 1091151 1859824 205760 461152 670717 709343 915084 920306 1678457 1089815 475368 2186963 1071122 1829237 862293 1934563 1650757 82280 366664 210189 1417677 574353 2179981 1255255 192259 600486 612694 1494592 1930454 1143825 150038 168534 1923729 2004751 1412663 563641 1586117 431532 1708440 1297144
81218,637258 17932 886912 807864 1793149 787167 521015 230118 1589473 1115400 1635887 2026761 17082 157190 320276 1042879 455886 977803 45630 1564457 530771 1179560 1640611 153509 242280 2160184 210140 217855 1192271 2172846 1304593 1744581 1242222 1200492 411001 485151 1668494 435695 597183 446003 1550254 1192002 2128596 703952 558443 678111 780397 1197981 121993 185328 1281723 1923630 257346 340515 502522 1049853 1427371 1346680 97038 1592225 1616921 314977 917654 1182802 1263337 2195335 52219 1167330 1591132 482870 1712722 2010381 1704540 313744 1089949 1049818 1499929 1512055 1093923 482493 2101282 1603776 649796 941427 1694337 1742238 1309553 376708 418975 996532 1729541 2023318 1613170 1306486 1960235 980078 1515706 1533027 2010999 1953202 1498957 834717 944014 2184861 88721 264827 1224344 1509773 1632729 1900712 634831 357394 1289243 1499307 988906 243554 653869 1030281 1057432 1917839 128055 181437 314575 324255 335623 356440 642460 896900 1066445 1472794 1773850 1950183 2009926 2056193 2123008 2215294 38563 1431769 638423 1987218 1529721 1557867 1991251 2179576 18269 1205332 425633 2183322 1509051 218745 41810 167099 259660 621535 685267 936172 1250517 530096 1925574 1340647 1568257 2145297 674985 947725 983455 2209725 1929878 364692 1522755 1563048 2183875 687423 881304 237086 298407 443842 588651 648003 676679 739268 780640 787527 833021 1090219 1250789 1534192 1609632 1848071 242855 1098325 87990 1224336 150561 184442 208168 422998 560046 864190 1027533 1190918 1520742 1544228 1566217 2038725 2232515 1916932 232644 309901 914843 1026523 1306490 1522761 1911856 59184 824722 2120887 592457 1279711 95529 70407 454132 594963 747483 1247623 1699566 1989542 2094847 1516193 1846792 751917 839622 1877041 1949467 1137384 1369137 1439150 1505648 1815580 1463244 111551 401171 805906 1122016 1454974 1599031 1790355 222304 832886 1450114 1459996 870648 1126344 1756460 2258182 215343 258994 466395 2052042 10978 30403 94429 137973 206048 287420 292121 350102 353716 369168 539242 677887 880981 888208 1150383 1295973 1401865 1593180 1717889 1735835 1475219 1492107 1548832 2229445 2045644 397747 659089 691034 1424386 2239440 376314 800990 944705 1343126 1379366 1467573 2024150 2045144 2083450 2105406 1706626 1940217 52905 581075 1256127 1365511 1778357 1865941 1969644 2029533 191213 566974 1324242 1615828 1635686 2168500 296749 348544 392778 1148545 1422829 1444648 1614048 1903914 1969266 2250175 1677403 1690379 162949 642339 1204367 2255216
81405,5861 5861 2128211 2128211 2135831 385814
83883,1547214 522539 576293 686633 979020 993092 1278185 1442933 1592275 1668682 1775979 602664 2143797 1573163 2141816 1310594 861961 2057878 154904 209626 468565 988033 1303865 1394629 541546 1406690 2038861 1532076 1877115
84662,165665 2007534 1203321 1858118 235531 1146340 2169395 48759 1734049 1645830 405986 649881 315530 571832 1196580 1642073 2160067 595863 1320354
86158,208581 733318 1019850 415956 539183 971707 1047122 1440503 1752118 325285 1794770 841990 119330 1863828 232473 349852 1656330 1219945 1682028 1889605 1882707 224975 184020 1996341 1128162 32035 255053 2042695
86266,494363 1859939 1269774 427777
86845,63970 599510 555805 46346 177583 1062288 299689 399773 66924 718570 795189 802463 834753 1149652 1155323 1358512 1424550 1644179 1863898 1897108 1917423 2158159 2212363 119646 1076122 1812469 75377 1444387 1118574 360584 693241 1474683 1952915 1097067 267198 267516 1976538 210036 1145116 870257 1259559 1368473 1916167 767455 146379 1101594 1113047 1561536 53772 100168 505925 1322043 2156159 191587 727812 1638662 1948631 1177062 1214950 2003062 944680 995385 971937 2194993 533442 937925 1883729 1589740 525162 2205488 1763851 1205386 491203 1086736 1367721 1161502 2062680 1038372 1872163 1122318 1372171 285634 607817 912730 1725102 1807093 1939455 1098780 632887 1102404 1412008 2050570 2221069 1630917 1706533 498564 1185029 1899261 2022287 660744 806098 414534 748296 1564219 2139274 374847 805243 864662 906229 967680 2154312 2174389 1097199 1037199 811840 1482234 2196496 32618 186232 251041 594461 738506 968400 985695 1020536 1101480 1171737 1298179 1396891 1424973 1492724 1634186 1687400 1689050 1761030 1876389 1892150 2050879 2070850 2244671 2035866 261285 677970 79973 217674 452271 575008 711429 717212 718663 933942 1035562 1148350 1276544 1458904 1472668 2200642 363289 1695482 2122831 234482 1148934 1119417 1173579 839836 559093 1473485 19113 26266 69753 78161 104134 119054 121134 351236 363277 381728 557277 606804 735601 1023847 1131977 1142841 1350733 1423185 1424181 1600303 1609165 1746392 1878858 1893922 2043601 337 1128708 1597755 201475 624515 22511 1569125 1698231 431827 651830 742095 1113398 1302317 1847068 1968002 2140548 891180 522895 522934 875778 932781 963766 1424248 1458517 1504028 1669860 1894214 1982219 2211159 52632 84551 239556 353512 395517 454219 454777 492333 619520 626860 663687 693113 735416 758010 848536 886957 902427 948601 1035548 1043493 1087240 1291353 1360033 1409659 1470448 1601000 1666659 1777379 1796004 1797046 1797592 1799548 1816673 1859328 1905937 1966464 2010548 2020160 2027842 2173270 553449 1932364 330617 600516 870902 148325 242499 1582509 1992450 2129849 125553 129006 130264 152270 325230 343971 438057 451096 480249 504237 507513 518917 532573 605877 633535 648586 678420 688428 716621 725355 828690 832437 895452 1065552 1162840 1172652 1220585 1227538 1304539 1326086 1362958 1385748 1388443 1397172 1436616 1443122 1457573 1464858 1467323 1493733 1556655 1575680 1678594 1702035 1741375 1832524 1881652 1898983 1905569 1963405 1986493 2187734 2200762 2253987 363220 1951425 1771558 1953712 423688 723013 814171 1349362 2255112 1421169 34309 89824 95206 108482 272102 351977 431446 519265 525514 599587 603507 637056 643264 769560 815366 832521 862727 880947 937800 968814 1029085 1097910 1120438 1236018 1253648 1257983 1295381 1411899 1412879 1428450 1453696 1454200 1512277 1608730 1657095 1684391 1710924 1779230 1828183 1851374 1867482 1907442 1929561 1964686 2002001 2027771 2042191 2067828 2068399 2070762 2086292 2091615 2258077 148927 209188 508153 523012 527948 632943 647216 895357 1004510 1005940 1158534 1185045 1195702 1420953 1456862 1558199 1560660 1579480 1609875 1625445 1721863 1728422 1824858 1948046 2059405 2103076 2162757 2185427 110736 522448 1298495 1367110 1479493 1728892 1740760 2127986 1499511
87120,524333 1557218
87934,42763 1611047 1773302 1708358 421482 858945 1006803 1370222 1863600 1785035 1213397 1358542 751152 241362 1842666 2075495 1360352 580976 713893 1981595
88969,1943414 1280237 1022306 540051 1112655
89502,176469 185430 362742 491717 508917 639121 675069 732160 775919 878184 1472861 1756027 1787011 1841150 1874328 2022521 2084053 2133334 2239190 94961 1125364 854429 1116508 1330466 1579271 1663976 1852463 69342 492191 783688 904244 1231478 1422836 2146798 154751 541815 563493 581050 1025855 1074071 1481723 1740834 1855542 1942166 2065514 1112817 300035 2106272 322316 709014 1471528 342086 633716 1165361 1736183 2092397 2201385 38113 120956 126510 206002 209690 331644 983303 1280598 1433567 1634053 1939170 1951363 1143377 97391 327023 932754 1182451 1764250 1821964 2030054 2108853 965975 975429 547812 564334 979578 1315016 1818617 1857355 2019797 37394 131673 587488 720230 774795 1003909 1166152 1293040 1374960 1505857 1637993 1831059 2081098 2131697 2225571 442818 421965 1493012 18048 27640 68710 153186 205240 377615 499460 527875 603435 651562 718006 805184 928313 1000862 1064655 1359998 1482956 1564192 1800823 1954636 1972583 2020729 2126142 2137975 2725 44929 461596 627865 1129163 1173994 1576338 1903947 1137926 1978626 2015608 1432775 536483 680577 1084478 1091416 1413889 1453140 1772361 2077511 253358 1687400 237081 295077 303677 2136236 923366 1596219 1022973 2087621 278326 792229 2059777 2111585 2214026
91290,1298864 630484 781421 1083689 1836308 2066223 213278 2013387 1783485 1777448 139370 1565429 1946627 1405743 1987502 1653492 311444 1473050 394128 749558 919430 1105834 1690770 322407 1588604 558235 895106 1613640 1722558 1442229 1490629 1541652 1124248 1747821 235611 440141 843004 1966382 1145936 1257246 1466084
91563,488039 1996260 1531509 1548193 2226539 1955844 326329 2035157 1029390 77002 1880074 2060777 515892 101197 749807 838344 774672 48246 1748140 1490995 2033291 1069777
